date,expiry_date,time,stoploss,strike_price,actual_strike_price,call_start,call_stop,call_stop_time,put_start,put_stop,put_stop_time,net,net_gain,net_loss
01-09-2022,01-09-2022,10:51,0.05,39600,39529.2,154.55,163.2,2022-09-01 10:57:00,208.65,223.35,2022-09-01 11:03:00,-23.349999999999966,,-23.349999999999966
08-09-2022,08-09-2022,10:51,0.05,40000,39902.4,95.55,104.25,2022-09-08 11:09:00,182.0,0.3,2022-09-08 15:20:00,173.0,173.0,
15-09-2022,15-09-2022,10:51,0.05,41300,41228.75,138.2,160.0,2022-09-15 10:54:00,252.1,91.45,2022-09-15 15:20:00,138.84999999999997,138.84999999999997,
22-09-2022,22-09-2022,10:51,0.05,40900,40804.25,120.7,131.25,2022-09-22 11:02:00,222.3,233.5,2022-09-22 10:52:00,-21.749999999999986,,-21.749999999999986
29-09-2022,29-09-2022,10:51,0.05,38000,37998.3,204.5,0.2,2022-09-29 15:20:00,115.35,127.4,2022-09-29 11:01:00,192.25,192.25,
06-10-2022,06-10-2022,10:51,0.05,39500,39416.25,93.35,98.4,2022-10-06 10:53:00,190.55,210.6,2022-10-06 14:42:00,-25.099999999999994,,-25.099999999999994
13-10-2022,13-10-2022,10:51,0.05,38800,38709.8,103.1,113.6,2022-10-13 10:56:00,216.95,251.45,2022-10-13 11:13:00,-45.0,,-45.0
20-10-2022,20-10-2022,10:51,0.05,40100,40033.45,97.45,8.15,2022-10-20 15:20:00,147.9,171.4,2022-10-20 10:52:00,65.8,65.8,
27-10-2022,27-10-2022,10:51,0.05,41400,41312.05,74.2,79.5,2022-10-27 10:52:00,162.55,172.85,2022-10-27 11:43:00,-15.59999999999998,,-15.59999999999998
03-11-2022,03-11-2022,10:51,0.05,41400,41372.55,102.05,107.95,2022-11-03 10:52:00,167.55,182.3,2022-11-03 11:01:00,-20.650000000000006,,-20.650000000000006
10-11-2022,10-11-2022,10:51,0.05,41500,41497.2,90.15,107.7,2022-11-10 15:02:00,96.95,103.45,2022-11-10 10:52:00,-24.049999999999997,,-24.049999999999997
17-11-2022,17-11-2022,10:51,0.05,42500,42471.8,68.6,73.0,2022-11-17 10:53:00,100.85,107.7,2022-11-17 10:59:00,-11.250000000000014,,-11.250000000000014
24-11-2022,24-11-2022,10:51,0.05,43000,42952.8,47.2,50.95,2022-11-24 10:55:00,105.25,121.05,2022-11-24 13:10:00,-19.549999999999997,,-19.549999999999997
01-12-2022,01-12-2022,10:51,0.05,43400,43390.85,85.2,90.65,2022-12-01 10:59:00,64.7,68.05,2022-12-01 11:03:00,-8.799999999999997,,-8.799999999999997
08-12-2022,08-12-2022,10:51,0.05,43400,43333.7,57.8,64.65,2022-12-08 10:53:00,128.9,0.15,2022-12-08 15:20:00,121.89999999999999,121.89999999999999,
15-12-2022,15-12-2022,10:51,0.05,44100,44049.25,51.9,0.25,2022-12-15 15:20:00,99.15,105.95,2022-12-15 10:53:00,44.85,44.85,
22-12-2022,22-12-2022,10:51,0.05,42500,42423.3,107.55,126.05,2022-12-22 10:54:00,187.25,199.6,2022-12-22 11:01:00,-30.849999999999994,,-30.849999999999994
29-12-2022,29-12-2022,10:51,0.05,42700,42606.5,64.75,72.35,2022-12-29 11:47:00,165.95,184.35,2022-12-29 10:54:00,-26.0,,-26.0
05-01-2023,05-01-2023,10:51,0.05,42800,42792.1,124.1,0.2,2023-01-05 15:20:00,132.4,141.05,2023-01-05 10:55:00,115.24999999999999,115.24999999999999,
12-01-2023,12-01-2023,10:51,0.05,42000,41939.0,109.3,120.0,2023-01-12 10:54:00,181.6,196.55,2023-01-12 13:26:00,-25.65000000000002,,-25.65000000000002
19-01-2023,19-01-2023,10:51,0.05,42400,42385.9,83.9,88.15,2023-01-19 10:56:00,144.3,155.0,2023-01-19 10:53:00,-14.949999999999989,,-14.949999999999989
25-01-2023,25-01-2023,10:51,0.05,42000,41927.35,113.45,120.5,2023-01-25 11:02:00,134.55,141.7,2023-01-25 10:52:00,-14.199999999999974,,-14.199999999999974
25-01-2023,25-01-2023,10:51,0.05,42000,41927.35,113.45,120.5,2023-01-25 11:02:00,134.55,141.7,2023-01-25 10:52:00,-14.199999999999974,,-14.199999999999974
02-02-2023,02-02-2023,10:51,0.05,40300,40268.3,223.5,235.0,2023-02-02 10:53:00,238.8,284.95,2023-02-02 13:40:00,-57.64999999999998,,-57.64999999999998
09-02-2023,09-02-2023,10:51,0.05,41400,41325.3,87.0,98.6,2023-02-09 10:57:00,143.95,152.0,2023-02-09 12:13:00,-19.650000000000006,,-19.650000000000006
16-02-2023,16-02-2023,10:51,0.05,41900,41876.45,89.65,0.15,2023-02-16 15:20:00,101.4,107.25,2023-02-16 10:53:00,83.65,83.65,
23-02-2023,23-02-2023,10:51,0.05,40100,40037.4,84.75,98.7,2023-02-23 13:51:00,168.95,197.65,2023-02-23 10:52:00,-42.65000000000002,,-42.65000000000002
02-03-2023,02-03-2023,10:51,0.05,40700,40645.9,67.15,74.05,2023-03-02 11:00:00,114.3,123.4,2023-03-02 10:54:00,-16.0,,-16.0
09-03-2023,09-03-2023,10:51,0.05,41600,41529.4,47.7,50.55,2023-03-09 10:53:00,131.85,144.4,2023-03-09 12:19:00,-15.400000000000006,,-15.400000000000006
16-03-2023,16-03-2023,10:51,0.05,39000,38970.1,164.55,189.05,2023-03-16 10:53:00,134.0,150.1,2023-03-16 11:49:00,-40.599999999999994,,-40.599999999999994
23-03-2023,23-03-2023,10:51,0.05,40100,40022.0,81.05,89.35,2023-03-23 10:57:00,183.5,197.05,2023-03-23 10:53:00,-21.85000000000001,,-21.85000000000001
29-03-2023,29-03-2023,10:51,0.05,39900,39889.1,112.15,17.35,2023-03-29 15:20:00,132.45,144.5,2023-03-29 10:56:00,82.75,82.75,
29-03-2023,29-03-2023,10:51,0.05,39900,39889.1,112.15,17.35,2023-03-29 15:20:00,132.45,144.5,2023-03-29 10:56:00,82.75,82.75,
06-04-2023,06-04-2023,10:51,0.05,41200,41178.1,83.65,89.6,2023-04-06 10:53:00,122.8,132.55,2023-04-06 11:52:00,-15.700000000000003,,-15.700000000000003
06-04-2023,06-04-2023,10:51,0.05,41200,41178.1,83.65,89.6,2023-04-06 10:53:00,122.8,132.55,2023-04-06 11:52:00,-15.700000000000003,,-15.700000000000003
13-04-2023,13-04-2023,10:51,0.05,41700,41666.5,69.6,73.1,2023-04-13 11:45:00,112.8,128.95,2023-04-13 10:54:00,-19.64999999999999,,-19.64999999999999
13-04-2023,13-04-2023,10:51,0.05,41700,41666.5,69.6,73.1,2023-04-13 11:45:00,112.8,128.95,2023-04-13 10:54:00,-19.64999999999999,,-19.64999999999999
