date,expiry_date,time,stoploss,strike_price,actual_strike_price,call_start,call_stop,call_stop_time,put_start,put_stop,put_stop_time,net,net_gain,net_loss
01-09-2022,01-09-2022,11:09,0.05,39500,39514.25,172.75,183.25,2022-09-01 11:11:00,169.25,185.4,2022-09-01 11:10:00,-26.650000000000006,,-26.650000000000006
08-09-2022,08-09-2022,11:09,0.05,39900,39931.55,154.0,168.55,2022-09-08 11:42:00,104.4,113.5,2022-09-08 11:12:00,-23.650000000000006,,-23.650000000000006
15-09-2022,15-09-2022,11:09,0.05,41200,41203.2,169.0,185.3,2022-09-15 11:13:00,189.25,3.9,2022-09-15 15:20:00,169.04999999999998,169.04999999999998,
22-09-2022,22-09-2022,11:09,0.05,40700,40781.7,193.35,213.45,2022-09-22 13:51:00,127.85,143.5,2022-09-22 11:10:00,-35.75,,-35.75
29-09-2022,29-09-2022,11:09,0.05,37900,37965.1,186.45,0.2,2022-09-29 15:20:00,125.05,137.75,2022-09-29 11:10:00,173.55,173.55,
06-10-2022,06-10-2022,11:09,0.05,39400,39469.05,165.15,187.05,2022-10-06 12:48:00,99.1,106.8,2022-10-06 11:10:00,-29.60000000000001,,-29.60000000000001
13-10-2022,13-10-2022,11:09,0.05,38600,38699.95,201.9,232.3,2022-10-13 14:43:00,101.35,109.05,2022-10-13 11:10:00,-38.10000000000001,,-38.10000000000001
20-10-2022,20-10-2022,11:09,0.05,39900,39953.7,139.2,150.2,2022-10-20 11:58:00,102.95,112.55,2022-10-20 11:13:00,-20.599999999999994,,-20.599999999999994
27-10-2022,27-10-2022,11:09,0.05,41300,41308.5,118.85,126.4,2022-10-27 11:10:00,105.7,114.95,2022-10-27 11:32:00,-16.80000000000001,,-16.80000000000001
03-11-2022,03-11-2022,11:09,0.05,41300,41327.6,125.0,132.05,2022-11-03 11:11:00,126.7,3.0,2022-11-03 15:20:00,116.64999999999999,116.64999999999999,
10-11-2022,10-11-2022,11:09,0.05,41400,41475.05,127.8,141.25,2022-11-10 11:33:00,58.5,62.35,2022-11-10 11:10:00,-17.300000000000004,,-17.300000000000004
17-11-2022,17-11-2022,11:09,0.05,42400,42443.15,104.05,109.6,2022-11-17 11:10:00,64.75,76.4,2022-11-17 11:28:00,-17.200000000000003,,-17.200000000000003
24-11-2022,24-11-2022,11:09,0.05,42900,42980.35,99.25,119.9,2022-11-24 12:15:00,42.2,44.6,2022-11-24 11:15:00,-23.050000000000004,,-23.050000000000004
01-12-2022,01-12-2022,11:09,0.05,43300,43381.35,136.0,152.25,2022-12-01 12:39:00,38.35,41.75,2022-12-01 11:10:00,-19.65,,-19.65
08-12-2022,08-12-2022,11:09,0.05,43300,43381.5,130.5,144.6,2022-12-08 11:17:00,58.6,62.8,2022-12-08 11:15:00,-18.29999999999999,,-18.29999999999999
15-12-2022,15-12-2022,11:09,0.05,44000,44039.35,97.9,105.35,2022-12-15 11:12:00,54.5,60.25,2022-12-15 11:11:00,-13.199999999999989,,-13.199999999999989
22-12-2022,22-12-2022,11:09,0.05,42400,42404.1,153.65,171.9,2022-12-22 11:11:00,125.25,132.2,2022-12-22 11:33:00,-25.19999999999999,,-25.19999999999999
29-12-2022,29-12-2022,11:09,0.05,42500,42546.4,124.8,137.35,2022-12-29 11:14:00,89.25,0.25,2022-12-29 15:20:00,76.45,76.45,
05-01-2023,05-01-2023,11:09,0.05,42800,42805.15,129.0,0.2,2023-01-05 15:20:00,112.1,121.3,2023-01-05 11:13:00,119.60000000000001,119.60000000000001,
12-01-2023,12-01-2023,11:09,0.05,41900,41970.9,179.05,192.5,2023-01-12 11:36:00,99.3,117.95,2023-01-12 11:10:00,-32.099999999999994,,-32.099999999999994
19-01-2023,19-01-2023,11:09,0.05,42300,42349.2,138.35,151.7,2023-01-19 11:46:00,91.95,99.35,2023-01-19 11:21:00,-20.749999999999986,,-20.749999999999986
25-01-2023,25-01-2023,11:09,0.05,41900,41978.55,188.3,0.35,2023-01-25 15:20:00,69.1,114.6,2023-01-25 11:21:00,142.45000000000002,142.45000000000002,
02-02-2023,02-02-2023,11:09,0.05,40300,40379.8,277.5,296.45,2023-02-02 11:10:00,159.95,169.15,2023-02-02 11:12:00,-28.150000000000006,,-28.150000000000006
09-02-2023,09-02-2023,11:09,0.05,41300,41381.8,161.45,171.2,2023-02-09 11:26:00,67.4,73.8,2023-02-09 11:45:00,-16.14999999999999,,-16.14999999999999
16-02-2023,16-02-2023,11:09,0.05,41800,41856.95,130.15,0.1,2023-02-16 15:20:00,67.05,78.65,2023-02-16 11:38:00,118.45,118.45,
23-02-2023,23-02-2023,11:09,0.05,39900,39907.6,101.6,107.7,2023-02-23 11:10:00,142.05,154.45,2023-02-23 12:09:00,-18.499999999999986,,-18.499999999999986
02-03-2023,02-03-2023,11:09,0.05,40600,40632.8,111.25,0.1,2023-03-02 15:20:00,66.35,73.55,2023-03-02 11:10:00,103.95,103.95,
09-03-2023,09-03-2023,11:09,0.05,41500,41526.9,99.2,105.2,2023-03-09 11:12:00,58.65,62.05,2023-03-09 12:04:00,-9.399999999999999,,-9.399999999999999
16-03-2023,16-03-2023,11:09,0.05,39100,39186.15,225.8,240.4,2023-03-16 11:10:00,78.5,85.3,2023-03-16 11:12:00,-21.39999999999999,,-21.39999999999999
23-03-2023,23-03-2023,11:09,0.05,39900,39959.15,159.8,169.45,2023-03-23 11:11:00,85.75,90.4,2023-03-23 11:13:00,-14.299999999999983,,-14.299999999999983
29-03-2023,29-03-2023,11:09,0.05,39700,39782.05,177.45,189.3,2023-03-29 11:25:00,76.7,81.8,2023-03-29 11:10:00,-16.950000000000017,,-16.950000000000017
06-04-2023,06-04-2023,11:09,0.05,41200,41220.55,119.75,139.95,2023-04-06 11:10:00,74.2,83.45,2023-04-06 11:19:00,-29.44999999999999,,-29.44999999999999
13-04-2023,13-04-2023,11:09,0.05,41600,41624.35,106.15,114.15,2023-04-13 11:39:00,76.8,82.75,2023-04-13 11:11:00,-13.950000000000003,,-13.950000000000003
20-04-2023,20-04-2023,11:09,0.05,42200,42230.35,104.45,110.65,2023-04-20 11:13:00,84.7,102.9,2023-04-20 13:08:00,-24.400000000000006,,-24.400000000000006
27-04-2023,27-04-2023,11:09,0.05,42700,42794.15,162.15,179.25,2023-04-27 11:20:00,59.65,0.2,2023-04-27 15:20:00,42.35,42.35,
04-05-2023,04-05-2023,11:09,0.05,43300,43382.15,128.05,142.3,2023-05-04 11:14:00,52.85,55.7,2023-05-04 11:28:00,-17.1,,-17.1
11-05-2023,11-05-2023,11:09,0.05,43500,43597.15,156.5,189.25,2023-05-11 14:19:00,64.4,68.65,2023-05-11 11:11:00,-37.0,,-37.0
18-05-2023,18-05-2023,11:09,0.05,44000,44020.8,96.5,101.35,2023-05-18 11:16:00,80.4,87.95,2023-05-18 11:30:00,-12.399999999999991,,-12.399999999999991
25-05-2023,25-05-2023,11:09,0.05,43500,43535.75,115.25,121.9,2023-05-25 11:13:00,74.15,78.55,2023-05-25 11:17:00,-11.049999999999997,,-11.049999999999997
01-06-2023,01-06-2023,11:09,0.05,44000,44060.55,140.35,154.15,2023-06-01 11:11:00,60.5,67.4,2023-06-01 14:12:00,-20.700000000000017,,-20.700000000000017
08-06-2023,08-06-2023,11:09,0.05,44400,44429.4,109.35,0.15,2023-06-08 15:20:00,70.95,76.8,2023-06-08 11:20:00,103.35,103.35,
15-06-2023,15-06-2023,11:09,0.05,43800,43886.55,133.65,140.4,2023-06-15 11:12:00,44.55,50.95,2023-06-15 11:15:00,-13.150000000000006,,-13.150000000000006
22-06-2023,22-06-2023,11:09,0.05,43900,43922.15,102.9,133.0,2023-06-22 13:38:00,84.35,91.55,2023-06-22 11:19:00,-37.3,,-37.3
01-09-2022,01-09-2022,11:09,0.06,39500,39514.25,172.75,183.25,2022-09-01 11:11:00,169.25,185.4,2022-09-01 11:10:00,-26.650000000000006,,-26.650000000000006
08-09-2022,08-09-2022,11:09,0.06,39900,39931.55,154.0,168.55,2022-09-08 11:42:00,104.4,113.5,2022-09-08 11:12:00,-23.650000000000006,,-23.650000000000006
15-09-2022,15-09-2022,11:09,0.06,41200,41203.2,169.0,185.3,2022-09-15 11:13:00,189.25,3.9,2022-09-15 15:20:00,169.04999999999998,169.04999999999998,
22-09-2022,22-09-2022,11:09,0.06,40700,40781.7,193.35,213.45,2022-09-22 13:51:00,127.85,143.5,2022-09-22 11:10:00,-35.75,,-35.75
29-09-2022,29-09-2022,11:09,0.06,37900,37965.1,186.45,0.2,2022-09-29 15:20:00,125.05,137.75,2022-09-29 11:10:00,173.55,173.55,
06-10-2022,06-10-2022,11:09,0.06,39400,39469.05,165.15,187.05,2022-10-06 12:48:00,99.1,106.8,2022-10-06 11:10:00,-29.60000000000001,,-29.60000000000001
13-10-2022,13-10-2022,11:09,0.06,38600,38699.95,201.9,232.3,2022-10-13 14:43:00,101.35,109.05,2022-10-13 11:10:00,-38.10000000000001,,-38.10000000000001
20-10-2022,20-10-2022,11:09,0.06,39900,39953.7,139.2,150.2,2022-10-20 11:58:00,102.95,112.55,2022-10-20 11:13:00,-20.599999999999994,,-20.599999999999994
