date,expiry_date,time,stoploss,strike_price,actual_strike_price,call_start,call_stop,call_stop_time,put_start,put_stop,put_stop_time,net,net_gain,net_loss
01-09-2022,01-09-2022,09:29,0.05,39100,39156.0,265.4,283.5,2022-09-01 09:32:00,128.1,140.55,2022-09-01 13:57:00,-30.55000000000004,,-30.55000000000004
08-09-2022,08-09-2022,09:29,0.05,39800,39844.3,179.1,189.7,2022-09-08 09:30:00,127.75,0.15,2022-09-08 15:20:00,117.0,117.0,
15-09-2022,15-09-2022,09:29,0.05,41700,41798.65,226.85,0.15,2022-09-15 15:20:00,147.3,158.7,2022-09-15 09:30:00,215.3,215.3,
22-09-2022,22-09-2022,09:29,0.05,41000,41000.65,269.65,286.3,2022-09-22 09:34:00,177.75,196.85,2022-09-22 09:30:00,-35.75000000000003,,-35.75000000000003
29-09-2022,29-09-2022,09:29,0.05,38100,38189.45,211.1,225.7,2022-09-29 09:33:00,140.25,162.45,2022-09-29 09:31:00,-36.79999999999998,,-36.79999999999998
06-10-2022,06-10-2022,09:29,0.05,39300,39327.1,213.35,233.85,2022-10-06 09:30:00,147.35,179.1,2022-10-06 09:35:00,-52.25,,-52.25
13-10-2022,13-10-2022,09:29,0.05,38900,38985.0,220.55,250.25,2022-10-13 09:31:00,112.8,130.3,2022-10-13 09:30:00,-47.2,,-47.2
20-10-2022,20-10-2022,09:29,0.05,40000,40097.25,172.3,106.5,2022-10-20 15:20:00,103.65,115.0,2022-10-20 09:31:00,54.45000000000002,54.45000000000002,
27-10-2022,27-10-2022,09:29,0.05,41400,41405.5,136.7,171.75,2022-10-27 09:38:00,131.75,139.1,2022-10-27 09:56:00,-42.400000000000006,,-42.400000000000006
03-11-2022,03-11-2022,09:29,0.05,41000,41094.65,197.0,244.75,2022-11-03 09:30:00,119.45,0.15,2022-11-03 15:20:00,71.55,71.55,
10-11-2022,10-11-2022,09:29,0.05,41500,41568.5,160.6,102.4,2022-11-10 15:20:00,73.5,78.45,2022-11-10 09:32:00,53.249999999999986,53.249999999999986,
17-11-2022,17-11-2022,09:29,0.05,42400,42469.25,144.0,168.75,2022-11-17 09:33:00,77.7,0.6,2022-11-17 15:20:00,52.35000000000001,52.35000000000001,
24-11-2022,24-11-2022,09:29,0.05,42800,42840.1,91.95,100.9,2022-11-24 09:30:00,64.1,0.15,2022-11-24 15:20:00,54.99999999999999,54.99999999999999,
01-12-2022,01-12-2022,09:29,0.05,43400,43435.55,116.7,126.8,2022-12-01 09:33:00,69.0,74.1,2022-12-01 09:47:00,-15.199999999999989,,-15.199999999999989
08-12-2022,08-12-2022,09:29,0.05,43200,43237.05,135.0,146.35,2022-12-08 09:45:00,79.4,0.2,2022-12-08 15:20:00,67.85000000000001,67.85000000000001,
15-12-2022,15-12-2022,09:29,0.05,44000,44054.55,119.2,128.6,2022-12-15 09:44:00,72.75,78.8,2022-12-15 09:31:00,-15.449999999999989,,-15.449999999999989
22-12-2022,22-12-2022,09:29,0.05,42600,42606.95,182.85,195.15,2022-12-22 09:30:00,203.75,244.3,2022-12-22 09:38:00,-52.85000000000002,,-52.85000000000002
29-12-2022,29-12-2022,09:29,0.05,42600,42611.7,143.05,175.75,2022-12-29 13:03:00,125.4,133.25,2022-12-29 09:30:00,-40.54999999999998,,-40.54999999999998
05-01-2023,05-01-2023,09:29,0.05,43000,43053.5,169.6,207.7,2023-01-05 09:33:00,120.5,148.4,2023-01-05 09:39:00,-66.0,,-66.0
12-01-2023,12-01-2023,09:29,0.05,42100,42152.95,202.7,214.7,2023-01-12 09:31:00,135.4,148.8,2023-01-12 10:06:00,-25.400000000000006,,-25.400000000000006
19-01-2023,19-01-2023,09:29,0.05,42300,42350.5,157.35,168.9,2023-01-19 09:34:00,132.25,0.3,2023-01-19 15:20:00,120.39999999999998,120.39999999999998,
25-01-2023,25-01-2023,09:29,0.05,42500,42537.75,143.05,0.2,2023-01-25 15:20:00,86.8,111.7,2023-01-25 09:32:00,117.95000000000002,117.95000000000002,
02-02-2023,02-02-2023,09:29,0.05,40200,40243.9,327.55,368.55,2023-02-02 09:30:00,310.4,333.6,2023-02-02 09:32:00,-64.20000000000005,,-64.20000000000005
09-02-2023,09-02-2023,09:29,0.05,41400,41405.75,135.65,155.6,2023-02-09 09:35:00,160.3,179.45,2023-02-09 09:30:00,-39.099999999999966,,-39.099999999999966
16-02-2023,16-02-2023,09:29,0.05,41900,41973.3,135.4,0.15,2023-02-16 15:20:00,90.45,95.7,2023-02-16 09:30:00,130.0,130.0,
23-02-2023,23-02-2023,09:29,0.05,39800,39856.0,182.4,229.2,2023-02-23 09:55:00,135.3,143.65,2023-02-23 09:30:00,-55.14999999999998,,-55.14999999999998
