date,expiry_date,time,stoploss,strike_price,actual_strike_price,call_start,call_stop,call_stop_time,put_start,put_stop,put_stop_time,net,net_gain,net_loss
01-09-2022,01-09-2022,11:07,0.05,39500,39502.85,174.25,183.25,2022-09-01 11:11:00,168.25,185.4,2022-09-01 11:10:00,-26.150000000000006,,-26.150000000000006
08-09-2022,08-09-2022,11:07,0.05,39900,39933.9,146.85,157.3,2022-09-08 11:10:00,114.25,121.4,2022-09-08 11:15:00,-17.600000000000023,,-17.600000000000023
15-09-2022,15-09-2022,11:07,0.05,41200,41225.25,185.15,210.75,2022-09-15 11:23:00,182.1,192.7,2022-09-15 11:11:00,-36.19999999999999,,-36.19999999999999
22-09-2022,22-09-2022,11:07,0.05,40800,40822.6,154.9,166.8,2022-09-22 14:04:00,151.65,159.75,2022-09-22 11:08:00,-20.0,,-20.0
29-09-2022,29-09-2022,11:07,0.05,37900,37938.65,186.8,0.2,2022-09-29 15:20:00,126.0,137.75,2022-09-29 11:10:00,174.85000000000002,174.85000000000002,
06-10-2022,06-10-2022,11:07,0.05,39500,39500.85,119.1,127.2,2022-10-06 12:48:00,141.7,155.0,2022-10-06 11:10:00,-21.40000000000002,,-21.40000000000002
13-10-2022,13-10-2022,11:07,0.05,38600,38680.8,202.5,232.3,2022-10-13 14:43:00,101.25,109.05,2022-10-13 11:10:00,-37.60000000000001,,-37.60000000000001
20-10-2022,20-10-2022,11:07,0.05,39900,39949.6,161.0,172.65,2022-10-20 12:30:00,81.9,93.2,2022-10-20 11:08:00,-22.950000000000003,,-22.950000000000003
27-10-2022,27-10-2022,11:07,0.05,41300,41312.65,117.85,126.4,2022-10-27 11:10:00,105.95,114.95,2022-10-27 11:32:00,-17.55000000000001,,-17.55000000000001
03-11-2022,03-11-2022,11:07,0.05,41300,41333.35,128.6,137.45,2022-11-03 11:12:00,125.7,3.0,2022-11-03 15:20:00,113.85000000000001,113.85000000000001,
10-11-2022,10-11-2022,11:07,0.05,41400,41484.45,133.7,141.25,2022-11-10 11:33:00,56.25,62.35,2022-11-10 11:10:00,-13.650000000000013,,-13.650000000000013
17-11-2022,17-11-2022,11:07,0.05,42400,42437.8,107.55,114.1,2022-11-17 11:49:00,60.8,64.75,2022-11-17 11:09:00,-10.5,,-10.5
24-11-2022,24-11-2022,11:07,0.05,42900,42972.3,97.1,104.15,2022-11-24 11:11:00,42.35,44.6,2022-11-24 11:15:00,-9.300000000000011,,-9.300000000000011
01-12-2022,01-12-2022,11:07,0.05,43300,43381.9,141.6,152.25,2022-12-01 12:39:00,36.55,41.75,2022-12-01 11:10:00,-15.850000000000009,,-15.850000000000009
08-12-2022,08-12-2022,11:07,0.05,43300,43374.9,122.7,130.5,2022-12-08 11:09:00,62.6,0.2,2022-12-08 15:20:00,54.6,54.6,
15-12-2022,15-12-2022,11:07,0.05,44000,44042.1,99.45,105.35,2022-12-15 11:12:00,54.85,60.25,2022-12-15 11:11:00,-11.29999999999999,,-11.29999999999999
22-12-2022,22-12-2022,11:07,0.05,42400,42439.45,156.25,171.9,2022-12-22 11:11:00,122.4,132.2,2022-12-22 11:33:00,-25.44999999999999,,-25.44999999999999
29-12-2022,29-12-2022,11:07,0.05,42500,42551.8,131.6,140.4,2022-12-29 11:16:00,82.4,89.25,2022-12-29 11:09:00,-15.650000000000006,,-15.650000000000006
05-01-2023,05-01-2023,11:07,0.05,42700,42791.35,190.0,0.35,2023-01-05 15:20:00,75.05,80.9,2023-01-05 11:13:00,183.8,183.8,
12-01-2023,12-01-2023,11:07,0.05,41900,41976.0,178.3,192.5,2023-01-12 11:36:00,101.15,117.95,2023-01-12 11:10:00,-30.999999999999986,,-30.999999999999986
19-01-2023,19-01-2023,11:07,0.05,42300,42390.95,144.95,20.55,2023-01-19 15:20:00,91.3,99.35,2023-01-19 11:21:00,116.35,116.35,
25-01-2023,25-01-2023,11:07,0.05,41900,41969.1,183.7,0.35,2023-01-25 15:20:00,72.75,114.6,2023-01-25 11:21:00,141.5,141.5,
02-02-2023,02-02-2023,11:07,0.05,40300,40347.95,260.35,277.5,2023-02-02 11:09:00,172.85,183.65,2023-02-02 11:13:00,-27.94999999999999,,-27.94999999999999
09-02-2023,09-02-2023,11:07,0.05,41300,41395.6,163.55,171.85,2023-02-09 11:27:00,67.0,70.8,2023-02-09 11:08:00,-12.09999999999998,,-12.09999999999998
16-02-2023,16-02-2023,11:07,0.05,41800,41848.25,141.1,0.1,2023-02-16 15:20:00,58.95,67.0,2023-02-16 11:08:00,132.95,132.95,
23-02-2023,23-02-2023,11:07,0.05,39800,39899.8,187.45,202.7,2023-02-23 11:16:00,74.55,81.75,2023-02-23 11:08:00,-22.450000000000003,,-22.450000000000003
02-03-2023,02-03-2023,11:07,0.05,40600,40635.05,108.25,115.65,2023-03-02 12:06:00,69.85,73.55,2023-03-02 11:10:00,-11.100000000000009,,-11.100000000000009
09-03-2023,09-03-2023,11:07,0.05,41500,41533.9,99.7,105.2,2023-03-09 11:12:00,57.95,62.05,2023-03-09 12:04:00,-9.599999999999994,,-9.599999999999994
16-03-2023,16-03-2023,11:07,0.05,39100,39173.95,163.3,201.2,2023-03-16 11:08:00,118.75,132.55,2023-03-16 11:17:00,-51.69999999999999,,-51.69999999999999
23-03-2023,23-03-2023,11:07,0.05,40000,40001.25,106.8,114.85,2023-03-23 11:17:00,130.4,140.6,2023-03-23 11:08:00,-18.249999999999986,,-18.249999999999986
29-03-2023,29-03-2023,11:07,0.05,39800,39830.4,131.9,139.1,2023-03-29 14:02:00,104.75,112.9,2023-03-29 11:08:00,-15.349999999999994,,-15.349999999999994
06-04-2023,06-04-2023,11:07,0.05,41200,41204.3,102.1,119.75,2023-04-06 11:09:00,89.1,96.15,2023-04-06 11:35:00,-24.700000000000017,,-24.700000000000017
13-04-2023,13-04-2023,11:07,0.05,41600,41633.4,98.6,106.15,2023-04-13 11:09:00,82.5,89.0,2023-04-13 11:13:00,-14.050000000000011,,-14.050000000000011
20-04-2023,20-04-2023,11:07,0.05,42200,42228.45,112.0,120.05,2023-04-20 11:16:00,78.6,84.7,2023-04-20 11:09:00,-14.150000000000006,,-14.150000000000006
27-04-2023,27-04-2023,11:07,0.05,42800,42802.15,92.55,100.8,2023-04-27 11:08:00,109.9,0.15,2023-04-27 15:20:00,101.5,101.5,
04-05-2023,04-05-2023,11:07,0.05,43300,43379.35,132.7,142.3,2023-05-04 11:14:00,51.75,54.5,2023-05-04 11:25:00,-12.350000000000023,,-12.350000000000023
11-05-2023,11-05-2023,11:07,0.05,43500,43577.65,158.65,189.25,2023-05-11 14:19:00,64.5,68.65,2023-05-11 11:11:00,-34.75,,-34.75
