date,expiry_date,time,profit,strike_price,actual_strike_price,call_start,call_stop,call_profit,call_profit_percent,call_stop_time,put_start,put_stop,put_profit,put_profit_percent,put_stop_time,net,net_gain,net_loss
02-06-2022,02-06-2022,12:00,5.0,35500,35494.35,122.4,134.35,11.949999999999989,9.763071895424828,2022-06-02 12:12:00,129.45,136.45,7.0,5.40749324063345,2022-06-02 13:04:00,18.94999999999999,18.94999999999999,
09-06-2022,09-06-2022,12:00,5.0,34800,34780.55,94.85,103.0,8.150000000000006,8.592514496573543,2022-06-09 12:08:00,100.2,106.8,6.599999999999994,6.586826347305383,2022-06-09 12:01:00,14.75,14.75,
16-06-2022,16-06-2022,12:00,5.0,33200,33144.75,104.6,110.85,6.25,5.975143403441683,2022-06-16 12:15:00,172.2,199.05,26.850000000000023,15.592334494773533,2022-06-16 12:01:00,33.10000000000002,33.10000000000002,
23-06-2022,23-06-2022,12:00,5.0,33200,33145.65,71.75,77.5,5.75,8.013937282229964,2022-06-23 12:01:00,162.9,184.65,21.75,13.351749539594843,2022-06-23 12:04:00,27.5,27.5,
30-06-2022,30-06-2022,12:00,5.0,33500,33439.6,102.05,108.45,6.400000000000006,6.271435570798634,2022-06-30 12:02:00,199.9,211.8,11.900000000000006,5.952976488244125,2022-06-30 12:07:00,18.30000000000001,18.30000000000001,
07-07-2022,07-07-2022,12:00,5.0,34800,34730.05,73.1,76.8,3.700000000000003,5.061559507523944,2022-07-07 13:05:00,159.05,167.9,8.849999999999994,5.564287959761077,2022-07-07 12:05:00,12.549999999999997,12.549999999999997,
14-07-2022,14-07-2022,12:00,5.0,34800,34758.5,79.8,88.0,8.200000000000003,10.275689223057647,2022-07-14 12:18:00,156.0,175.8,19.80000000000001,12.6923076923077,2022-07-14 12:07:00,28.000000000000014,28.000000000000014,
21-07-2022,21-07-2022,12:00,5.0,36300,36274.8,84.55,89.75,5.200000000000003,6.150206978119459,2022-07-21 12:11:00,122.55,131.25,8.700000000000003,7.099143206854347,2022-07-21 12:01:00,13.900000000000006,13.900000000000006,
28-07-2022,28-07-2022,12:00,5.0,37300,37252.7,69.1,74.15,5.050000000000011,7.308248914616515,2022-07-28 12:01:00,121.25,0.2,,,2022-07-28 15:20:00,-115.99999999999999,,-115.99999999999999
04-08-2022,04-08-2022,12:00,5.0,37600,37547.2,120.2,127.85,7.6499999999999915,6.364392678868545,2022-08-04 12:04:00,181.8,0.8,,,2022-08-04 15:20:00,-173.35000000000002,,-173.35000000000002
11-08-2022,11-08-2022,12:00,5.0,38900,38823.1,62.55,69.95,7.400000000000006,11.830535571542775,2022-08-11 12:18:00,124.85,132.0,7.150000000000006,5.72687224669604,2022-08-11 12:05:00,14.550000000000011,14.550000000000011,
18-08-2022,18-08-2022,12:00,5.0,39400,39355.2,68.3,81.5,13.200000000000003,19.326500732064428,2022-08-18 12:06:00,130.0,152.0,22.0,16.923076923076923,2022-08-18 12:01:00,35.2,35.2,
25-08-2022,25-08-2022,12:00,5.0,39400,39392.85,119.05,126.5,7.450000000000003,6.257874842503153,2022-08-25 12:47:00,82.7,92.5,9.799999999999997,11.850060459492136,2022-08-25 12:01:00,17.25,17.25,
