date,expiry_date,time,profit,strike_price,actual_strike_price,call_start,call_stop,call_profit,call_profit_percent,call_stop_time,put_start,put_stop,put_profit,put_profit_percent,put_stop_time,net,net_gain,net_loss
02-06-2022,02-06-2022,11:15,5.0,35600,35508.4,102.15,122.55,20.39999999999999,19.97063142437591,2022-06-02 12:34:00,170.0,190.6,20.599999999999994,12.117647058823525,2022-06-02 11:19:00,40.999999999999986,40.999999999999986,
09-06-2022,09-06-2022,11:15,5.0,34900,34810.0,66.35,72.25,5.900000000000006,8.892238131122843,2022-06-09 11:19:00,159.3,168.95,9.649999999999977,6.057752667922145,2022-06-09 11:25:00,15.549999999999983,15.549999999999983,
16-06-2022,16-06-2022,11:15,5.0,33500,33407.15,89.3,0.15,,,2022-06-16 15:20:00,179.25,188.4,9.150000000000006,5.104602510460254,2022-06-16 11:16:00,-79.99999999999999,,-79.99999999999999
23-06-2022,23-06-2022,11:15,5.0,33400,33372.05,110.95,124.1,13.149999999999991,11.852185669220361,2022-06-23 11:26:00,141.7,149.1,7.400000000000006,5.222300635144676,2022-06-23 11:23:00,20.549999999999997,20.549999999999997,
30-06-2022,30-06-2022,11:15,5.0,33400,33365.9,139.95,147.7,7.75,5.537692032868883,2022-06-30 11:17:00,160.55,172.0,11.449999999999989,7.131734662099026,2022-06-30 12:12:00,19.19999999999999,19.19999999999999,
07-07-2022,07-07-2022,11:15,5.0,34700,34663.65,85.05,91.6,6.549999999999997,7.701352145796587,2022-07-07 11:39:00,150.5,161.8,11.300000000000011,7.508305647840539,2022-07-07 11:16:00,17.85000000000001,17.85000000000001,
14-07-2022,14-07-2022,11:15,5.0,34900,34869.15,86.75,0.1,,,2022-07-14 15:20:00,155.0,174.55,19.55000000000001,12.612903225806459,2022-07-14 11:16:00,-67.1,,-67.1
21-07-2022,21-07-2022,11:15,5.0,36200,36150.4,74.05,77.85,3.799999999999997,5.131667792032407,2022-07-21 11:18:00,144.9,158.3,13.400000000000006,9.247757073844035,2022-07-21 13:54:00,17.200000000000003,17.200000000000003,
28-07-2022,28-07-2022,11:15,5.0,37400,37310.8,67.0,0.5,,,2022-07-28 15:20:00,142.6,150.0,7.400000000000006,5.18934081346424,2022-07-28 11:16:00,-59.099999999999994,,-59.099999999999994
04-08-2022,04-08-2022,11:15,5.0,37900,37897.2,105.7,0.15,,,2022-08-04 15:20:00,162.55,205.1,42.54999999999998,26.176561058135945,2022-08-04 11:16:00,-63.000000000000014,,-63.000000000000014
11-08-2022,11-08-2022,11:15,5.0,38900,38844.95,77.2,81.75,4.549999999999997,5.893782383419685,2022-08-11 12:24:00,138.9,149.35,10.449999999999989,7.52339812814974,2022-08-11 11:27:00,14.999999999999986,14.999999999999986,
18-08-2022,18-08-2022,11:15,5.0,39600,39524.65,56.05,61.1,5.050000000000004,9.00981266726138,2022-08-18 15:09:00,150.5,176.0,25.5,16.943521594684384,2022-08-18 11:16:00,30.550000000000004,30.550000000000004,
25-08-2022,25-08-2022,11:15,5.0,39400,39337.45,79.7,86.4,6.700000000000003,8.406524466750318,2022-08-25 11:46:00,135.5,150.75,15.25,11.254612546125461,2022-08-25 11:20:00,21.950000000000003,21.950000000000003,
01-09-2022,01-09-2022,11:15,5.0,39600,39550.85,148.6,166.65,18.05000000000001,12.146702557200546,2022-09-01 11:17:00,174.15,183.95,9.799999999999983,5.627332759115695,2022-09-01 11:33:00,27.849999999999994,27.849999999999994,
08-09-2022,08-09-2022,11:15,5.0,40000,39928.45,86.35,91.65,5.300000000000011,6.137811233352648,2022-09-08 11:29:00,176.05,190.45,14.399999999999977,8.179494461800612,2022-09-08 11:18:00,19.69999999999999,19.69999999999999,
15-09-2022,15-09-2022,11:15,5.0,41300,41220.6,110.3,136.4,26.10000000000001,23.662737987307352,2022-09-15 11:17:00,252.4,91.45,,,2022-09-15 15:20:00,-134.84999999999997,,-134.84999999999997
22-09-2022,22-09-2022,11:15,5.0,40800,40733.1,114.0,122.9,8.900000000000006,7.807017543859654,2022-09-22 13:50:00,210.55,243.0,32.44999999999999,15.412016148183321,2022-09-22 11:16:00,41.349999999999994,41.349999999999994,
29-09-2022,29-09-2022,11:15,5.0,38000,37935.5,119.2,0.2,,,2022-09-29 15:20:00,180.0,206.65,26.650000000000006,14.805555555555557,2022-09-29 11:16:00,-92.35,,-92.35
06-10-2022,06-10-2022,11:15,5.0,39500,39445.25,91.9,98.2,6.299999999999997,6.855277475516863,2022-10-06 12:25:00,161.65,169.9,8.25,5.103618929786576,2022-10-06 11:21:00,14.549999999999997,14.549999999999997,
13-10-2022,13-10-2022,11:15,5.0,38700,38609.05,104.75,111.3,6.549999999999997,6.252983293556083,2022-10-13 14:29:00,209.2,223.55,14.350000000000023,6.859464627151063,2022-10-13 11:20:00,20.90000000000002,20.90000000000002,
20-10-2022,20-10-2022,11:15,5.0,39900,39870.65,118.6,127.5,8.900000000000006,7.504215851602029,2022-10-20 11:17:00,138.45,0.15,,,2022-10-20 15:20:00,-129.39999999999998,,-129.39999999999998
27-10-2022,27-10-2022,11:15,5.0,41400,41324.35,84.25,0.45,,,2022-10-27 15:20:00,136.7,145.6,8.900000000000006,6.510607168983179,2022-10-27 11:17:00,-74.89999999999999,,-74.89999999999999
03-11-2022,03-11-2022,11:15,5.0,41400,41390.65,128.3,146.7,18.399999999999977,14.341387373343705,2022-11-03 11:21:00,108.05,114.9,6.8500000000000085,6.339657565941701,2022-11-03 11:30:00,25.249999999999986,25.249999999999986,
10-11-2022,10-11-2022,11:15,5.0,41500,41450.5,72.55,76.5,3.950000000000003,5.444521019986221,2022-11-10 11:18:00,101.1,106.85,5.75,5.687438180019782,2022-11-10 11:28:00,9.700000000000003,9.700000000000003,
17-11-2022,17-11-2022,11:15,5.0,42500,42443.85,55.0,58.7,3.700000000000003,6.727272727272733,2022-11-17 11:49:00,108.6,116.4,7.800000000000011,7.182320441988961,2022-11-17 11:16:00,11.500000000000014,11.500000000000014,
24-11-2022,24-11-2022,11:15,5.0,43000,42976.75,45.0,48.05,3.049999999999997,6.7777777777777715,2022-11-24 11:18:00,94.95,101.35,6.3999999999999915,6.740389678778295,2022-11-24 11:28:00,9.449999999999989,9.449999999999989,
01-12-2022,01-12-2022,11:15,5.0,43400,43372.65,73.15,77.35,4.199999999999989,5.741626794258357,2022-12-01 12:39:00,71.6,75.65,4.050000000000011,5.656424581005603,2022-12-01 11:19:00,8.25,8.25,
08-12-2022,08-12-2022,11:15,5.0,43400,43391.2,69.45,83.6,14.149999999999991,20.374370050395953,2022-12-08 11:17:00,107.2,0.15,,,2022-12-08 15:20:00,-92.9,,-92.9
15-12-2022,15-12-2022,11:15,5.0,44100,44056.6,47.35,0.25,,,2022-12-15 15:20:00,96.05,102.3,6.25,6.507027589796981,2022-12-15 11:17:00,-40.85,,-40.85
22-12-2022,22-12-2022,11:15,5.0,42500,42478.95,136.45,153.7,17.25,12.641993404177354,2022-12-22 11:16:00,136.8,156.5,19.69999999999999,14.400584795321627,2022-12-22 11:27:00,36.94999999999999,36.94999999999999,
29-12-2022,29-12-2022,11:15,5.0,42600,42562.9,82.9,87.25,4.349999999999994,5.247285886610366,2022-12-29 11:17:00,121.1,0.25,,,2022-12-29 15:20:00,-116.5,,-116.5
05-01-2023,05-01-2023,11:15,5.0,42800,42773.9,112.65,0.2,,,2023-01-05 15:20:00,127.8,139.7,11.899999999999991,9.311424100156488,2023-01-05 11:21:00,-100.55000000000001,,-100.55000000000001
