date,expiry_date,time,profit,strike_price,actual_strike_price,call_start,call_stop,call_profit,call_profit_percent,call_stop_time,put_start,put_stop,put_profit,put_profit_percent,put_stop_time,net,net_gain,net_loss
02-06-2022,02-06-2022,11:55,5.0,35500,35502.1,146.45,172.95,26.5,18.09491293956982,2022-06-02 12:34:00,105.25,121.4,16.150000000000006,15.344418052256536,2022-06-02 11:56:00,42.650000000000006,42.650000000000006,
09-06-2022,09-06-2022,11:55,5.0,34700,34787.55,141.8,153.5,11.699999999999989,8.25105782792665,2022-06-09 12:00:00,66.45,71.35,4.8999999999999915,7.373965387509393,2022-06-09 11:57:00,16.59999999999998,16.59999999999998,
16-06-2022,16-06-2022,11:55,5.0,33100,33127.6,161.15,180.25,19.099999999999994,11.85231151101458,2022-06-16 12:16:00,114.75,139.2,24.44999999999999,21.307189542483652,2022-06-16 12:01:00,43.54999999999998,43.54999999999998,
23-06-2022,23-06-2022,11:55,5.0,33100,33132.55,134.35,155.3,20.950000000000017,15.593598809080772,2022-06-23 13:54:00,99.15,107.0,7.849999999999994,7.917297024710029,2022-06-23 11:56:00,28.80000000000001,28.80000000000001,
30-06-2022,30-06-2022,11:55,5.0,33400,33421.6,158.3,186.65,28.349999999999994,17.90903348073278,2022-06-30 12:39:00,134.9,145.8,10.900000000000006,8.08005930318755,2022-06-30 12:00:00,39.25,39.25,
07-07-2022,07-07-2022,11:55,5.0,34600,34678.55,137.15,151.65,14.5,10.572366022602989,2022-07-07 11:56:00,78.9,0.2,,,2022-07-07 15:20:00,-64.2,,-64.2
14-07-2022,14-07-2022,11:55,5.0,34700,34747.8,144.95,0.25,,,2022-07-14 15:20:00,95.2,100.9,5.700000000000003,5.987394957983196,2022-07-14 11:56:00,-139.0,,-139.0
21-07-2022,21-07-2022,11:55,5.0,36200,36283.05,143.5,154.95,11.449999999999989,7.979094076655044,2022-07-21 11:57:00,75.35,79.9,4.550000000000011,6.038487060384886,2022-07-21 11:59:00,16.0,16.0,
28-07-2022,28-07-2022,11:55,5.0,37200,37288.6,144.85,155.2,10.349999999999994,7.145322747669999,2022-07-28 12:07:00,59.9,64.0,4.100000000000001,6.844741235392323,2022-07-28 11:56:00,14.449999999999996,14.449999999999996,
04-08-2022,04-08-2022,11:55,5.0,37400,37496.75,204.45,218.05,13.600000000000023,6.651993152360001,2022-08-04 11:57:00,130.2,0.35,,,2022-08-04 15:20:00,-116.24999999999997,,-116.24999999999997
11-08-2022,11-08-2022,11:55,5.0,38800,38819.4,98.55,109.7,11.150000000000006,11.31405377980721,2022-08-11 12:00:00,86.0,0.3,,,2022-08-11 15:20:00,-74.55,,-74.55
18-08-2022,18-08-2022,11:55,5.0,39300,39389.85,150.65,160.95,10.299999999999983,6.837039495519404,2022-08-18 12:37:00,55.15,63.3,8.149999999999999,14.777878513145964,2022-08-18 11:56:00,18.44999999999998,18.44999999999998,
25-08-2022,25-08-2022,11:55,5.0,39300,39384.35,171.3,187.15,15.849999999999994,9.252772913018092,2022-08-25 12:00:00,56.7,67.9,11.200000000000003,19.753086419753092,2022-08-25 14:34:00,27.049999999999997,27.049999999999997,
01-09-2022,01-09-2022,11:55,5.0,39300,39396.95,207.05,256.3,49.25,23.78652499396281,2022-09-01 12:01:00,145.8,160.6,14.799999999999983,10.150891632373101,2022-09-01 13:00:00,64.04999999999998,64.04999999999998,
08-09-2022,08-09-2022,11:55,5.0,40000,40007.1,137.4,169.15,31.75,23.107714701601164,2022-09-08 11:59:00,121.7,136.95,15.249999999999986,12.530813475760052,2022-09-08 13:00:00,46.999999999999986,46.999999999999986,
15-09-2022,15-09-2022,11:55,5.0,41200,41218.95,155.8,164.15,8.349999999999994,5.359435173299097,2022-09-15 12:01:00,122.95,139.45,16.499999999999986,13.420089467263102,2022-09-15 11:56:00,24.84999999999998,24.84999999999998,
22-09-2022,22-09-2022,11:55,5.0,40600,40643.35,160.55,176.35,15.799999999999983,9.841170974774203,2022-09-22 11:59:00,110.45,128.0,17.549999999999997,15.88954277953825,2022-09-22 11:58:00,33.34999999999998,33.34999999999998,
29-09-2022,29-09-2022,11:55,5.0,37700,37751.1,160.95,169.45,8.5,5.281143212177695,2022-09-29 12:03:00,136.0,144.8,8.800000000000011,6.470588235294127,2022-09-29 12:36:00,17.30000000000001,17.30000000000001,
