date,expiry_date,time,profit,strike_price,actual_strike_price,call_start,call_stop,call_profit,call_profit_percent,call_stop_time,put_start,put_stop,put_profit,put_profit_percent,put_stop_time,net,net_gain,net_loss
02-06-2022,02-06-2022,11:55,5.0,35600,35502.1,100.9,122.55,21.64999999999999,21.456888007928633,2022-06-02 12:34:00,157.45,180.6,23.150000000000006,14.703080342966027,2022-06-02 11:56:00,44.8,44.8,
09-06-2022,09-06-2022,11:55,5.0,34800,34787.55,86.65,94.85,8.199999999999989,9.463358338141937,2022-06-09 12:00:00,110.9,117.95,7.049999999999997,6.357078449053198,2022-06-09 11:57:00,15.249999999999986,15.249999999999986,
16-06-2022,16-06-2022,11:55,5.0,33200,33127.6,111.45,125.95,14.5,13.01031852848811,2022-06-16 12:16:00,166.75,199.05,32.30000000000001,19.37031484257872,2022-06-16 12:01:00,46.80000000000001,46.80000000000001,
23-06-2022,23-06-2022,11:55,5.0,33200,33132.55,83.4,91.65,8.25,9.892086330935252,2022-06-23 13:45:00,150.0,168.4,18.400000000000006,12.26666666666667,2022-06-23 11:57:00,26.650000000000006,26.650000000000006,
30-06-2022,30-06-2022,11:55,5.0,33500,33421.6,109.85,134.9,25.05000000000001,22.803823395539382,2022-06-30 12:39:00,185.8,199.9,14.099999999999994,7.588805166846067,2022-06-30 12:00:00,39.150000000000006,39.150000000000006,
07-07-2022,07-07-2022,11:55,5.0,34700,34678.55,86.2,96.85,10.649999999999991,12.354988399071916,2022-07-07 11:56:00,127.05,0.2,,,2022-07-07 15:20:00,-116.2,,-116.2
14-07-2022,14-07-2022,11:55,5.0,34800,34747.8,92.25,0.1,,,2022-07-14 15:20:00,143.0,156.0,13.0,9.090909090909092,2022-07-14 12:00:00,-79.15,,-79.15
21-07-2022,21-07-2022,11:55,5.0,36300,36283.05,87.75,96.6,8.849999999999994,10.085470085470078,2022-07-21 11:57:00,118.45,125.3,6.849999999999994,5.783030814689737,2022-07-21 11:59:00,15.699999999999989,15.699999999999989,
28-07-2022,28-07-2022,11:55,5.0,37300,37288.6,86.25,92.8,6.549999999999997,7.594202898550721,2022-07-28 12:07:00,101.65,112.95,11.299999999999997,11.11657648794884,2022-07-28 11:57:00,17.849999999999994,17.849999999999994,
04-08-2022,04-08-2022,11:55,5.0,37500,37496.75,149.15,162.55,13.400000000000006,8.984244049614485,2022-08-04 11:57:00,174.8,0.55,,,2022-08-04 15:20:00,-160.85,,-160.85
11-08-2022,11-08-2022,11:55,5.0,38900,38819.4,54.2,57.2,3.0,5.535055350553505,2022-08-11 11:57:00,141.8,18.55,,,2022-08-11 15:20:00,-120.25000000000001,,-120.25000000000001
18-08-2022,18-08-2022,11:55,5.0,39400,39389.85,88.9,98.05,9.149999999999991,10.292463442069732,2022-08-18 12:44:00,92.55,104.1,11.549999999999997,12.479740680713125,2022-08-18 11:56:00,20.69999999999999,20.69999999999999,
25-08-2022,25-08-2022,11:55,5.0,39400,39384.35,108.25,115.5,7.25,6.697459584295612,2022-08-25 11:59:00,94.25,109.3,15.049999999999997,15.968169761273208,2022-08-25 14:32:00,22.299999999999997,22.299999999999997,
01-09-2022,01-09-2022,11:55,5.0,39400,39396.95,152.65,186.2,33.54999999999998,21.978381919423505,2022-09-01 12:01:00,189.95,216.0,26.05000000000001,13.714135298762839,2022-09-01 13:00:00,59.599999999999994,59.599999999999994,
08-09-2022,08-09-2022,11:55,5.0,40100,40007.1,90.05,116.15,26.10000000000001,28.983897834536382,2022-09-08 11:59:00,174.45,201.6,27.150000000000006,15.56319862424764,2022-09-08 13:00:00,53.250000000000014,53.250000000000014,
15-09-2022,15-09-2022,11:55,5.0,41300,41218.95,104.15,112.55,8.399999999999991,8.065290446471426,2022-09-15 12:01:00,170.45,195.35,24.900000000000006,14.60838955705486,2022-09-15 11:56:00,33.3,33.3,
22-09-2022,22-09-2022,11:55,5.0,40700,40643.35,110.6,124.35,13.75,12.432188065099458,2022-09-22 11:59:00,161.25,182.8,21.55000000000001,13.364341085271326,2022-09-22 11:58:00,35.30000000000001,35.30000000000001,
29-09-2022,29-09-2022,11:55,5.0,37800,37751.1,114.9,130.15,15.25,13.272410791993035,2022-09-29 12:04:00,188.65,198.4,9.75,5.168301086668434,2022-09-29 12:35:00,25.0,25.0,
06-10-2022,06-10-2022,11:55,5.0,39500,39421.05,72.0,77.15,5.150000000000006,7.152777777777786,2022-10-06 11:56:00,178.75,190.85,12.099999999999994,6.7692307692307665,2022-10-06 11:59:00,17.25,17.25,
13-10-2022,13-10-2022,11:55,5.0,38500,38480.85,113.3,120.15,6.8500000000000085,6.045895851721102,2022-10-13 12:04:00,142.3,151.45,9.149999999999977,6.430077301475739,2022-10-13 11:57:00,15.999999999999986,15.999999999999986,
20-10-2022,20-10-2022,11:55,5.0,40000,39903.6,86.3,90.85,4.549999999999997,5.27230590961761,2022-10-20 11:57:00,158.8,171.15,12.349999999999994,7.777078085642314,2022-10-20 12:03:00,16.89999999999999,16.89999999999999,
27-10-2022,27-10-2022,11:55,5.0,41300,41293.25,100.15,107.1,6.949999999999989,6.9395906140788695,2022-10-27 11:56:00,103.55,110.45,6.900000000000006,6.663447609850319,2022-10-27 12:17:00,13.849999999999994,13.849999999999994,
03-11-2022,03-11-2022,11:55,5.0,41400,41313.5,58.65,63.6,4.950000000000003,8.439897698209723,2022-11-03 11:56:00,171.4,184.35,12.949999999999989,7.55542590431738,2022-11-03 12:26:00,17.89999999999999,17.89999999999999,
10-11-2022,10-11-2022,11:55,5.0,41500,41483.45,73.9,86.6,12.699999999999989,17.185385656292272,2022-11-10 15:01:00,84.45,93.25,8.799999999999997,10.420367081113081,2022-11-10 12:00:00,21.499999999999986,21.499999999999986,
17-11-2022,17-11-2022,11:55,5.0,42500,42466.15,56.95,64.35,7.3999999999999915,12.993854258121143,2022-11-17 12:17:00,96.15,103.15,7.0,7.280291211648465,2022-11-17 12:00:00,14.399999999999991,14.399999999999991,
24-11-2022,24-11-2022,11:55,5.0,43000,42940.9,33.65,35.7,2.0500000000000043,6.0921248142645,2022-11-24 11:56:00,102.85,121.05,18.200000000000003,17.695673310646576,2022-11-24 13:10:00,20.250000000000007,20.250000000000007,
01-12-2022,01-12-2022,11:55,5.0,43400,43353.05,56.65,62.4,5.75,10.150044130626656,2022-12-01 12:02:00,83.25,108.9,25.650000000000006,30.810810810810818,2022-12-01 13:25:00,31.400000000000006,31.400000000000006,
08-12-2022,08-12-2022,11:55,5.0,43500,43404.5,32.45,35.5,3.049999999999997,9.399075500770406,2022-12-08 11:56:00,152.0,172.45,20.44999999999999,13.453947368421046,2022-12-08 12:01:00,23.499999999999986,23.499999999999986,
15-12-2022,15-12-2022,11:55,5.0,43900,43887.25,91.3,0.25,,,2022-12-15 15:20:00,66.8,70.7,3.9000000000000057,5.838323353293422,2022-12-15 11:56:00,-87.14999999999999,,-87.14999999999999
22-12-2022,22-12-2022,11:55,5.0,42400,42312.5,104.0,120.95,16.950000000000003,16.298076923076927,2022-12-22 13:10:00,165.65,179.05,13.400000000000006,8.089345004527623,2022-12-22 11:56:00,30.35000000000001,30.35000000000001,
29-12-2022,29-12-2022,11:55,5.0,42700,42682.3,72.05,78.4,6.3500000000000085,8.813324080499665,2022-12-29 12:22:00,124.35,132.8,8.450000000000017,6.795335745878582,2022-12-29 12:10:00,14.800000000000026,14.800000000000026,
05-01-2023,05-01-2023,11:55,5.0,42600,42595.25,135.85,144.6,8.75,6.440927493559073,2023-01-05 12:13:00,108.0,114.25,6.25,5.787037037037037,2023-01-05 11:56:00,15.0,15.0,
12-01-2023,12-01-2023,11:55,5.0,42000,41909.25,76.9,81.1,4.199999999999989,5.461638491547449,2023-01-12 11:56:00,181.5,196.55,15.050000000000011,8.292011019283754,2023-01-12 13:26:00,19.25,19.25,
19-01-2023,19-01-2023,11:55,5.0,42400,42356.6,74.5,79.55,5.049999999999997,6.778523489932882,2023-01-19 12:02:00,127.05,141.9,14.850000000000009,11.688311688311694,2023-01-19 12:00:00,19.900000000000006,19.900000000000006,
25-01-2023,25-01-2023,11:55,5.0,41800,41772.45,101.85,110.8,8.950000000000003,8.78743249877271,2023-01-25 12:01:00,134.55,141.7,7.149999999999977,5.3140096618357315,2023-01-25 12:00:00,16.09999999999998,16.09999999999998,
