date,expiry_date,time,profit,strike_price,actual_strike_price,call_start,call_stop,call_profit,call_profit_percent,call_stop_time,put_start,put_stop,put_profit,put_profit_percent,put_stop_time,net,net_gain,net_loss
02-06-2022,02-06-2022,13:30,5.0,35500,35473.4,87.7,96.25,8.549999999999997,9.749144811858605,2022-06-02 13:33:00,121.85,0.35,,,2022-06-02 15:20:00,-112.95,,-112.95
09-06-2022,09-06-2022,13:30,5.0,34900,34835.05,35.95,40.25,4.299999999999997,11.96105702364394,2022-06-09 13:31:00,136.3,145.85,9.549999999999983,7.006603081437992,2022-06-09 13:36:00,13.84999999999998,13.84999999999998,
16-06-2022,16-06-2022,13:30,5.0,32800,32746.75,91.9,96.5,4.599999999999994,5.005440696409134,2022-06-16 13:33:00,151.0,190.85,39.849999999999994,26.39072847682119,2022-06-16 13:31:00,44.44999999999999,44.44999999999999,
23-06-2022,23-06-2022,13:30,5.0,32800,32707.5,64.4,120.45,56.05,87.03416149068322,2022-06-23 13:31:00,135.35,0.2,,,2022-06-23 15:20:00,-79.10000000000001,,-79.10000000000001
30-06-2022,30-06-2022,13:30,5.0,33500,33487.95,110.7,121.9,11.200000000000003,10.117434507678412,2022-06-30 13:32:00,140.5,149.95,9.449999999999989,6.725978647686824,2022-06-30 13:59:00,20.64999999999999,20.64999999999999,
07-07-2022,07-07-2022,13:30,5.0,34900,34898.25,84.1,91.75,7.650000000000006,9.096313912009519,2022-07-07 13:38:00,101.6,108.4,6.800000000000011,6.692913385826784,2022-07-07 13:32:00,14.450000000000017,14.450000000000017,
14-07-2022,14-07-2022,13:30,5.0,34700,34664.65,59.45,63.95,4.5,7.5693860386879726,2022-07-14 13:31:00,111.5,121.55,10.049999999999997,9.013452914798204,2022-07-14 14:13:00,14.549999999999997,14.549999999999997,
21-07-2022,21-07-2022,13:30,5.0,36200,36147.65,39.65,48.85,9.200000000000003,23.203026481715014,2022-07-21 13:31:00,113.25,128.55,15.300000000000011,13.509933774834447,2022-07-21 13:36:00,24.500000000000014,24.500000000000014,
28-07-2022,28-07-2022,13:30,5.0,37400,37350.35,43.7,53.1,9.399999999999999,21.510297482837522,2022-07-28 14:15:00,98.8,106.35,7.549999999999997,7.641700404858296,2022-07-28 13:31:00,16.949999999999996,16.949999999999996,
04-08-2022,04-08-2022,13:30,5.0,37700,37670.1,72.85,80.0,7.150000000000006,9.81468771448182,2022-08-04 13:39:00,98.3,103.3,5.0,5.0864699898270604,2022-08-04 13:31:00,12.150000000000006,12.150000000000006,
11-08-2022,11-08-2022,13:30,5.0,38900,38825.05,37.1,41.25,4.149999999999999,11.185983827493256,2022-08-11 13:32:00,107.9,18.55,,,2022-08-11 15:20:00,-85.20000000000002,,-85.20000000000002
18-08-2022,18-08-2022,13:30,5.0,39500,39468.5,43.35,48.0,4.649999999999999,10.726643598615913,2022-08-18 13:33:00,81.8,87.6,5.799999999999997,7.090464547677258,2022-08-18 13:31:00,10.449999999999996,10.449999999999996,
