date,expiry_date,time,profit,strike_price,actual_strike_price,call_start,call_stop,call_profit,call_profit_percent,call_stop_time,put_start,put_stop,put_profit,put_profit_percent,put_stop_time,net,net_gain,net_loss
02-06-2022,02-06-2022,12:25,5.0,35600,35527.05,93.1,101.0,7.900000000000006,8.485499462943078,2022-06-02 12:28:00,170.75,200.3,29.55000000000001,17.306002928257694,2022-06-02 13:04:00,37.45000000000002,37.45000000000002,
09-06-2022,09-06-2022,12:25,5.0,34900,34832.6,69.0,73.35,4.349999999999994,6.304347826086948,2022-06-09 12:32:00,133.15,141.4,8.25,6.196019526849417,2022-06-09 13:02:00,12.599999999999994,12.599999999999994,
16-06-2022,16-06-2022,12:25,5.0,33200,33150.05,92.6,99.75,7.150000000000006,7.721382289416853,2022-06-16 12:32:00,169.85,193.55,23.700000000000017,13.953488372093034,2022-06-16 12:27:00,30.850000000000023,30.850000000000023,
23-06-2022,23-06-2022,12:25,5.0,33100,33053.15,62.3,68.45,6.150000000000006,9.871589085072241,2022-06-23 13:34:00,167.15,181.55,14.400000000000006,8.615016452288367,2022-06-23 12:27:00,20.55000000000001,20.55000000000001,
30-06-2022,30-06-2022,12:25,5.0,33500,33404.8,91.95,134.9,42.95,46.71016856987493,2022-06-30 12:39:00,208.65,240.35,31.69999999999999,15.192906781691823,2022-06-30 12:30:00,74.64999999999999,74.64999999999999,
07-07-2022,07-07-2022,12:25,5.0,34800,34727.8,60.7,64.6,3.8999999999999915,6.425041186161436,2022-07-07 12:30:00,165.6,176.25,10.650000000000006,6.431159420289859,2022-07-07 12:44:00,14.549999999999997,14.549999999999997,
14-07-2022,14-07-2022,12:25,5.0,34800,34727.25,65.65,70.2,4.549999999999997,6.930693069306926,2022-07-14 12:31:00,155.95,168.0,12.050000000000011,7.726835524206484,2022-07-14 12:28:00,16.60000000000001,16.60000000000001,
21-07-2022,21-07-2022,12:25,5.0,36300,36246.9,70.15,75.9,5.75,8.19672131147541,2022-07-21 12:42:00,131.3,150.3,19.0,14.47067783701447,2022-07-21 13:01:00,24.75,24.75,
28-07-2022,28-07-2022,12:25,5.0,37400,37304.6,52.05,56.65,4.600000000000001,8.837656099903942,2022-07-28 12:39:00,144.15,152.9,8.75,6.070065903572667,2022-07-28 12:27:00,13.350000000000001,13.350000000000001,
04-08-2022,04-08-2022,12:25,5.0,37700,37611.0,57.5,65.15,7.650000000000006,13.304347826086966,2022-08-04 12:26:00,185.55,206.15,20.599999999999994,11.102128806251681,2022-08-04 14:08:00,28.25,28.25,
11-08-2022,11-08-2022,12:25,5.0,38900,38896.2,81.6,87.05,5.450000000000003,6.678921568627455,2022-08-11 12:29:00,91.0,96.55,5.549999999999997,6.098901098901096,2022-08-11 13:22:00,11.0,11.0,
18-08-2022,18-08-2022,12:25,5.0,39400,39377.5,68.85,74.2,5.3500000000000085,7.770515613652881,2022-08-18 12:27:00,103.8,0.1,,,2022-08-18 15:20:00,-98.35,,-98.35
25-08-2022,25-08-2022,12:25,5.0,39500,39417.4,63.95,74.15,10.200000000000003,15.949960906958566,2022-08-25 12:47:00,133.25,141.55,8.300000000000011,6.2288930581613595,2022-08-25 12:29:00,18.500000000000014,18.500000000000014,
01-09-2022,01-09-2022,12:25,5.0,39500,39447.1,119.5,135.55,16.05000000000001,13.430962343096246,2022-09-01 12:45:00,175.9,185.0,9.099999999999994,5.173393973848774,2022-09-01 12:26:00,25.150000000000006,25.150000000000006,
08-09-2022,08-09-2022,12:25,5.0,40100,40015.5,79.2,106.3,27.099999999999994,34.21717171717171,2022-09-08 12:29:00,177.85,201.6,23.75,13.353949957829633,2022-09-08 13:00:00,50.849999999999994,50.849999999999994,
15-09-2022,15-09-2022,12:25,5.0,41300,41259.2,118.45,126.4,7.950000000000003,6.711692697340653,2022-09-15 12:28:00,145.3,91.45,,,2022-09-15 15:20:00,-45.900000000000006,,-45.900000000000006
22-09-2022,22-09-2022,12:25,5.0,40600,40535.75,101.35,107.9,6.550000000000011,6.462752836704501,2022-09-22 13:11:00,158.7,168.95,10.25,6.458727158160051,2022-09-22 12:26:00,16.80000000000001,16.80000000000001,
29-09-2022,29-09-2022,12:25,5.0,37800,37774.6,155.3,0.15,,,2022-09-29 15:20:00,126.1,132.85,6.75,5.352894528152261,2022-09-29 12:29:00,-148.4,,-148.4
06-10-2022,06-10-2022,12:25,5.0,39500,39455.3,98.2,127.2,29.0,29.531568228105904,2022-10-06 12:48:00,120.85,136.7,15.849999999999994,13.115432354158044,2022-10-06 12:27:00,44.849999999999994,44.849999999999994,
13-10-2022,13-10-2022,12:25,5.0,38700,38602.5,62.45,69.1,6.6499999999999915,10.648518815052027,2022-10-13 12:38:00,188.5,202.1,13.599999999999994,7.214854111405833,2022-10-13 12:29:00,20.249999999999986,20.249999999999986,
20-10-2022,20-10-2022,12:25,5.0,40000,39987.0,93.5,98.8,5.299999999999997,5.6684491978609595,2022-10-20 12:26:00,117.15,123.6,6.449999999999989,5.505761843790003,2022-10-20 12:36:00,11.749999999999986,11.749999999999986,
27-10-2022,27-10-2022,12:25,5.0,41300,41231.8,68.7,74.0,5.299999999999997,7.714701601164478,2022-10-27 12:26:00,131.55,8.15,,,2022-10-27 15:20:00,-118.10000000000001,,-118.10000000000001
03-11-2022,03-11-2022,12:25,5.0,41300,41285.4,89.45,96.35,6.8999999999999915,7.713806595863601,2022-11-03 12:28:00,117.8,126.0,8.200000000000003,6.960950764006794,2022-11-03 12:55:00,15.099999999999994,15.099999999999994,
10-11-2022,10-11-2022,12:25,5.0,41400,41348.45,69.5,79.7,10.200000000000003,14.67625899280576,2022-11-10 13:35:00,89.4,95.6,6.199999999999989,6.935123042505579,2022-11-10 12:28:00,16.39999999999999,16.39999999999999,
17-11-2022,17-11-2022,12:25,5.0,42500,42457.85,53.95,59.45,5.5,10.194624652455978,2022-11-17 12:30:00,87.7,33.3,,,2022-11-17 15:20:00,-48.900000000000006,,-48.900000000000006
24-11-2022,24-11-2022,12:25,5.0,43000,42939.4,34.35,37.65,3.299999999999997,9.60698689956331,2022-11-24 12:27:00,107.0,121.05,14.049999999999997,13.130841121495324,2022-11-24 13:10:00,17.349999999999994,17.349999999999994,
01-12-2022,01-12-2022,12:25,5.0,43400,43373.0,68.35,77.35,9.0,13.167520117044623,2022-12-01 12:39:00,61.0,67.7,6.700000000000003,10.983606557377055,2022-12-01 13:24:00,15.700000000000003,15.700000000000003,
08-12-2022,08-12-2022,12:25,5.0,43400,43379.4,60.35,67.85,7.499999999999993,12.427506213753094,2022-12-08 13:17:00,85.6,93.95,8.350000000000009,9.754672897196272,2022-12-08 12:39:00,15.850000000000001,15.850000000000001,
15-12-2022,15-12-2022,12:25,5.0,43900,43897.75,87.5,0.25,,,2022-12-15 15:20:00,61.4,64.8,3.3999999999999986,5.53745928338762,2022-12-15 12:30:00,-83.85,,-83.85
22-12-2022,22-12-2022,12:25,5.0,42400,42314.0,94.45,120.95,26.5,28.057173107464266,2022-12-22 13:10:00,140.4,163.95,23.549999999999983,16.773504273504262,2022-12-22 12:26:00,50.04999999999998,50.04999999999998,
29-12-2022,29-12-2022,12:25,5.0,42700,42660.35,48.35,52.15,3.799999999999997,7.859358841778691,2022-12-29 12:26:00,138.2,0.15,,,2022-12-29 15:20:00,-134.25,,-134.25
05-01-2023,05-01-2023,12:25,5.0,42700,42625.1,89.55,0.35,,,2023-01-05 15:20:00,142.4,160.75,18.349999999999994,12.886235955056174,2023-01-05 12:29:00,-70.85000000000001,,-70.85000000000001
12-01-2023,12-01-2023,12:25,5.0,42000,41963.45,98.1,113.6,15.5,15.80020387359837,2023-01-12 12:52:00,131.85,139.95,8.099999999999994,6.143344709897606,2023-01-12 12:27:00,23.599999999999994,23.599999999999994,
19-01-2023,19-01-2023,12:25,5.0,42400,42341.1,67.95,73.05,5.099999999999994,7.505518763796901,2023-01-19 12:31:00,131.5,157.6,26.099999999999994,19.847908745247146,2023-01-19 12:47:00,31.19999999999999,31.19999999999999,
25-01-2023,25-01-2023,12:25,5.0,41800,41715.65,81.7,87.3,5.599999999999994,6.85434516523867,2023-01-25 12:26:00,109.3,134.2,24.89999999999999,22.78133577310155,2023-01-25 12:39:00,30.499999999999986,30.499999999999986,
25-01-2023,25-01-2023,12:25,5.0,41800,41715.65,81.7,87.3,5.599999999999994,6.85434516523867,2023-01-25 12:26:00,109.3,134.2,24.89999999999999,22.78133577310155,2023-01-25 12:39:00,30.499999999999986,30.499999999999986,
02-02-2023,02-02-2023,12:25,5.0,40400,40349.45,159.75,176.4,16.650000000000006,10.42253521126761,2023-02-02 14:18:00,182.4,222.65,40.25,22.06688596491228,2023-02-02 12:26:00,56.900000000000006,56.900000000000006,
09-02-2023,09-02-2023,12:25,5.0,41400,41337.95,73.65,80.7,7.049999999999997,9.572301425661909,2023-02-09 13:34:00,126.4,136.1,9.699999999999989,7.674050632911383,2023-02-09 12:27:00,16.749999999999986,16.749999999999986,
16-02-2023,16-02-2023,12:25,5.0,41800,41787.35,90.75,96.45,5.700000000000003,6.280991735537193,2023-02-16 13:20:00,86.1,97.25,11.150000000000006,12.950058072009298,2023-02-16 12:35:00,16.85000000000001,16.85000000000001,
23-02-2023,23-02-2023,12:25,5.0,39900,39821.1,76.15,82.5,6.349999999999994,8.33880499015101,2023-02-23 12:36:00,145.6,157.05,11.450000000000017,7.8640109890110015,2023-02-23 12:35:00,17.80000000000001,17.80000000000001,
02-03-2023,02-03-2023,12:25,5.0,40600,40587.4,73.95,0.1,,,2023-03-02 15:20:00,76.45,86.3,9.849999999999994,12.884238064094172,2023-03-02 12:26:00,-64.00000000000001,,-64.00000000000001
09-03-2023,09-03-2023,12:25,5.0,41500,41492.05,58.5,0.1,,,2023-03-09 15:20:00,79.95,88.0,8.049999999999997,10.06879299562226,2023-03-09 12:26:00,-50.35,,-50.35
16-03-2023,16-03-2023,12:25,5.0,38800,38781.95,106.3,121.15,14.850000000000009,13.969896519285049,2023-03-16 12:26:00,131.65,0.1,,,2023-03-16 15:20:00,-116.7,,-116.7
23-03-2023,23-03-2023,12:25,5.0,40100,40083.5,99.6,104.8,5.200000000000003,5.220883534136549,2023-03-23 12:32:00,113.0,119.2,6.200000000000003,5.4867256637168165,2023-03-23 12:29:00,11.400000000000006,11.400000000000006,
29-03-2023,29-03-2023,12:25,5.0,39800,39710.35,52.9,57.1,4.200000000000003,7.939508506616262,2023-03-29 12:26:00,163.5,0.25,,,2023-03-29 15:20:00,-159.05,,-159.05
29-03-2023,29-03-2023,12:25,5.0,39800,39710.35,52.9,57.1,4.200000000000003,7.939508506616262,2023-03-29 12:26:00,163.5,0.25,,,2023-03-29 15:20:00,-159.05,,-159.05
06-04-2023,06-04-2023,12:25,5.0,41200,41136.9,56.95,61.75,4.799999999999997,8.428446005267773,2023-04-06 12:39:00,118.0,134.05,16.05000000000001,13.601694915254248,2023-04-06 12:33:00,20.85000000000001,20.85000000000001,
06-04-2023,06-04-2023,12:25,5.0,41200,41136.9,56.95,61.75,4.799999999999997,8.428446005267773,2023-04-06 12:39:00,118.0,134.05,16.05000000000001,13.601694915254248,2023-04-06 12:33:00,20.85000000000001,20.85000000000001,
13-04-2023,13-04-2023,12:25,5.0,41700,41604.9,47.45,49.95,2.5,5.268703898840885,2023-04-13 12:41:00,116.0,124.15,8.150000000000006,7.025862068965521,2023-04-13 12:34:00,10.650000000000006,10.650000000000006,
13-04-2023,13-04-2023,12:25,5.0,41700,41604.9,47.45,49.95,2.5,5.268703898840885,2023-04-13 12:41:00,116.0,124.15,8.150000000000006,7.025862068965521,2023-04-13 12:34:00,10.650000000000006,10.650000000000006,
20-04-2023,20-04-2023,12:25,5.0,42300,42289.35,78.75,91.65,12.900000000000006,16.380952380952387,2023-04-20 12:29:00,93.35,98.05,4.700000000000003,5.034815211569366,2023-04-20 12:34:00,17.60000000000001,17.60000000000001,
27-04-2023,27-04-2023,12:25,5.0,42900,42836.85,62.5,68.1,5.599999999999994,8.959999999999992,2023-04-27 12:29:00,118.5,125.6,7.099999999999994,5.991561181434594,2023-04-27 12:56:00,12.699999999999989,12.699999999999989,
04-05-2023,04-05-2023,12:25,5.0,43500,43432.6,38.95,44.4,5.449999999999996,13.992297817715007,2023-05-04 12:42:00,134.2,146.0,11.800000000000011,8.79284649776454,2023-05-04 12:34:00,17.250000000000007,17.250000000000007,
11-05-2023,11-05-2023,12:25,5.0,43600,43537.9,60.35,65.85,5.499999999999993,9.113504556752266,2023-05-11 13:04:00,125.45,149.15,23.700000000000003,18.89198884017537,2023-05-11 12:44:00,29.199999999999996,29.199999999999996,
18-05-2023,18-05-2023,12:25,5.0,44000,43944.6,70.8,75.4,4.6000000000000085,6.49717514124295,2023-05-18 12:26:00,110.5,133.1,22.599999999999994,20.4524886877828,2023-05-18 12:52:00,27.200000000000003,27.200000000000003,
25-05-2023,25-05-2023,12:25,5.0,43600,43574.65,72.75,84.1,11.349999999999994,15.601374570446728,2023-05-25 14:54:00,92.0,104.05,12.049999999999997,13.097826086956518,2023-05-25 12:30:00,23.39999999999999,23.39999999999999,
01-06-2023,01-06-2023,12:25,5.0,44200,44117.25,51.8,58.5,6.700000000000003,12.934362934362941,2023-06-01 12:33:00,135.85,142.65,6.800000000000011,5.005520794994488,2023-06-01 13:47:00,13.500000000000014,13.500000000000014,
08-06-2023,08-06-2023,12:25,5.0,44300,44263.3,69.95,81.5,11.549999999999997,16.511794138670474,2023-06-08 13:45:00,87.7,93.2,5.5,6.271379703534777,2023-06-08 12:27:00,17.049999999999997,17.049999999999997,
15-06-2023,15-06-2023,12:25,5.0,43800,43761.7,68.8,0.15,,,2023-06-15 15:20:00,107.35,113.55,6.200000000000003,5.775500698649281,2023-06-15 12:27:00,-62.44999999999999,,-62.44999999999999
22-06-2023,22-06-2023,12:25,5.0,43900,43849.3,64.1,68.55,4.450000000000003,6.94227769110765,2023-06-22 12:28:00,122.1,130.0,7.900000000000006,6.470106470106475,2023-06-22 12:43:00,12.350000000000009,12.350000000000009,
02-06-2022,02-06-2022,12:25,10.0,35600,35527.05,93.1,103.0,9.900000000000006,10.633727175080566,2022-06-02 12:33:00,170.75,200.3,29.55000000000001,17.306002928257694,2022-06-02 13:04:00,39.45000000000002,39.45000000000002,
09-06-2022,09-06-2022,12:25,10.0,34900,34832.6,69.0,76.4,7.400000000000006,10.724637681159429,2022-06-09 12:33:00,133.15,151.25,18.099999999999994,13.593691325572657,2022-06-09 13:03:00,25.5,25.5,
16-06-2022,16-06-2022,12:25,10.0,33200,33150.05,92.6,108.15,15.550000000000011,16.792656587473015,2022-06-16 12:37:00,169.85,193.55,23.700000000000017,13.953488372093034,2022-06-16 12:27:00,39.25000000000003,39.25000000000003,
23-06-2022,23-06-2022,12:25,10.0,33100,33053.15,62.3,79.75,17.450000000000003,28.00963081861959,2022-06-23 13:36:00,167.15,207.05,39.900000000000006,23.870774753215677,2022-06-23 12:29:00,57.35000000000001,57.35000000000001,
30-06-2022,30-06-2022,12:25,10.0,33500,33404.8,91.95,134.9,42.95,46.71016856987493,2022-06-30 12:39:00,208.65,240.35,31.69999999999999,15.192906781691823,2022-06-30 12:30:00,74.64999999999999,74.64999999999999,
07-07-2022,07-07-2022,12:25,10.0,34800,34727.8,60.7,71.0,10.299999999999997,16.968698517298183,2022-07-07 13:00:00,165.6,0.2,,,2022-07-07 15:20:00,-155.10000000000002,,-155.10000000000002
14-07-2022,14-07-2022,12:25,10.0,34800,34727.25,65.65,72.4,6.75,10.281797410510281,2022-07-14 12:46:00,155.95,186.6,30.650000000000006,19.65373517152934,2022-07-14 13:21:00,37.400000000000006,37.400000000000006,
21-07-2022,21-07-2022,12:25,10.0,36300,36246.9,70.15,81.2,11.049999999999997,15.751960085531,2022-07-21 12:43:00,131.3,150.3,19.0,14.47067783701447,2022-07-21 13:01:00,30.049999999999997,30.049999999999997,
28-07-2022,28-07-2022,12:25,10.0,37400,37304.6,52.05,0.5,,,2022-07-28 15:20:00,144.15,160.8,16.650000000000006,11.55046826222685,2022-07-28 12:34:00,-34.89999999999999,,-34.89999999999999
04-08-2022,04-08-2022,12:25,10.0,37700,37611.0,57.5,65.15,7.650000000000006,13.304347826086966,2022-08-04 12:26:00,185.55,206.15,20.599999999999994,11.102128806251681,2022-08-04 14:08:00,28.25,28.25,
11-08-2022,11-08-2022,12:25,10.0,38900,38896.2,81.6,0.6,,,2022-08-11 15:20:00,91.0,104.2,13.200000000000003,14.505494505494509,2022-08-11 13:23:00,-67.8,,-67.8
18-08-2022,18-08-2022,12:25,10.0,39400,39377.5,68.85,80.3,11.450000000000003,16.630355846042125,2022-08-18 12:31:00,103.8,0.1,,,2022-08-18 15:20:00,-92.25,,-92.25
25-08-2022,25-08-2022,12:25,10.0,39500,39417.4,63.95,74.15,10.200000000000003,15.949960906958566,2022-08-25 12:47:00,133.25,164.3,31.05000000000001,23.302063789868676,2022-08-25 14:26:00,41.250000000000014,41.250000000000014,
01-09-2022,01-09-2022,12:25,10.0,39500,39447.1,119.5,135.55,16.05000000000001,13.430962343096246,2022-09-01 12:45:00,175.9,197.05,21.150000000000006,12.023877202956228,2022-09-01 12:28:00,37.20000000000002,37.20000000000002,
08-09-2022,08-09-2022,12:25,10.0,40100,40015.5,79.2,106.3,27.099999999999994,34.21717171717171,2022-09-08 12:29:00,177.85,201.6,23.75,13.353949957829633,2022-09-08 13:00:00,50.849999999999994,50.849999999999994,
15-09-2022,15-09-2022,12:25,10.0,41300,41259.2,118.45,138.5,20.049999999999997,16.926973406500633,2022-09-15 12:29:00,145.3,91.45,,,2022-09-15 15:20:00,-33.80000000000001,,-33.80000000000001
