date,expiry_date,time,profit,strike_price,actual_strike_price,call_start,call_stop,call_profit,call_profit_percent,call_stop_time,put_start,put_stop,put_profit,put_profit_percent,put_stop_time,net,net_gain,net_loss
02-06-2022,02-06-2022,11:05,5.0,35400,35474.05,175.1,191.15,16.05000000000001,9.166190748143926,2022-06-02 11:14:00,99.05,105.85,6.799999999999997,6.86521958606764,2022-06-02 11:08:00,22.85000000000001,22.85000000000001,
09-06-2022,09-06-2022,11:05,5.0,34800,34852.2,123.95,139.75,15.799999999999997,12.747075433642596,2022-06-09 12:35:00,84.65,90.35,5.699999999999989,6.73360897814529,2022-06-09 11:11:00,21.499999999999986,21.499999999999986,
16-06-2022,16-06-2022,11:05,5.0,33400,33447.3,159.2,0.15,,,2022-06-16 15:20:00,102.15,109.15,7.0,6.852667645619187,2022-06-16 11:06:00,-152.04999999999998,,-152.04999999999998
23-06-2022,23-06-2022,11:05,5.0,33300,33380.35,176.5,0.1,,,2022-06-23 15:20:00,98.1,103.2,5.1000000000000085,5.198776758409795,2022-06-23 11:09:00,-171.3,,-171.3
30-06-2022,30-06-2022,11:05,5.0,33400,33409.05,161.35,169.9,8.550000000000011,5.299039355438495,2022-06-30 11:26:00,144.95,155.6,10.650000000000006,7.347361159020356,2022-06-30 11:07:00,19.200000000000017,19.200000000000017,
07-07-2022,07-07-2022,11:05,5.0,34600,34666.4,140.75,149.75,9.0,6.394316163410302,2022-07-07 11:06:00,102.95,108.9,5.950000000000003,5.779504613890241,2022-07-07 11:16:00,14.950000000000003,14.950000000000003,
14-07-2022,14-07-2022,11:05,5.0,34900,34927.25,123.0,0.1,,,2022-07-14 15:20:00,115.55,134.75,19.200000000000003,16.616183470359154,2022-07-14 11:07:00,-103.7,,-103.7
21-07-2022,21-07-2022,11:05,5.0,36100,36129.25,83.0,94.35,11.349999999999994,13.674698795180715,2022-07-21 11:06:00,125.8,0.15,,,2022-07-21 15:20:00,-114.3,,-114.3
28-07-2022,28-07-2022,11:05,5.0,37200,37280.25,150.2,176.2,26.0,17.310252996005325,2022-07-28 11:14:00,70.95,74.55,3.5999999999999943,5.073995771670182,2022-07-28 12:00:00,29.599999999999994,29.599999999999994,
04-08-2022,04-08-2022,11:05,5.0,37900,37953.35,156.45,0.15,,,2022-08-04 15:20:00,89.6,98.7,9.100000000000009,10.156250000000009,2022-08-04 11:07:00,-147.2,,-147.2
