date,expiry_date,time,profit,strike_price,actual_strike_price,call_start,call_stop,call_profit,call_profit_percent,call_stop_time,put_start,put_stop,put_profit,put_profit_percent,put_stop_time,net,net_gain,net_loss
02-06-2022,02-06-2022,10:30,5.0,35600,35546.65,121.95,132.65,10.700000000000003,8.77408774087741,2022-06-02 10:32:00,171.25,183.05,11.800000000000011,6.890510948905117,2022-06-02 10:45:00,22.500000000000014,22.500000000000014,
09-06-2022,09-06-2022,10:30,5.0,34900,34813.75,85.8,93.45,7.650000000000006,8.916083916083924,2022-06-09 10:59:00,155.0,163.1,8.099999999999994,5.2258064516128995,2022-06-09 10:45:00,15.75,15.75,
16-06-2022,16-06-2022,10:30,5.0,33600,33549.15,95.0,102.9,7.900000000000006,8.315789473684216,2022-06-16 10:34:00,153.6,168.05,14.450000000000017,9.407552083333345,2022-06-16 10:42:00,22.350000000000023,22.350000000000023,
23-06-2022,23-06-2022,10:30,5.0,33500,33401.5,90.95,0.1,,,2022-06-23 15:20:00,192.65,205.2,12.549999999999983,6.514404360238767,2022-06-23 10:34:00,-78.30000000000003,,-78.30000000000003
30-06-2022,30-06-2022,10:30,5.0,33500,33415.85,122.85,138.5,15.650000000000006,12.739112739112745,2022-06-30 10:44:00,213.9,228.6,14.699999999999989,6.872370266479658,2022-06-30 11:14:00,30.349999999999994,30.349999999999994,
07-07-2022,07-07-2022,10:30,5.0,34700,34654.4,97.9,106.7,8.799999999999997,8.988764044943817,2022-07-07 10:35:00,151.85,159.6,7.75,5.103720777082647,2022-07-07 10:32:00,16.549999999999997,16.549999999999997,
14-07-2022,14-07-2022,10:30,5.0,34900,34846.6,103.85,109.3,5.450000000000003,5.247953779489651,2022-07-14 10:45:00,148.35,155.95,7.599999999999994,5.123019885406131,2022-07-14 10:40:00,13.049999999999997,13.049999999999997,
21-07-2022,21-07-2022,10:30,5.0,36100,36090.95,108.25,114.2,5.950000000000003,5.496535796766746,2022-07-21 10:48:00,125.8,136.8,11.000000000000014,8.744038155802873,2022-07-21 10:33:00,16.950000000000017,16.950000000000017,
28-07-2022,28-07-2022,10:30,5.0,37300,37291.1,95.4,102.85,7.449999999999989,7.809224318658268,2022-07-28 10:32:00,124.85,133.2,8.349999999999994,6.688025630756904,2022-07-28 10:35:00,15.799999999999983,15.799999999999983,
04-08-2022,04-08-2022,10:30,5.0,38100,38034.0,99.15,0.15,,,2022-08-04 15:20:00,150.0,159.4,9.400000000000006,6.26666666666667,2022-08-04 10:31:00,-89.6,,-89.6
11-08-2022,11-08-2022,10:30,5.0,38900,38851.75,95.15,0.6,,,2022-08-11 15:20:00,126.85,135.7,8.849999999999994,6.976744186046507,2022-08-11 10:32:00,-85.70000000000002,,-85.70000000000002
18-08-2022,18-08-2022,10:30,5.0,39600,39533.3,81.35,86.5,5.150000000000006,6.330669944683474,2022-08-18 10:39:00,139.1,151.95,12.849999999999994,9.23795830337886,2022-08-18 10:33:00,18.0,18.0,
