date,expiry_date,time,profit,strike_price,actual_strike_price,call_start,call_stop,call_profit,call_profit_percent,call_stop_time,put_start,put_stop,put_profit,put_profit_percent,put_stop_time,net,net_gain,net_loss
02-06-2022,02-06-2022,12:25,5.0,35500,35527.05,136.55,146.8,10.25,7.506407909190773,2022-06-02 12:28:00,115.2,136.45,21.249999999999986,18.446180555555543,2022-06-02 13:04:00,31.499999999999986,31.499999999999986,
09-06-2022,09-06-2022,12:25,5.0,34800,34832.6,113.7,122.5,8.799999999999997,7.739665787159187,2022-06-09 12:32:00,79.4,87.05,7.6499999999999915,9.634760705289661,2022-06-09 13:03:00,16.44999999999999,16.44999999999999,
16-06-2022,16-06-2022,12:25,5.0,33100,33150.05,137.55,147.75,10.199999999999989,7.415485278080689,2022-06-16 12:35:00,115.2,132.65,17.450000000000003,15.147569444444448,2022-06-16 12:27:00,27.64999999999999,27.64999999999999,
23-06-2022,23-06-2022,12:25,5.0,33000,33053.15,108.25,122.2,13.950000000000003,12.886836027713628,2022-06-23 13:36:00,110.65,122.8,12.149999999999991,10.980569362855844,2022-06-23 12:27:00,26.099999999999994,26.099999999999994,
30-06-2022,30-06-2022,12:25,5.0,33400,33404.8,136.6,186.65,50.05000000000001,36.63982430453881,2022-06-30 12:39:00,154.8,179.7,24.899999999999977,16.08527131782944,2022-06-30 12:30:00,74.94999999999999,74.94999999999999,
07-07-2022,07-07-2022,12:25,5.0,34700,34727.8,99.55,104.85,5.299999999999997,5.323957810145653,2022-07-07 12:30:00,104.35,0.2,,,2022-07-07 15:20:00,-98.85,,-98.85
14-07-2022,14-07-2022,12:25,5.0,34700,34727.25,109.55,116.65,7.1000000000000085,6.48105887722502,2022-07-14 12:32:00,101.65,106.75,5.099999999999994,5.017215937038853,2022-07-14 12:27:00,12.200000000000003,12.200000000000003,
21-07-2022,21-07-2022,12:25,5.0,36200,36246.9,120.75,130.9,10.150000000000006,8.40579710144928,2022-07-21 12:42:00,81.5,91.45,9.950000000000003,12.208588957055218,2022-07-21 13:01:00,20.10000000000001,20.10000000000001,
28-07-2022,28-07-2022,12:25,5.0,37300,37304.6,93.25,102.8,9.549999999999997,10.241286863270775,2022-07-28 12:39:00,84.9,91.8,6.8999999999999915,8.127208480565361,2022-07-28 12:27:00,16.44999999999999,16.44999999999999,
04-08-2022,04-08-2022,12:25,5.0,37600,37611.0,99.4,110.25,10.849999999999994,10.915492957746473,2022-08-04 12:26:00,124.25,0.8,,,2022-08-04 15:20:00,-112.60000000000001,,-112.60000000000001
