date,expiry_date,time,profit,strike_price,actual_strike_price,call_start,call_stop,call_profit,call_profit_percent,call_stop_time,put_start,put_stop,put_profit,put_profit_percent,put_stop_time,net,net_gain,net_loss
02-06-2022,02-06-2022,13:25,5.0,35400,35471.9,154.0,181.85,27.849999999999994,18.08441558441558,2022-06-02 13:34:00,72.5,77.5,5.0,6.896551724137931,2022-06-02 13:26:00,32.849999999999994,32.849999999999994,
09-06-2022,09-06-2022,13:25,5.0,34800,34821.05,72.65,77.65,5.0,6.882312456985547,2022-06-09 13:27:00,75.0,79.0,4.0,5.333333333333334,2022-06-09 13:26:00,9.0,9.0,
16-06-2022,16-06-2022,13:25,5.0,32700,32799.15,169.0,190.45,21.44999999999999,12.692307692307686,2022-06-16 13:37:00,88.3,94.8,6.5,7.361268403171008,2022-06-16 13:26:00,27.94999999999999,27.94999999999999,
23-06-2022,23-06-2022,13:25,5.0,32600,32693.95,151.05,181.15,30.099999999999994,19.927176431645147,2022-06-23 13:30:00,68.1,0.15,,,2022-06-23 15:20:00,-37.849999999999994,,-37.849999999999994
30-06-2022,30-06-2022,13:25,5.0,33400,33461.95,135.1,155.0,19.900000000000006,14.729829755736496,2022-06-30 13:26:00,115.2,0.2,,,2022-06-30 15:20:00,-95.1,,-95.1
07-07-2022,07-07-2022,13:25,5.0,34800,34893.0,161.2,123.05,,,2022-07-07 15:20:00,51.2,54.55,3.3499999999999943,6.542968749999989,2022-07-07 13:28:00,-34.8,,-34.8
14-07-2022,14-07-2022,13:25,5.0,34600,34642.65,106.7,112.4,5.700000000000003,5.342080599812562,2022-07-14 13:27:00,73.35,0.1,,,2022-07-14 15:20:00,-67.55,,-67.55
21-07-2022,21-07-2022,13:25,5.0,36200,36214.05,74.55,2.65,,,2022-07-21 15:20:00,73.2,83.6,10.399999999999991,14.207650273224031,2022-07-21 13:26:00,-61.5,,-61.5
28-07-2022,28-07-2022,13:25,5.0,37300,37360.45,89.15,105.35,16.19999999999999,18.17162086371283,2022-07-28 14:14:00,46.95,51.8,4.849999999999994,10.330138445154406,2022-07-28 13:26:00,21.049999999999983,21.049999999999983,
04-08-2022,04-08-2022,13:25,5.0,37600,37675.95,123.8,131.45,7.6499999999999915,6.179321486268168,2022-08-04 13:27:00,66.5,72.6,6.099999999999994,9.17293233082706,2022-08-04 13:34:00,13.749999999999986,13.749999999999986,
11-08-2022,11-08-2022,13:25,5.0,38800,38838.45,97.95,104.9,6.950000000000003,7.095456865747833,2022-08-11 13:26:00,53.8,58.35,4.550000000000004,8.457249070631978,2022-08-11 13:30:00,11.500000000000007,11.500000000000007,
18-08-2022,18-08-2022,13:25,5.0,39400,39467.85,103.75,140.9,37.150000000000006,35.807228915662655,2022-08-18 14:14:00,32.5,36.3,3.799999999999997,11.692307692307685,2022-08-18 13:26:00,40.95,40.95,
25-08-2022,25-08-2022,13:25,5.0,39400,39420.1,103.6,0.4,,,2022-08-25 15:20:00,46.0,49.85,3.8500000000000014,8.369565217391308,2022-08-25 13:26:00,-99.35,,-99.35
01-09-2022,01-09-2022,13:25,5.0,39300,39333.25,139.25,151.2,11.949999999999989,8.581687612208249,2022-09-01 13:30:00,112.75,119.9,7.150000000000006,6.341463414634152,2022-09-01 13:32:00,19.099999999999994,19.099999999999994,
08-09-2022,08-09-2022,13:25,5.0,40000,40046.25,124.7,140.55,15.850000000000009,12.710505212510032,2022-09-08 13:27:00,85.35,91.5,6.150000000000006,7.20562390158173,2022-09-08 13:50:00,22.000000000000014,22.000000000000014,
15-09-2022,15-09-2022,13:25,5.0,41400,41421.05,104.2,121.15,16.950000000000003,16.266794625719772,2022-09-15 14:39:00,99.2,145.1,45.89999999999999,46.27016129032257,2022-09-15 13:26:00,62.849999999999994,62.849999999999994,
22-09-2022,22-09-2022,13:25,5.0,40600,40664.1,131.75,138.5,6.75,5.1233396584440225,2022-09-22 13:27:00,86.1,1.0,,,2022-09-22 15:20:00,-78.35,,-78.35
29-09-2022,29-09-2022,13:25,5.0,37500,37576.75,175.5,201.8,26.30000000000001,14.985754985754992,2022-09-29 13:27:00,66.1,84.4,18.30000000000001,27.6853252647504,2022-09-29 13:30:00,44.60000000000002,44.60000000000002,
06-10-2022,06-10-2022,13:25,5.0,39500,39539.05,125.7,0.1,,,2022-10-06 15:20:00,59.4,62.4,3.0,5.05050505050505,2022-10-06 13:26:00,-122.60000000000001,,-122.60000000000001
13-10-2022,13-10-2022,13:25,5.0,38600,38658.1,134.95,156.1,21.150000000000006,15.672471285661363,2022-10-13 14:05:00,55.15,59.4,4.25,7.70625566636446,2022-10-13 13:28:00,25.400000000000006,25.400000000000006,
20-10-2022,20-10-2022,13:25,5.0,39900,39964.4,128.4,136.05,7.650000000000006,5.957943925233649,2022-10-20 14:15:00,49.1,54.05,4.949999999999996,10.081466395112008,2022-10-20 13:26:00,12.600000000000001,12.600000000000001,
27-10-2022,27-10-2022,13:25,5.0,41300,41327.85,101.0,113.25,12.25,12.128712871287128,2022-10-27 13:36:00,57.35,61.65,4.299999999999997,7.497820401046202,2022-10-27 13:26:00,16.549999999999997,16.549999999999997,
03-11-2022,03-11-2022,13:25,5.0,41300,41367.5,119.4,150.0,30.599999999999994,25.628140703517584,2022-11-03 13:39:00,47.75,51.0,3.25,6.806282722513089,2022-11-03 13:30:00,33.849999999999994,33.849999999999994,
10-11-2022,10-11-2022,13:25,5.0,41400,41417.15,68.65,79.7,11.049999999999997,16.09613983976693,2022-11-10 13:35:00,53.55,57.65,4.100000000000001,7.656395891690012,2022-11-10 13:28:00,15.149999999999999,15.149999999999999,
17-11-2022,17-11-2022,13:25,5.0,42500,42533.95,69.2,74.6,5.3999999999999915,7.8034682080924735,2022-11-17 13:27:00,41.6,44.15,2.549999999999997,6.129807692307685,2022-11-17 13:44:00,7.949999999999989,7.949999999999989,
24-11-2022,24-11-2022,13:25,5.0,42800,42886.75,105.9,112.2,6.299999999999997,5.9490084985835665,2022-11-24 13:26:00,28.3,0.15,,,2022-11-24 15:20:00,-21.850000000000005,,-21.850000000000005
01-12-2022,01-12-2022,13:25,5.0,43300,43350.4,86.1,0.5,,,2022-12-01 15:20:00,57.25,71.55,14.299999999999997,24.978165938864624,2022-12-01 13:28:00,-71.3,,-71.3
08-12-2022,08-12-2022,13:25,5.0,43400,43461.6,78.4,83.45,5.049999999999997,6.4413265306122405,2022-12-08 13:26:00,42.1,46.9,4.799999999999997,11.40142517814726,2022-12-08 13:30:00,9.849999999999994,9.849999999999994,
15-12-2022,15-12-2022,13:25,5.0,43800,43819.85,97.1,104.6,7.5,7.723995880535531,2022-12-15 13:34:00,41.15,44.95,3.8000000000000043,9.234507897934396,2022-12-15 13:32:00,11.300000000000004,11.300000000000004,
22-12-2022,22-12-2022,13:25,5.0,42400,42410.15,90.8,95.65,4.8500000000000085,5.341409691629965,2022-12-22 13:43:00,108.15,138.85,30.69999999999999,28.38650023116041,2022-12-22 13:27:00,35.55,35.55,
29-12-2022,29-12-2022,13:25,5.0,42700,42737.05,104.85,114.55,9.700000000000003,9.251311397234147,2022-12-29 13:36:00,66.3,72.0,5.700000000000003,8.597285067873308,2022-12-29 13:27:00,15.400000000000006,15.400000000000006,
05-01-2023,05-01-2023,13:25,5.0,42300,42371.1,165.5,174.65,9.150000000000006,5.528700906344414,2023-01-05 13:42:00,96.6,108.1,11.5,11.904761904761905,2023-01-05 13:27:00,20.650000000000006,20.650000000000006,
12-01-2023,12-01-2023,13:25,5.0,41800,41864.4,141.45,148.8,7.350000000000023,5.196182396606591,2023-01-12 13:59:00,80.35,85.15,4.800000000000011,5.9738643434972145,2023-01-12 13:26:00,12.150000000000034,12.150000000000034,
19-01-2023,19-01-2023,13:25,5.0,42300,42300.1,82.65,88.5,5.849999999999994,7.078039927404712,2023-01-19 13:26:00,82.7,89.8,7.099999999999994,8.585247883917768,2023-01-19 14:24:00,12.949999999999989,12.949999999999989,
25-01-2023,25-01-2023,13:25,5.0,41700,41766.7,132.0,178.3,46.30000000000001,35.075757575757585,2023-01-25 13:31:00,60.8,64.0,3.200000000000003,5.263157894736848,2023-01-25 13:30:00,49.500000000000014,49.500000000000014,
02-02-2023,02-02-2023,13:25,5.0,40200,40287.75,189.85,200.2,10.349999999999994,5.451672372925991,2023-02-02 13:27:00,87.8,93.45,5.650000000000006,6.4350797266514865,2023-02-02 13:26:00,16.0,16.0,
09-02-2023,09-02-2023,13:25,5.0,41200,41295.3,154.95,164.2,9.25,5.969667634720878,2023-02-09 13:29:00,40.85,0.1,,,2023-02-09 15:20:00,-31.5,,-31.5
16-02-2023,16-02-2023,13:25,5.0,41800,41836.5,107.65,119.95,12.299999999999997,11.425917324663256,2023-02-16 13:28:00,51.65,68.55,16.9,32.72023233301064,2023-02-16 13:50:00,29.199999999999996,29.199999999999996,
23-02-2023,23-02-2023,13:25,5.0,40000,40012.65,100.45,106.55,6.099999999999994,6.07267297162767,2023-02-23 13:44:00,72.9,86.75,13.849999999999994,18.998628257887507,2023-02-23 13:26:00,19.94999999999999,19.94999999999999,
02-03-2023,02-03-2023,13:25,5.0,40500,40542.55,88.5,0.15,,,2023-03-02 15:20:00,50.35,54.5,4.149999999999999,8.242303872889769,2023-03-02 13:26:00,-84.19999999999999,,-84.19999999999999
09-03-2023,09-03-2023,13:25,5.0,41400,41448.3,102.2,108.45,6.25,6.11545988258317,2023-03-09 13:28:00,34.8,44.25,9.450000000000003,27.155172413793117,2023-03-09 13:38:00,15.700000000000003,15.700000000000003,
16-03-2023,16-03-2023,13:25,5.0,38900,38967.9,176.95,196.65,19.700000000000017,11.133088443063023,2023-03-16 13:31:00,56.15,60.3,4.149999999999999,7.390917186108635,2023-03-16 13:26:00,23.850000000000016,23.850000000000016,
23-03-2023,23-03-2023,13:25,5.0,40100,40149.4,122.95,138.25,15.299999999999997,12.444082960553068,2023-03-23 13:33:00,51.5,57.55,6.049999999999997,11.747572815533976,2023-03-23 13:26:00,21.349999999999994,21.349999999999994,
29-03-2023,29-03-2023,13:25,5.0,39800,39845.6,122.5,130.9,8.400000000000006,6.857142857142861,2023-03-29 13:29:00,65.65,73.25,7.599999999999994,11.576542269611567,2023-03-29 13:31:00,16.0,16.0,
06-04-2023,06-04-2023,13:25,5.0,41100,41101.15,77.7,82.75,5.049999999999997,6.499356499356495,2023-04-06 13:26:00,75.3,87.65,12.350000000000009,16.401062416998684,2023-04-06 13:38:00,17.400000000000006,17.400000000000006,
13-04-2023,13-04-2023,13:25,5.0,41700,41718.95,75.5,89.35,13.849999999999994,18.344370860927146,2023-04-13 13:29:00,66.75,0.05,,,2023-04-13 15:20:00,-52.85000000000001,,-52.85000000000001
20-04-2023,20-04-2023,13:25,5.0,42200,42223.55,77.1,82.85,5.75,7.457846952010376,2023-04-20 13:26:00,88.25,94.95,6.700000000000003,7.592067988668559,2023-04-20 13:30:00,12.450000000000003,12.450000000000003,
27-04-2023,27-04-2023,13:25,5.0,42900,42964.4,113.85,120.6,6.75,5.928853754940712,2023-04-27 13:31:00,53.6,64.1,10.499999999999993,19.589552238805958,2023-04-27 14:16:00,17.249999999999993,17.249999999999993,
04-05-2023,04-05-2023,13:25,5.0,43400,43433.3,89.4,95.05,5.6499999999999915,6.319910514541377,2023-05-04 13:27:00,44.3,0.1,,,2023-05-04 15:20:00,-38.550000000000004,,-38.550000000000004
11-05-2023,11-05-2023,13:25,5.0,43500,43577.1,128.35,138.0,9.650000000000006,7.518504090377879,2023-05-11 13:48:00,45.3,51.35,6.050000000000004,13.355408388520981,2023-05-11 13:33:00,15.70000000000001,15.70000000000001,
18-05-2023,18-05-2023,13:25,5.0,43900,43992.85,141.05,154.45,13.399999999999977,9.50017724211271,2023-05-18 13:29:00,45.0,52.9,7.899999999999999,17.555555555555554,2023-05-18 13:44:00,21.299999999999976,21.299999999999976,
25-05-2023,25-05-2023,13:25,5.0,43400,43431.5,101.95,109.75,7.799999999999997,7.65080922020598,2023-05-25 13:27:00,48.95,63.85,14.899999999999999,30.439223697650657,2023-05-25 13:30:00,22.699999999999996,22.699999999999996,
01-06-2023,01-06-2023,13:25,5.0,44100,44155.85,119.45,0.2,,,2023-06-01 15:20:00,55.55,59.0,3.450000000000003,6.210621062106216,2023-06-01 13:28:00,-115.8,,-115.8
08-06-2023,08-06-2023,13:25,5.0,44200,44268.95,102.65,109.75,7.099999999999994,6.9167072576716935,2023-06-08 13:40:00,51.35,54.25,2.8999999999999986,5.6475170399221,2023-06-08 13:33:00,9.999999999999993,9.999999999999993,
15-06-2023,15-06-2023,13:25,5.0,43600,43633.6,123.45,132.35,8.899999999999991,7.209396516808416,2023-06-15 13:26:00,59.15,68.0,8.850000000000001,14.961961115807274,2023-06-15 14:03:00,17.749999999999993,17.749999999999993,
22-06-2023,22-06-2023,13:25,5.0,43800,43850.8,116.0,144.8,28.80000000000001,24.827586206896562,2023-06-22 13:30:00,52.95,60.2,7.25,13.692162417374881,2023-06-22 13:27:00,36.05000000000001,36.05000000000001,
02-06-2022,02-06-2022,13:25,10.0,35400,35471.9,154.0,181.85,27.849999999999994,18.08441558441558,2022-06-02 13:34:00,72.5,80.3,7.799999999999997,10.758620689655169,2022-06-02 13:27:00,35.64999999999999,35.64999999999999,
09-06-2022,09-06-2022,13:25,10.0,34800,34821.05,72.65,90.65,18.0,24.77632484514797,2022-06-09 13:28:00,75.0,0.2,,,2022-06-09 15:20:00,-56.8,,-56.8
16-06-2022,16-06-2022,13:25,10.0,32700,32799.15,169.0,190.45,21.44999999999999,12.692307692307686,2022-06-16 13:37:00,88.3,108.85,20.549999999999997,23.272933182332952,2022-06-16 13:27:00,41.999999999999986,41.999999999999986,
23-06-2022,23-06-2022,13:25,10.0,32600,32693.95,151.05,181.15,30.099999999999994,19.927176431645147,2022-06-23 13:30:00,68.1,0.15,,,2022-06-23 15:20:00,-37.849999999999994,,-37.849999999999994
30-06-2022,30-06-2022,13:25,10.0,33400,33461.95,135.1,155.0,19.900000000000006,14.729829755736496,2022-06-30 13:26:00,115.2,0.2,,,2022-06-30 15:20:00,-95.1,,-95.1
07-07-2022,07-07-2022,13:25,10.0,34800,34893.0,161.2,123.05,,,2022-07-07 15:20:00,51.2,60.2,9.0,17.578125,2022-07-07 13:29:00,-29.14999999999999,,-29.14999999999999
