date,expiry_date,time,profit,strike_price,actual_strike_price,call_start,call_stop,call_profit,call_profit_percent,call_stop_time,put_start,put_stop,put_profit,put_profit_percent,put_stop_time,net,net_gain,net_loss
02-06-2022,02-06-2022,12:55,5.0,35500,35518.65,142.9,152.6,9.699999999999989,6.787963610916717,2022-06-02 12:56:00,98.85,119.45,20.60000000000001,20.839656044511898,2022-06-02 13:03:00,30.299999999999997,30.299999999999997,
09-06-2022,09-06-2022,12:55,5.0,34800,34840.05,115.7,123.55,7.849999999999994,6.784788245462398,2022-06-09 14:19:00,63.65,77.3,13.649999999999999,21.445404556166533,2022-06-09 13:01:00,21.499999999999993,21.499999999999993,
16-06-2022,16-06-2022,12:55,5.0,33000,33077.55,143.95,167.85,23.900000000000006,16.602987148315393,2022-06-16 12:57:00,96.7,111.95,15.25,15.77042399172699,2022-06-16 13:03:00,39.150000000000006,39.150000000000006,
23-06-2022,23-06-2022,12:55,5.0,32800,32810.15,103.15,109.4,6.25,6.059137178865729,2022-06-23 12:57:00,126.45,171.25,44.8,35.4290233293792,2022-06-23 13:08:00,51.05,51.05,
30-06-2022,30-06-2022,12:55,5.0,33400,33416.35,131.05,138.85,7.799999999999983,5.951926745516965,2022-06-30 13:04:00,136.5,0.2,,,2022-06-30 15:20:00,-128.50000000000003,,-128.50000000000003
07-07-2022,07-07-2022,12:55,5.0,34700,34730.65,100.6,113.7,13.100000000000009,13.02186878727635,2022-07-07 13:00:00,88.45,93.25,4.799999999999997,5.426794799321647,2022-07-07 12:56:00,17.900000000000006,17.900000000000006,
14-07-2022,14-07-2022,12:55,5.0,34700,34713.35,112.8,119.95,7.150000000000006,6.338652482269509,2022-07-14 12:59:00,91.35,96.0,4.650000000000006,5.090311986863718,2022-07-14 13:03:00,11.800000000000011,11.800000000000011,
21-07-2022,21-07-2022,12:55,5.0,36200,36298.9,154.2,2.65,,,2022-07-21 15:20:00,43.65,50.65,7.0,16.036655211912944,2022-07-21 12:56:00,-144.54999999999998,,-144.54999999999998
28-07-2022,28-07-2022,12:55,5.0,37300,37320.55,91.0,105.35,14.349999999999994,15.769230769230763,2022-07-28 14:14:00,70.65,75.45,4.799999999999997,6.79405520169851,2022-07-28 12:56:00,19.14999999999999,19.14999999999999,
04-08-2022,04-08-2022,12:55,5.0,37700,37720.8,86.7,102.55,15.849999999999994,18.281430219146475,2022-08-04 12:57:00,93.6,113.6,20.0,21.36752136752137,2022-08-04 13:07:00,35.849999999999994,35.849999999999994,
11-08-2022,11-08-2022,12:55,5.0,38800,38880.95,133.9,81.7,,,2022-08-11 15:20:00,39.7,42.35,2.6499999999999986,6.675062972292187,2022-08-11 12:59:00,-49.550000000000004,,-49.550000000000004
