date,expiry_date,time,profit,strike_price,actual_strike_price,call_start,call_stop,call_profit,call_profit_percent,call_stop_time,put_start,put_stop,put_profit,put_profit_percent,put_stop_time,net,net_gain,net_loss
02-06-2022,02-06-2022,13:00,5.0,35600,35537.2,95.05,121.55,26.5,27.880063124671228,2022-06-02 13:45:00,153.25,178.3,25.05000000000001,16.345840130505717,2022-06-02 13:03:00,51.55000000000001,51.55000000000001,
09-06-2022,09-06-2022,13:00,5.0,34900,34861.95,64.15,70.3,6.1499999999999915,9.586905689789543,2022-06-09 14:27:00,110.65,134.75,24.099999999999994,21.780388612742875,2022-06-09 13:01:00,30.249999999999986,30.249999999999986,
16-06-2022,16-06-2022,13:00,5.0,33200,33118.3,65.0,0.2,,,2022-06-16 15:20:00,179.4,191.25,11.849999999999994,6.605351170568559,2022-06-16 13:01:00,-52.95,,-52.95
23-06-2022,23-06-2022,13:00,5.0,32900,32835.95,68.95,74.3,5.349999999999994,7.759245830311812,2022-06-23 13:02:00,160.5,188.0,27.5,17.133956386292834,2022-06-23 13:07:00,32.849999999999994,32.849999999999994,
30-06-2022,30-06-2022,13:00,5.0,33500,33424.15,82.65,92.4,9.75,11.796733212341197,2022-06-30 13:02:00,198.0,65.75,,,2022-06-30 15:20:00,-122.5,,-122.5
07-07-2022,07-07-2022,13:00,5.0,34800,34728.25,71.0,74.85,3.8499999999999943,5.422535211267598,2022-07-07 13:04:00,127.7,138.9,11.200000000000003,8.770555990602977,2022-07-07 13:01:00,15.049999999999997,15.049999999999997,
14-07-2022,14-07-2022,13:00,5.0,34800,34731.65,74.2,0.1,,,2022-07-14 15:20:00,132.9,141.15,8.25,6.207674943566591,2022-07-14 13:02:00,-65.85000000000001,,-65.85000000000001
21-07-2022,21-07-2022,13:00,5.0,36300,36273.35,50.15,0.35,,,2022-07-21 15:20:00,134.4,150.3,15.900000000000006,11.830357142857146,2022-07-21 13:01:00,-33.89999999999999,,-33.89999999999999
28-07-2022,28-07-2022,13:00,5.0,37300,37299.9,75.2,80.0,4.799999999999997,6.382978723404251,2022-07-28 13:07:00,85.1,93.45,8.350000000000009,9.811985898942432,2022-07-28 13:01:00,13.150000000000006,13.150000000000006,
04-08-2022,04-08-2022,13:00,5.0,37800,37711.7,67.85,76.0,8.150000000000006,12.011790714812093,2022-08-04 13:02:00,122.65,133.85,11.199999999999989,9.131675499388495,2022-08-04 13:06:00,19.349999999999994,19.349999999999994,
11-08-2022,11-08-2022,13:00,5.0,38900,38890.6,65.1,72.1,7.0,10.752688172043012,2022-08-11 13:03:00,87.85,93.4,5.550000000000011,6.317586795674458,2022-08-11 13:01:00,12.550000000000011,12.550000000000011,
18-08-2022,18-08-2022,13:00,5.0,39500,39419.85,40.5,45.9,5.399999999999999,13.33333333333333,2022-08-18 13:09:00,114.3,131.5,17.200000000000003,15.048118985126862,2022-08-18 13:05:00,22.6,22.6,
25-08-2022,25-08-2022,13:00,5.0,39500,39454.7,65.55,0.4,,,2022-08-25 15:20:00,92.95,102.45,9.5,10.220548682087143,2022-08-25 13:01:00,-55.64999999999999,,-55.64999999999999
01-09-2022,01-09-2022,13:00,5.0,39400,39345.2,86.3,97.65,11.350000000000009,13.151796060254936,2022-09-01 13:01:00,216.0,229.05,13.050000000000011,6.041666666666672,2022-09-01 13:49:00,24.40000000000002,24.40000000000002,
08-09-2022,08-09-2022,13:00,5.0,40100,40049.35,50.9,63.0,12.100000000000001,23.7721021611002,2022-09-08 13:01:00,201.6,0.3,,,2022-09-08 15:20:00,-189.2,,-189.2
15-09-2022,15-09-2022,13:00,5.0,41300,41287.6,106.6,113.85,7.25,6.801125703564728,2022-09-15 13:01:00,123.05,144.45,21.39999999999999,17.391304347826082,2022-09-15 13:46:00,28.64999999999999,28.64999999999999,
22-09-2022,22-09-2022,13:00,5.0,40500,40459.2,121.9,135.25,13.349999999999994,10.951599671862176,2022-09-22 13:01:00,136.0,0.3,,,2022-09-22 15:20:00,-122.35,,-122.35
29-09-2022,29-09-2022,13:00,5.0,37700,37614.3,68.8,74.3,5.5,7.994186046511628,2022-09-29 13:01:00,193.4,58.15,,,2022-09-29 15:20:00,-129.75,,-129.75
06-10-2022,06-10-2022,13:00,5.0,39600,39581.35,98.3,0.15,,,2022-10-06 15:20:00,104.75,110.0,5.25,5.011933174224343,2022-10-06 13:03:00,-92.89999999999999,,-92.89999999999999
13-10-2022,13-10-2022,13:00,5.0,38700,38698.2,78.25,86.1,7.849999999999994,10.031948881789129,2022-10-13 13:02:00,109.8,116.7,6.900000000000006,6.2841530054644865,2022-10-13 13:05:00,14.75,14.75,
20-10-2022,20-10-2022,13:00,5.0,40000,39981.4,76.65,86.25,9.599999999999994,12.524461839530323,2022-10-20 13:01:00,107.0,113.0,6.0,5.607476635514018,2022-10-20 13:09:00,15.599999999999994,15.599999999999994,
27-10-2022,27-10-2022,13:00,5.0,41300,41296.35,88.85,96.35,7.5,8.441193021947102,2022-10-27 13:01:00,83.9,94.95,11.049999999999997,13.17044100119189,2022-10-27 13:08:00,18.549999999999997,18.549999999999997,
03-11-2022,03-11-2022,13:00,5.0,41300,41248.15,66.25,73.3,7.049999999999997,10.64150943396226,2022-11-03 13:09:00,107.7,114.35,6.6499999999999915,6.174558960074272,2022-11-03 13:02:00,13.699999999999989,13.699999999999989,
10-11-2022,10-11-2022,13:00,5.0,41400,41337.2,48.35,54.05,5.699999999999996,11.789038262668036,2022-11-10 13:05:00,94.45,0.2,,,2022-11-10 15:20:00,-88.55000000000001,,-88.55000000000001
17-11-2022,17-11-2022,13:00,5.0,42600,42531.05,29.4,32.05,2.6499999999999986,9.013605442176868,2022-11-17 13:21:00,106.5,113.5,7.0,6.572769953051644,2022-11-17 13:03:00,9.649999999999999,9.649999999999999,
24-11-2022,24-11-2022,13:00,5.0,43000,42974.75,41.35,44.0,2.6499999999999986,6.408706166868194,2022-11-24 15:09:00,85.7,94.05,8.349999999999994,9.743290548424731,2022-11-24 13:03:00,10.999999999999993,10.999999999999993,
