date,expiry_date,time,profit,strike_price,actual_strike_price,call_start,call_stop,call_profit,call_profit_percent,call_stop_time,put_start,put_stop,put_profit,put_profit_percent,put_stop_time,net,net_gain,net_loss
02-06-2022,02-06-2022,10:50,5.0,35500,35493.2,129.7,147.1,17.400000000000006,13.415574402467238,2022-06-02 11:15:00,147.45,155.6,8.150000000000006,5.52729738894541,2022-06-02 11:03:00,25.55000000000001,25.55000000000001,
09-06-2022,09-06-2022,10:50,5.0,34800,34792.9,115.2,126.45,11.25,9.765625,2022-06-09 10:51:00,95.4,104.7,9.299999999999997,9.748427672955971,2022-06-09 10:53:00,20.549999999999997,20.549999999999997,
16-06-2022,16-06-2022,10:50,5.0,33500,33463.2,115.6,122.95,7.3500000000000085,6.35813148788928,2022-06-16 10:57:00,138.4,148.35,9.949999999999989,7.1893063583814945,2022-06-16 10:52:00,17.299999999999997,17.299999999999997,
23-06-2022,23-06-2022,10:50,5.0,33400,33349.85,107.1,114.5,7.400000000000006,6.909430438842209,2022-06-23 10:56:00,166.6,178.8,12.200000000000017,7.322929171668678,2022-06-23 10:54:00,19.600000000000023,19.600000000000023,
30-06-2022,30-06-2022,10:50,5.0,33500,33473.0,122.3,129.0,6.700000000000003,5.478331970564189,2022-06-30 11:29:00,190.0,202.15,12.150000000000006,6.3947368421052655,2022-06-30 10:54:00,18.85000000000001,18.85000000000001,
07-07-2022,07-07-2022,10:50,5.0,34700,34690.65,110.7,121.15,10.450000000000003,9.439927732610661,2022-07-07 13:04:00,136.25,149.65,13.400000000000006,9.834862385321106,2022-07-07 10:53:00,23.85000000000001,23.85000000000001,
14-07-2022,14-07-2022,10:50,5.0,34900,34883.75,106.95,131.2,24.249999999999986,22.674146797568945,2022-07-14 10:54:00,141.4,155.0,13.599999999999994,9.618104667609614,2022-07-14 11:15:00,37.84999999999998,37.84999999999998,
21-07-2022,21-07-2022,10:50,5.0,36200,36103.1,71.35,76.35,5.0,7.0077084793272615,2022-07-21 11:03:00,170.0,185.45,15.449999999999989,9.08823529411764,2022-07-21 11:04:00,20.44999999999999,20.44999999999999,
28-07-2022,28-07-2022,10:50,5.0,37300,37267.65,93.6,99.8,6.200000000000003,6.623931623931627,2022-07-28 10:57:00,125.45,0.2,,,2022-07-28 15:20:00,-119.05,,-119.05
04-08-2022,04-08-2022,10:50,5.0,38100,38004.35,72.7,80.65,7.950000000000003,10.935350756533703,2022-08-04 10:51:00,179.2,200.5,21.30000000000001,11.886160714285722,2022-08-04 11:01:00,29.250000000000014,29.250000000000014,
11-08-2022,11-08-2022,10:50,5.0,38900,38852.05,82.0,87.05,5.049999999999997,6.15853658536585,2022-08-11 10:54:00,142.4,162.25,19.849999999999994,13.93960674157303,2022-08-11 11:28:00,24.89999999999999,24.89999999999999,
