date,expiry_date,time,profit,strike_price,actual_strike_price,call_start,call_stop,call_profit,call_profit_percent,call_stop_time,put_start,put_stop,put_profit,put_profit_percent,put_stop_time,net,net_gain,net_loss
02-06-2022,02-06-2022,11:50,5.0,35500,35513.4,137.1,146.45,9.349999999999994,6.819839533187451,2022-06-02 11:55:00,115.1,122.5,7.400000000000006,6.429192006950483,2022-06-02 11:51:00,16.75,16.75,
09-06-2022,09-06-2022,11:50,5.0,34700,34784.55,148.8,156.9,8.099999999999994,5.4435483870967705,2022-06-09 12:06:00,62.85,66.45,3.6000000000000014,5.727923627684967,2022-06-09 11:55:00,11.699999999999996,11.699999999999996,
16-06-2022,16-06-2022,11:50,5.0,33100,33121.85,143.95,156.05,12.100000000000023,8.405696422368894,2022-06-16 11:51:00,126.9,139.2,12.299999999999983,9.69267139479904,2022-06-16 12:01:00,24.400000000000006,24.400000000000006,
23-06-2022,23-06-2022,11:50,5.0,33200,33214.35,104.05,140.35,36.3,34.88707352234503,2022-06-23 13:55:00,133.2,145.2,12.0,9.00900900900901,2022-06-23 11:51:00,48.3,48.3,
30-06-2022,30-06-2022,11:50,5.0,33400,33420.9,147.6,157.5,9.900000000000006,6.707317073170736,2022-06-30 11:54:00,143.0,153.9,10.900000000000006,7.622377622377627,2022-06-30 12:06:00,20.80000000000001,20.80000000000001,
07-07-2022,07-07-2022,11:50,5.0,34600,34687.75,140.25,151.65,11.400000000000006,8.128342245989309,2022-07-07 11:56:00,76.8,81.95,5.150000000000006,6.705729166666674,2022-07-07 11:52:00,16.55000000000001,16.55000000000001,
14-07-2022,14-07-2022,11:50,5.0,34700,34762.95,137.9,145.8,7.900000000000006,5.7287889775199465,2022-07-14 11:51:00,108.0,116.65,8.650000000000006,8.009259259259265,2022-07-14 12:07:00,16.55000000000001,16.55000000000001,
21-07-2022,21-07-2022,11:50,5.0,36200,36286.1,136.4,145.65,9.25,6.781524926686217,2022-07-21 11:52:00,79.7,84.9,5.200000000000003,6.52446675031368,2022-07-21 12:02:00,14.450000000000003,14.450000000000003,
28-07-2022,28-07-2022,11:50,5.0,37200,37281.7,144.0,151.4,7.400000000000006,5.138888888888893,2022-07-28 12:06:00,61.85,67.1,5.249999999999993,8.488278092158435,2022-07-28 11:57:00,12.649999999999999,12.649999999999999,
04-08-2022,04-08-2022,11:50,5.0,37300,37396.95,223.55,238.45,14.899999999999977,6.665175575933785,2022-08-04 11:51:00,155.55,0.25,,,2022-08-04 15:20:00,-140.40000000000003,,-140.40000000000003
11-08-2022,11-08-2022,11:50,5.0,38800,38810.8,100.85,109.7,8.850000000000009,8.775409023301943,2022-08-11 12:00:00,91.7,0.3,,,2022-08-11 15:20:00,-82.55,,-82.55
18-08-2022,18-08-2022,11:50,5.0,39400,39441.35,109.7,140.9,31.200000000000003,28.441203281677303,2022-08-18 14:14:00,72.55,77.5,4.950000000000003,6.822880771881465,2022-08-18 11:51:00,36.150000000000006,36.150000000000006,
25-08-2022,25-08-2022,11:50,5.0,39300,39396.25,176.75,187.15,10.400000000000006,5.884016973125887,2022-08-25 12:00:00,58.65,62.35,3.700000000000003,6.308610400682017,2022-08-25 11:51:00,14.100000000000009,14.100000000000009,
01-09-2022,01-09-2022,11:50,5.0,39400,39445.4,211.85,0.85,,,2022-09-01 15:20:00,131.95,142.5,10.550000000000011,7.99545282303904,2022-09-01 11:51:00,-200.45,,-200.45
08-09-2022,08-09-2022,11:50,5.0,39900,39984.1,196.5,233.65,37.150000000000006,18.9058524173028,2022-09-08 11:59:00,86.6,91.0,4.400000000000006,5.080831408775988,2022-09-08 13:00:00,41.55000000000001,41.55000000000001,
15-09-2022,15-09-2022,11:50,5.0,41200,41291.8,199.95,244.95,45.0,22.50562640660165,2022-09-15 13:07:00,97.15,121.45,24.299999999999997,25.012866700977867,2022-09-15 11:51:00,69.3,69.3,
22-09-2022,22-09-2022,11:50,5.0,40600,40647.9,153.3,168.65,15.349999999999994,10.013046314416172,2022-09-22 11:51:00,117.35,128.0,10.650000000000006,9.075415423945469,2022-09-22 11:58:00,26.0,26.0,
29-09-2022,29-09-2022,11:50,5.0,37700,37761.45,163.0,171.6,8.599999999999994,5.276073619631898,2022-09-29 11:52:00,134.35,141.4,7.050000000000011,5.247487904726469,2022-09-29 11:57:00,15.650000000000006,15.650000000000006,
06-10-2022,06-10-2022,11:50,5.0,39300,39399.9,188.6,199.2,10.599999999999994,5.620360551431598,2022-10-06 12:13:00,79.0,83.7,4.700000000000003,5.949367088607598,2022-10-06 11:55:00,15.299999999999997,15.299999999999997,
13-10-2022,13-10-2022,11:50,5.0,38500,38517.65,136.0,143.6,7.599999999999994,5.588235294117643,2022-10-13 11:51:00,125.6,132.6,7.0,5.573248407643312,2022-10-13 11:52:00,14.599999999999994,14.599999999999994,
