,date,strike_price,call_start,call_stop,put_start,put_stop,net,net_loss,net_gain,actual_strike_price,expiry_date
610,2022-07-01 10:00:00,33000.0,521.25,694.8,340.9,169.15,-1.799999999999983,-1.799999999999983,,33117.55,07-07-2022
611,2022-07-01 10:00:00,33500.0,272.45,371.5,590.65,338.6,152.99999999999994,,152.99999999999994,33117.55,07-07-2022
612,2022-07-04 10:00:00,33000.0,742.2,970.85,133.25,60.1,-155.49999999999997,-155.49999999999997,,33602.0,07-07-2022
613,2022-07-04 10:00:00,33500.0,407.85,533.75,297.0,147.5,23.600000000000023,,23.600000000000023,33602.0,07-07-2022
614,2022-07-05 10:00:00,34000.0,402.25,135.65,165.15,215.5,216.25000000000003,,216.25000000000003,34241.95,07-07-2022
615,2022-07-05 10:00:00,34500.0,145.85,29.85,409.75,543.2,-17.450000000000045,-17.450000000000045,,34241.95,07-07-2022
616,2022-07-06 10:00:00,34000.0,232.3,317.85,190.35,88.5,16.299999999999983,,16.299999999999983,34116.9,07-07-2022
617,2022-07-06 10:00:00,34500.0,50.8,66.15,508.55,300.0,193.2,,193.2,34116.9,07-07-2022
618,2022-07-07 10:00:00,34000.0,605.4,796.0,19.25,0.1,-171.45000000000002,-171.45000000000002,,34589.95,07-07-2022
619,2022-07-07 10:00:00,34500.0,180.85,247.75,95.65,0.15,28.599999999999994,,28.599999999999994,34589.95,07-07-2022
620,2022-07-08 10:00:00,35000.0,430.05,386.35,338.1,319.8,62.0,,62.0,35155.4,14-07-2022
621,2022-07-08 10:00:00,35500.0,199.9,167.15,609.2,599.4,42.55000000000007,,42.55000000000007,35155.4,14-07-2022
622,2022-07-11 10:00:00,35000.0,467.65,619.4,221.35,151.2,-81.6,-81.6,,35267.95,14-07-2022
623,2022-07-11 10:00:00,35500.0,200.1,262.35,457.4,343.75,51.39999999999995,,51.39999999999995,35267.95,14-07-2022
624,2022-07-12 10:00:00,35000.0,464.0,272.7,148.2,197.05,142.45,,142.45,35318.5,14-07-2022
625,2022-07-12 10:00:00,35500.0,186.65,80.45,369.35,493.25,-17.699999999999974,-17.699999999999974,,35318.5,14-07-2022
626,2022-07-13 10:00:00,35000.0,344.25,147.15,117.55,152.95,161.7,,161.7,35214.6,14-07-2022
627,2022-07-13 10:00:00,35500.0,97.3,33.0,371.0,483.0,-47.7,-47.7,,35214.6,14-07-2022
628,2022-07-14 10:00:00,34000.0,1001.35,651.8,3.35,4.5,348.4000000000001,,348.4000000000001,34994.0,14-07-2022
629,2022-07-14 10:00:00,34500.0,512.3,151.9,16.65,22.2,354.84999999999997,,354.84999999999997,34994.0,14-07-2022
630,2022-07-15 10:00:00,34000.0,776.35,797.55,137.5,105.95,10.350000000000065,,10.350000000000065,34585.95,21-07-2022
631,2022-07-15 10:00:00,34500.0,431.55,438.4,298.45,246.6,45.00000000000003,,45.00000000000003,34585.95,21-07-2022
632,2022-07-18 10:00:00,34000.0,929.6,1210.0,45.35,18.45,-253.49999999999997,-253.49999999999997,,34850.45,21-07-2022
633,2022-07-18 10:00:00,34500.0,528.0,689.75,135.45,46.15,-72.45000000000002,-72.45000000000002,,34850.45,21-07-2022
634,2022-07-19 10:00:00,35000.0,486.0,636.6,111.95,49.2,-87.85000000000002,-87.85000000000002,,35380.1,21-07-2022
635,2022-07-19 10:00:00,35500.0,184.35,242.3,313.35,135.75,119.65,,119.65,35380.1,21-07-2022
636,2022-07-20 10:00:00,36000.0,257.0,127.35,169.4,189.0,110.05000000000001,,110.05000000000001,36082.9,21-07-2022
637,2022-07-20 10:00:00,36500.0,64.65,19.4,479.0,581.0,-56.74999999999999,-56.74999999999999,,36082.9,21-07-2022
638,2022-07-21 10:00:00,36000.0,171.3,224.0,85.95,0.1,33.15000000000002,,33.15000000000002,36117.35,21-07-2022
639,2022-07-21 10:00:00,36500.0,16.25,22.7,427.5,300.9,120.15000000000002,,120.15000000000002,36117.35,21-07-2022
640,2022-07-22 10:00:00,36000.0,625.05,816.0,182.6,121.0,-129.35000000000005,-129.35000000000005,,36492.6,28-07-2022
641,2022-07-22 10:00:00,36500.0,321.8,418.95,379.85,263.2,19.500000000000057,,19.500000000000057,36492.6,28-07-2022
642,2022-07-25 10:00:00,36000.0,781.0,776.2,105.0,137.95,-28.150000000000034,-28.150000000000034,,36664.7,28-07-2022
643,2022-07-25 10:00:00,36500.0,421.5,401.6,243.95,325.0,-61.150000000000034,-61.150000000000034,,36664.7,28-07-2022
644,2022-07-26 10:00:00,36000.0,572.75,456.45,96.9,103.65,109.55000000000001,,109.55000000000001,36514.45,28-07-2022
645,2022-07-26 10:00:00,36500.0,250.2,166.35,275.25,312.25,46.849999999999994,,46.849999999999994,36514.45,28-07-2022
646,2022-07-27 10:00:00,36000.0,463.75,605.0,84.75,37.05,-93.55,-93.55,,36377.9,28-07-2022
647,2022-07-27 10:00:00,36500.0,160.05,212.0,283.1,120.7,110.45000000000005,,110.45000000000005,36377.9,28-07-2022
648,2022-07-28 10:00:00,37000.0,251.4,345.85,52.95,0.1,-41.600000000000016,-41.600000000000016,,37192.7,28-07-2022
649,2022-07-28 10:00:00,37500.0,26.5,35.3,327.6,124.0,194.8,,194.8,37192.7,28-07-2022
650,2022-07-29 10:00:00,37000.0,719.3,680.0,148.8,214.0,-25.900000000000034,-25.900000000000034,,37528.15,04-08-2022
651,2022-07-29 10:00:00,37500.0,396.0,354.35,325.05,428.05,-61.35000000000002,-61.35000000000002,,37528.15,04-08-2022
652,2022-08-01 10:00:00,37000.0,688.0,899.05,118.1,61.25,-154.19999999999996,-154.19999999999996,,37593.3,04-08-2022
653,2022-08-01 10:00:00,37500.0,349.8,472.45,278.05,152.25,3.150000000000034,,3.150000000000034,37593.3,04-08-2022
654,2022-08-02 10:00:00,37000.0,780.75,1029.05,70.6,51.55,-229.24999999999994,-229.24999999999994,,37778.5,04-08-2022
655,2022-08-02 10:00:00,37500.0,396.25,517.5,186.9,118.9,-53.25,-53.25,,37778.5,04-08-2022
656,2022-08-03 10:00:00,37000.0,980.95,1008.75,33.7,44.0,-38.09999999999995,-38.09999999999995,,37912.25,04-08-2022
657,2022-08-03 10:00:00,37500.0,542.85,532.0,97.5,127.45,-19.09999999999998,-19.09999999999998,,37912.25,04-08-2022
658,2022-08-04 10:00:00,38000.0,203.15,0.2,74.4,99.0,178.35000000000002,,178.35000000000002,38159.2,04-08-2022
659,2022-08-04 10:00:00,38500.0,20.2,0.1,392.5,513.3,-100.69999999999996,-100.69999999999996,,38159.2,04-08-2022
660,2022-08-05 10:00:00,37000.0,1120.85,1012.4,97.4,132.35,73.49999999999994,,73.49999999999994,37952.2,11-08-2022
661,2022-08-05 10:00:00,37500.0,720.0,614.25,197.3,259.0,44.05000000000001,,44.05000000000001,37952.2,11-08-2022
662,2022-08-08 10:00:00,37000.0,995.75,1317.55,59.85,37.65,-299.59999999999997,-299.59999999999997,,37950.05,11-08-2022
663,2022-08-08 10:00:00,37500.0,587.4,773.45,151.5,84.65,-119.20000000000007,-119.20000000000007,,37950.05,11-08-2022
664,2022-08-10 10:00:00,38000.0,356.6,466.65,162.85,111.0,-58.19999999999996,-58.19999999999996,,38236.05,11-08-2022
665,2022-08-10 10:00:00,38500.0,104.05,151.2,410.55,320.3,43.10000000000001,,43.10000000000001,38236.05,11-08-2022
666,2022-08-11 10:00:00,38000.0,821.0,883.4,10.2,0.1,-52.299999999999976,-52.299999999999976,,38808.95,11-08-2022
667,2022-08-11 10:00:00,38500.0,350.45,381.4,37.5,0.2,6.3500000000000085,,6.3500000000000085,38808.95,11-08-2022
668,2022-08-12 10:00:00,38000.0,909.55,1090.0,83.0,45.25,-142.70000000000005,-142.70000000000005,,38827.0,18-08-2022
669,2022-08-12 10:00:00,38500.0,520.0,655.8,196.5,110.45,-49.74999999999996,-49.74999999999996,,38827.0,18-08-2022
670,2022-08-16 10:00:00,39000.0,491.85,384.2,101.9,136.6,72.95000000000005,,72.95000000000005,39399.8,18-08-2022
671,2022-08-16 10:00:00,39500.0,179.85,118.85,289.75,379.4,-28.649999999999977,-28.649999999999977,,39399.8,18-08-2022
672,2022-08-17 10:00:00,39000.0,376.8,497.25,85.8,46.65,-81.29999999999998,-81.29999999999998,,39245.65,18-08-2022
673,2022-08-17 10:00:00,39500.0,102.0,146.6,309.25,185.35,79.30000000000001,,79.30000000000001,39245.65,18-08-2022
674,2022-08-18 10:00:00,39000.0,613.05,646.0,12.8,18.25,-38.40000000000005,-38.40000000000005,,39563.55,18-08-2022
675,2022-08-18 10:00:00,39500.0,176.7,146.35,75.95,100.15,6.1499999999999915,,6.1499999999999915,39563.55,18-08-2022
676,2022-08-19 10:00:00,39000.0,696.35,355.2,123.3,160.35,304.1,,304.1,39535.45,25-08-2022
677,2022-08-19 10:00:00,39500.0,364.45,163.55,290.05,383.05,107.89999999999998,,107.89999999999998,39535.45,25-08-2022
678,2022-08-22 10:00:00,38000.0,615.2,506.05,130.15,171.05,68.25000000000003,,68.25000000000003,38420.85,25-08-2022
679,2022-08-22 10:00:00,38500.0,296.45,213.75,308.8,401.95,-10.449999999999989,-10.449999999999989,,38420.85,25-08-2022
680,2022-08-23 10:00:00,38000.0,617.9,796.45,90.35,120.75,-208.95000000000007,-208.95000000000007,,38523.95,25-08-2022
681,2022-08-23 10:00:00,38500.0,277.55,371.9,249.5,335.1,-179.95,-179.95,,38523.95,25-08-2022
682,2022-08-24 10:00:00,38000.0,768.7,1009.65,36.65,13.6,-217.89999999999992,-217.89999999999992,,38671.25,25-08-2022
683,2022-08-24 10:00:00,38500.0,348.05,459.55,118.25,29.6,-22.849999999999994,-22.849999999999994,,38671.25,25-08-2022
684,2022-08-25 10:00:00,39000.0,398.75,0.85,27.15,37.05,388.0,,388.0,39337.45,25-08-2022
685,2022-08-25 10:00:00,39500.0,63.65,0.4,191.8,254.7,0.35000000000002274,,0.35000000000002274,39337.45,25-08-2022
686,2022-08-26 10:00:00,39000.0,553.25,418.6,229.55,307.3,56.89999999999998,,56.89999999999998,39296.25,01-09-2022
687,2022-08-26 10:00:00,39500.0,274.95,193.0,448.45,594.05,-63.64999999999998,-63.64999999999998,,39296.25,01-09-2022
688,2022-08-29 10:00:00,38000.0,553.2,498.45,219.85,200.3,74.30000000000004,,74.30000000000004,38314.5,01-09-2022
689,2022-08-29 10:00:00,38500.0,266.15,218.05,433.35,420.0,61.44999999999999,,61.44999999999999,38314.5,01-09-2022
690,2022-08-30 10:00:00,38000.0,790.75,1030.0,45.35,22.45,-216.35,-216.35,,38736.85,01-09-2022
691,2022-08-30 10:00:00,38500.0,381.85,498.6,133.85,41.25,-24.150000000000006,-24.150000000000006,,38736.85,01-09-2022
692,2022-09-01 10:00:00,39000.0,535.7,302.7,42.5,56.7,218.80000000000007,,218.80000000000007,39385.55,01-09-2022
693,2022-09-01 10:00:00,39500.0,173.25,236.6,181.55,244.8,-126.6,-126.6,,39385.55,01-09-2022
694,2022-09-02 10:00:00,39000.0,612.6,699.9,331.5,241.05,3.150000000000034,,3.150000000000034,39249.55,08-09-2022
695,2022-09-02 10:00:00,39500.0,347.15,392.5,562.85,432.4,85.10000000000002,,85.10000000000002,39249.55,08-09-2022
696,2022-09-05 10:00:00,39000.0,857.45,919.75,135.2,119.2,-46.29999999999997,-46.29999999999997,,39721.9,08-09-2022
697,2022-09-05 10:00:00,39500.0,500.1,541.5,279.15,241.65,-3.9000000000000057,-3.9000000000000057,,39721.9,08-09-2022
698,2022-09-06 10:00:00,39000.0,934.5,808.0,94.1,125.25,95.35,,95.35,39808.0,08-09-2022
699,2022-09-06 10:00:00,39500.0,545.0,434.35,207.45,278.55,39.549999999999955,,39.549999999999955,39808.0,08-09-2022
700,2022-09-07 10:00:00,39000.0,529.8,579.05,115.75,58.6,7.899999999999999,,7.899999999999999,39365.3,08-09-2022
701,2022-09-07 10:00:00,39500.0,233.9,237.25,319.65,216.3,99.99999999999997,,99.99999999999997,39365.3,08-09-2022
702,2022-09-08 10:00:00,39000.0,948.2,1241.25,9.3,0.15,-283.9,-283.9,,39933.1,08-09-2022
703,2022-09-08 10:00:00,39500.0,471.25,620.25,33.65,0.1,-115.45,-115.45,,39933.1,08-09-2022
704,2022-09-09 10:00:00,40000.0,783.6,661.35,192.2,252.05,62.39999999999998,,62.39999999999998,40558.65,15-09-2022
705,2022-09-09 10:00:00,40500.0,456.85,365.85,364.1,483.2,-28.099999999999966,-28.099999999999966,,40558.65,15-09-2022
706,2022-09-12 10:00:00,40000.0,735.0,739.5,159.25,143.35,11.400000000000006,,11.400000000000006,40575.55,15-09-2022
707,2022-09-12 10:00:00,40500.0,403.9,400.0,330.0,306.65,27.25,,27.25,40575.55,15-09-2022
708,2022-09-13 10:00:00,40000.0,893.15,916.7,74.8,62.35,-11.100000000000072,-11.100000000000072,,40819.6,15-09-2022
709,2022-09-13 10:00:00,40500.0,497.0,512.65,184.5,159.9,8.950000000000017,,8.950000000000017,40819.6,15-09-2022
710,2022-09-14 10:00:00,40000.0,808.0,1081.05,67.5,27.4,-232.94999999999996,-232.94999999999996,,40746.1,15-09-2022
711,2022-09-14 10:00:00,40500.0,414.75,541.75,174.0,58.0,-11.0,-11.0,,40746.1,15-09-2022
712,2022-09-15 10:00:00,41000.0,537.9,211.35,64.35,85.0,305.9,,305.9,41586.1,15-09-2022
713,2022-09-15 10:00:00,41500.0,188.55,0.25,212.95,290.85,110.39999999999998,,110.39999999999998,41586.1,15-09-2022
714,2022-09-16 10:00:00,40000.0,1067.0,992.45,185.65,243.0,17.19999999999996,,17.19999999999996,40893.4,22-09-2022
715,2022-09-16 10:00:00,40500.0,704.95,648.0,327.05,433.55,-49.549999999999955,-49.549999999999955,,40893.4,22-09-2022
716,2022-09-19 10:00:00,41000.0,507.05,383.1,379.35,510.1,-6.800000000000011,-6.800000000000011,,41099.3,22-09-2022
717,2022-09-19 10:00:00,41500.0,263.45,182.05,641.05,833.9,-111.45000000000005,-111.45000000000005,,41099.3,22-09-2022
718,2022-09-20 10:00:00,41000.0,637.4,628.4,175.8,169.3,15.5,,15.5,41483.35,22-09-2022
719,2022-09-20 10:00:00,41500.0,323.55,426.2,360.5,349.45,-91.59999999999997,-91.59999999999997,,41483.35,22-09-2022
720,2022-09-21 10:00:00,41000.0,460.6,468.25,245.65,323.75,-85.74999999999997,-85.74999999999997,,41249.95,22-09-2022
721,2022-09-21 10:00:00,41500.0,202.6,263.6,487.85,640.15,-213.29999999999998,-213.29999999999998,,41249.95,22-09-2022
722,2022-09-22 10:00:00,40000.0,1010.9,628.05,10.6,15.55,377.90000000000003,,377.90000000000003,40999.25,22-09-2022
723,2022-09-22 10:00:00,40500.0,543.8,128.85,39.85,52.9,401.8999999999999,,401.8999999999999,40999.25,22-09-2022
724,2022-09-23 10:00:00,39000.0,1126.1,944.9,184.25,252.15,113.29999999999993,,113.29999999999993,39895.7,29-09-2022
725,2022-09-23 10:00:00,39500.0,766.3,609.15,319.7,422.4,54.44999999999999,,54.44999999999999,39895.7,29-09-2022
726,2022-09-26 10:00:00,38000.0,946.35,887.0,202.7,154.75,107.30000000000001,,107.30000000000001,38774.8,29-09-2022
727,2022-09-26 10:00:00,38500.0,601.0,536.65,363.35,301.4,126.30000000000007,,126.30000000000007,38774.8,29-09-2022
728,2022-09-27 10:00:00,38000.0,967.1,697.9,93.3,122.35,240.15000000000003,,240.15000000000003,38804.65,29-09-2022
729,2022-09-27 10:00:00,38500.0,586.75,365.7,209.2,272.2,158.05,,158.05,38804.65,29-09-2022
730,2022-09-28 10:00:00,38000.0,396.75,526.95,230.7,307.95,-207.45000000000005,-207.45000000000005,,38240.95,29-09-2022
731,2022-09-28 10:00:00,38500.0,164.6,214.75,498.0,672.6,-224.75000000000003,-224.75000000000003,,38240.95,29-09-2022
732,2022-09-29 10:00:00,38000.0,170.6,0.2,192.6,267.95,95.05000000000001,,95.05000000000001,38152.8,29-09-2022
733,2022-09-29 10:00:00,38500.0,30.65,0.15,553.1,733.2,-149.60000000000002,-149.60000000000002,,38152.8,29-09-2022
734,2022-09-30 10:00:00,37000.0,969.45,1262.3,310.7,84.7,-66.84999999999991,-66.84999999999991,,37709.6,06-10-2022
735,2022-09-30 10:00:00,37500.0,636.95,860.0,479.55,144.0,112.50000000000006,,112.50000000000006,37709.6,06-10-2022
736,2022-10-03 10:00:00,38000.0,629.4,408.2,300.55,395.0,126.75,,126.75,38359.45,06-10-2022
737,2022-10-03 10:00:00,38500.0,338.3,188.45,508.0,675.75,-17.899999999999977,-17.899999999999977,,38359.45,06-10-2022
738,2022-10-04 10:00:00,39000.0,326.2,326.5,257.8,335.3,-77.80000000000001,-77.80000000000001,,39028.4,06-10-2022
739,2022-10-04 10:00:00,39500.0,117.15,97.25,550.2,477.7,92.40000000000006,,92.40000000000006,39028.4,06-10-2022
740,2022-10-06 10:00:00,39000.0,467.05,611.75,36.85,0.1,-107.94999999999999,-107.94999999999999,,39406.25,06-10-2022
741,2022-10-06 10:00:00,39500.0,115.15,157.8,186.0,222.0,-78.65,-78.65,,39406.25,06-10-2022
742,2022-10-07 10:00:00,38000.0,1171.1,1272.9,121.65,158.65,-138.80000000000018,-138.80000000000018,,38972.25,13-10-2022
743,2022-10-07 10:00:00,38500.0,783.35,862.35,231.9,180.0,-27.099999999999994,-27.099999999999994,,38972.25,13-10-2022
744,2022-10-10 10:00:00,38000.0,792.0,1030.0,140.95,73.55,-170.60000000000002,-170.60000000000002,,38644.3,13-10-2022
745,2022-10-10 10:00:00,38500.0,450.55,590.1,300.8,159.6,1.6500000000000057,,1.6500000000000057,38644.3,13-10-2022
746,2022-10-11 10:00:00,38000.0,919.2,1202.5,87.9,90.0,-285.4,-285.4,,38831.35,13-10-2022
747,2022-10-11 10:00:00,38500.0,538.25,716.6,209.65,233.65,-202.35000000000002,-202.35000000000002,,38831.35,13-10-2022
748,2022-10-12 10:00:00,38000.0,948.8,1143.0,34.6,53.95,-213.55000000000004,-213.55000000000004,,38908.65,13-10-2022
749,2022-10-12 10:00:00,38500.0,533.65,694.85,119.65,167.45,-209.00000000000003,-209.00000000000003,,38908.65,13-10-2022
750,2022-10-13 10:00:00,38000.0,925.95,621.7,5.15,7.7,301.7,,301.7,38987.2,13-10-2022
751,2022-10-13 10:00:00,38500.0,456.25,121.7,27.7,39.25,323.0,,323.0,38987.2,13-10-2022
752,2022-10-14 10:00:00,39000.0,726.0,612.05,258.7,339.35,33.30000000000001,,33.30000000000001,39391.5,20-10-2022
753,2022-10-14 10:00:00,39500.0,429.05,340.55,462.05,518.9,31.650000000000034,,31.650000000000034,39391.5,20-10-2022
754,2022-10-17 10:00:00,39000.0,650.3,846.3,202.3,106.25,-99.94999999999999,-99.94999999999999,,39438.1,20-10-2022
755,2022-10-17 10:00:00,39500.0,343.95,450.75,395.4,209.6,78.99999999999997,,78.99999999999997,39438.1,20-10-2022
756,2022-10-18 10:00:00,40000.0,497.8,486.0,189.65,167.05,34.400000000000006,,34.400000000000006,40294.0,20-10-2022
757,2022-10-18 10:00:00,40500.0,208.65,195.35,403.05,376.15,40.200000000000045,,40.200000000000045,40294.0,20-10-2022
758,2022-10-19 10:00:00,40000.0,628.65,458.85,58.8,85.55,143.04999999999995,,143.04999999999995,40561.3,20-10-2022
759,2022-10-19 10:00:00,40500.0,256.2,137.0,187.7,251.45,55.44999999999999,,55.44999999999999,40561.3,20-10-2022
760,2022-10-20 10:00:00,40000.0,122.7,160.4,138.35,184.05,-83.40000000000002,-83.40000000000002,,40021.65,20-10-2022
761,2022-10-20 10:00:00,40500.0,14.3,0.15,529.05,392.55,150.64999999999995,,150.64999999999995,40021.65,20-10-2022
762,2022-10-21 10:00:00,40000.0,828.6,1099.0,144.8,100.65,-226.24999999999997,-226.24999999999997,,40581.25,27-10-2022
763,2022-10-21 10:00:00,40500.0,478.05,622.1,291.6,222.65,-75.1,-75.1,,40581.25,27-10-2022
764,2022-10-25 10:00:00,41000.0,433.9,250.35,113.25,150.15,146.64999999999998,,146.64999999999998,41263.45,27-10-2022
765,2022-10-25 10:00:00,41500.0,147.8,54.05,328.6,431.1,-8.749999999999986,-8.749999999999986,,41263.45,27-10-2022
766,2022-10-27 10:00:00,41000.0,396.95,294.45,25.2,0.15,127.55,,127.55,41374.7,27-10-2022
767,2022-10-27 10:00:00,41500.0,69.55,0.3,198.15,270.45,-3.049999999999983,-3.049999999999983,,41374.7,27-10-2022
768,2022-10-28 10:00:00,41000.0,585.65,428.95,314.95,418.55,53.099999999999966,,53.099999999999966,41223.45,03-11-2022
769,2022-10-28 10:00:00,41500.0,318.3,220.0,546.2,716.5,-71.99999999999994,-71.99999999999994,,41223.45,03-11-2022
770,2022-10-31 10:00:00,41000.0,473.05,518.65,276.0,210.6,19.80000000000004,,19.80000000000004,41146.75,03-11-2022
771,2022-10-31 10:00:00,41500.0,229.0,249.15,531.85,442.35,69.35,,69.35,41146.75,03-11-2022
772,2022-11-01 10:00:00,41000.0,738.8,502.9,93.8,122.5,207.2,,207.2,41652.85,03-11-2022
773,2022-11-01 10:00:00,41500.0,383.6,219.7,240.5,319.7,84.70000000000005,,84.70000000000005,41652.85,03-11-2022
774,2022-11-02 10:00:00,41000.0,487.15,350.0,119.7,157.15,99.69999999999997,,99.69999999999997,41329.05,03-11-2022
775,2022-11-02 10:00:00,41500.0,195.05,120.55,325.8,430.15,-29.84999999999995,-29.84999999999995,,41329.05,03-11-2022
776,2022-11-03 10:00:00,41000.0,331.7,433.05,67.35,0.15,-34.150000000000034,-34.150000000000034,,41264.95,03-11-2022
777,2022-11-03 10:00:00,41500.0,61.35,90.45,296.4,200.35,66.94999999999999,,66.94999999999999,41264.95,03-11-2022
778,2022-11-04 10:00:00,41000.0,523.9,522.55,277.0,214.05,64.30000000000001,,64.30000000000001,41245.65,10-11-2022
779,2022-11-04 10:00:00,41500.0,262.85,259.3,517.0,450.5,70.05000000000001,,70.05000000000001,41245.65,10-11-2022
780,2022-11-07 10:00:00,41000.0,748.8,774.65,67.65,90.75,-48.95000000000002,-48.95000000000002,,41620.0,10-11-2022
781,2022-11-07 10:00:00,41500.0,378.85,375.6,193.55,263.5,-66.69999999999999,-66.69999999999999,,41620.0,10-11-2022
782,2022-11-09 10:00:00,41000.0,802.2,812.4,22.3,11.6,0.5000000000000693,,0.5000000000000693,41801.1,10-11-2022
783,2022-11-09 10:00:00,41500.0,377.2,364.1,94.5,62.5,45.099999999999966,,45.099999999999966,41801.1,10-11-2022
784,2022-11-10 10:00:00,41000.0,530.7,602.55,6.7,0.1,-65.24999999999991,-65.24999999999991,,41505.9,10-11-2022
785,2022-11-10 10:00:00,41500.0,111.05,102.4,87.0,118.25,-22.60000000000001,-22.60000000000001,,41505.9,10-11-2022
786,2022-11-11 10:00:00,42000.0,367.6,488.8,278.55,240.95,-83.59999999999997,-83.59999999999997,,42059.55,17-11-2022
787,2022-11-11 10:00:00,42500.0,148.8,196.5,560.6,508.6,4.300000000000011,,4.300000000000011,42059.55,17-11-2022
788,2022-11-14 10:00:00,42000.0,343.5,295.45,209.25,208.2,49.10000000000002,,49.10000000000002,42054.45,17-11-2022
789,2022-11-14 10:00:00,42500.0,122.5,92.1,489.85,504.35,15.900000000000006,,15.900000000000006,42054.45,17-11-2022
790,2022-11-15 10:00:00,42000.0,334.0,438.7,140.25,72.8,-37.249999999999986,-37.249999999999986,,42145.05,17-11-2022
791,2022-11-15 10:00:00,42500.0,93.7,123.55,401.5,256.6,115.04999999999998,,115.04999999999998,42145.05,17-11-2022
792,2022-11-16 10:00:00,42000.0,467.4,507.2,57.65,38.6,-20.750000000000014,-20.750000000000014,,42409.4,17-11-2022
793,2022-11-16 10:00:00,42500.0,139.6,184.85,230.6,169.75,15.599999999999994,,15.599999999999994,42409.4,17-11-2022
794,2022-11-17 10:00:00,42000.0,520.85,466.9,8.65,0.2,62.40000000000005,,62.40000000000005,42510.75,17-11-2022
795,2022-11-17 10:00:00,42500.0,106.05,0.2,93.75,133.8,65.79999999999998,,65.79999999999998,42510.75,17-11-2022
796,2022-11-18 10:00:00,42000.0,635.0,589.25,117.65,158.65,4.75,,4.75,42511.1,24-11-2022
797,2022-11-18 10:00:00,42500.0,306.3,269.65,290.5,393.2,-66.04999999999995,-66.04999999999995,,42511.1,24-11-2022
798,2022-11-21 10:00:00,42000.0,396.1,443.7,127.95,90.25,-9.899999999999963,-9.899999999999963,,42277.65,24-11-2022
799,2022-11-21 10:00:00,42500.0,137.6,151.15,369.8,297.0,59.25,,59.25,42277.65,24-11-2022
800,2022-11-22 10:00:00,42000.0,468.0,503.0,53.5,29.95,-11.45,-11.45,,42382.95,24-11-2022
801,2022-11-22 10:00:00,42500.0,141.3,143.7,228.2,170.9,54.900000000000006,,54.900000000000006,42382.95,24-11-2022
802,2022-11-23 10:00:00,42000.0,678.7,726.35,14.45,12.2,-45.39999999999998,-45.39999999999998,,42653.0,24-11-2022
803,2022-11-23 10:00:00,42500.0,232.0,302.75,67.95,49.4,-52.199999999999996,-52.199999999999996,,42653.0,24-11-2022
804,2022-11-24 10:00:00,42000.0,922.3,1078.0,4.8,0.15,-151.05000000000004,-151.05000000000004,,42932.5,24-11-2022
805,2022-11-24 10:00:00,42500.0,427.3,557.95,10.65,0.15,-120.15000000000003,-120.15000000000003,,42932.5,24-11-2022
806,2022-11-25 10:00:00,43000.0,369.2,272.05,175.75,232.8,40.099999999999966,,40.099999999999966,43217.1,01-12-2022
807,2022-11-25 10:00:00,43500.0,128.55,87.6,432.65,577.05,-103.44999999999996,-103.44999999999996,,43217.1,01-12-2022
808,2022-11-28 10:00:00,42000.0,942.0,1078.05,23.6,18.6,-131.04999999999995,-131.04999999999995,,42871.45,01-12-2022
809,2022-11-28 10:00:00,42500.0,496.05,648.25,75.3,51.6,-128.5,-128.5,,42871.45,01-12-2022
810,2022-11-29 10:00:00,43000.0,309.6,215.6,105.85,139.05,60.80000000000001,,60.80000000000001,43181.75,01-12-2022
811,2022-11-29 10:00:00,43500.0,73.3,39.6,370.8,456.25,-51.74999999999999,-51.74999999999999,,43181.75,01-12-2022
812,2022-11-30 10:00:00,43000.0,225.65,303.5,96.4,130.8,-112.25,-112.25,,43092.7,01-12-2022
813,2022-11-30 10:00:00,43500.0,31.3,39.0,403.05,529.6,-134.25,-134.25,,43092.7,01-12-2022
814,2022-12-01 10:00:00,43000.0,427.0,262.85,12.35,20.7,155.79999999999998,,155.79999999999998,43425.1,01-12-2022
815,2022-12-01 10:00:00,43500.0,48.3,0.2,134.85,188.65,-5.700000000000017,-5.700000000000017,,43425.1,01-12-2022
816,2022-12-02 10:00:00,43000.0,360.3,338.9,211.85,276.9,-43.64999999999995,-43.64999999999995,,43095.4,08-12-2022
817,2022-12-02 10:00:00,43500.0,135.2,120.95,485.45,473.7,25.999999999999986,,25.999999999999986,43095.4,08-12-2022
818,2022-12-05 10:00:00,43000.0,263.9,346.65,220.55,107.2,30.60000000000001,,30.60000000000001,43037.95,08-12-2022
819,2022-12-05 10:00:00,43500.0,75.35,98.05,533.8,312.45,198.64999999999998,,198.64999999999998,43037.95,08-12-2022
820,2022-12-06 10:00:00,43000.0,420.8,376.55,101.3,136.75,8.799999999999997,,8.799999999999997,43291.8,08-12-2022
821,2022-12-06 10:00:00,43500.0,133.65,113.7,314.0,345.1,-11.15000000000002,-11.15000000000002,,43291.8,08-12-2022
822,2022-12-07 10:00:00,43000.0,394.95,234.3,85.85,122.25,124.24999999999997,,124.24999999999997,43250.65,08-12-2022
823,2022-12-07 10:00:00,43500.0,109.9,39.65,304.2,396.95,-22.5,-22.5,,43250.65,08-12-2022
824,2022-12-08 10:00:00,43000.0,378.15,500.75,20.6,0.1,-102.10000000000002,-102.10000000000002,,43320.55,08-12-2022
