date,token,stoploss,max_order,net_P&L,time
2022-06-16,BNF,0.55,3,83.85000000000002,1.365933895111084
2022-06-23,BNF,0.55,3,26.650000000000013,1.778069019317627
2022-06-30,BNF,0.55,3,-25.199999999999974,3.890113592147827
2022-07-07,BNF,0.55,3,124.3,1.2966301441192627
2022-07-14,BNF,0.55,3,131.8,1.526258945465088
2022-07-21,BNF,0.55,3,33.1,0.9297118186950684
2022-07-28,BNF,0.55,3,41.30000000000001,1.2696998119354248
2022-08-04,BNF,0.55,3,118.09999999999997,1.708282470703125
2022-08-11,BNF,0.55,3,58.04999999999999,1.1157238483428955
2022-08-18,BNF,0.55,3,-7.800000000000011,1.2655584812164307
2022-08-25,BNF,0.55,3,-12.950000000000024,1.9393646717071533
2021-08-18,BNF,0.6,3,-35.80000000000001,1.8543598651885986
2021-08-26,BNF,0.6,3,107.95,4.495027780532837
2021-09-02,BNF,0.6,3,-6.350000000000019,1.4150381088256836
2021-09-09,BNF,0.6,3,82.0,1.2498018741607666
2021-09-16,BNF,0.6,3,-53.099999999999994,2.613229513168335
2021-09-23,BNF,0.6,3,111.14999999999999,1.6944348812103271
2021-09-30,BNF,0.6,3,-12.550000000000018,2.7296433448791504
2021-10-07,BNF,0.6,3,74.25000000000001,1.8772611618041992
2021-10-14,BNF,0.6,3,37.400000000000006,1.1621339321136475
2021-10-21,BNF,0.6,3,34.49999999999997,0.9204726219177246
2021-10-28,BNF,0.6,3,107.50000000000003,1.6060612201690674
2021-11-03,BNF,0.6,3,155.25,2.071385145187378
2021-11-11,BNF,0.6,3,209.65,1.1535539627075195
2021-11-18,BNF,0.6,3,181.39999999999998,2.21451735496521
2021-11-25,BNF,0.6,3,102.05000000000005,1.5346746444702148
2021-12-02,BNF,0.6,3,41.099999999999966,1.422654390335083
2021-12-09,BNF,0.6,3,34.19999999999998,2.353295087814331
2021-12-16,BNF,0.6,3,-63.400000000000006,2.005450487136841
2021-12-23,BNF,0.6,3,-0.6000000000000156,1.7504312992095947
2021-12-30,BNF,0.6,3,13.649999999999988,2.2482566833496094
2022-01-06,BNF,0.6,3,0,23.447706699371338
2022-01-13,BNF,0.6,3,99.25000000000001,1.206420660018921
2022-01-20,BNF,0.6,3,132.35000000000002,1.7321655750274658
2022-01-27,BNF,0.6,3,55.149999999999984,2.335578680038452
2022-02-03,BNF,0.6,3,-8.099999999999994,1.1761410236358643
2022-02-10,BNF,0.6,3,137.64999999999998,1.821882963180542
2022-02-17,BNF,0.6,3,-37.89999999999995,1.673377275466919
2022-02-24,BNF,0.6,3,107.15000000000003,1.5076930522918701
2022-03-03,BNF,0.6,3,169.7,1.4662153720855713
2022-03-10,BNF,0.6,3,279.54999999999995,2.28881573677063
2022-03-17,BNF,0.6,3,132.39999999999998,2.2517402172088623
2022-03-24,BNF,0.6,3,120.15,2.3077378273010254
2022-03-31,BNF,0.6,3,115.79999999999998,2.976416826248169
2022-04-07,BNF,0.6,3,53.65000000000001,1.3442058563232422
2022-04-13,BNF,0.6,3,95.29999999999998,1.2177894115447998
2022-04-21,BNF,0.6,3,85.30000000000003,1.8164713382720947
2022-04-28,BNF,0.6,3,-88.3,2.9009549617767334
2022-05-05,BNF,0.6,3,19.600000000000023,1.617912769317627
2022-05-12,BNF,0.6,3,28.300000000000022,1.172243356704712
2022-05-19,BNF,0.6,3,169.7,1.2995350360870361
2022-05-26,BNF,0.6,3,75.05000000000004,2.5716774463653564
2022-06-02,BNF,0.6,3,40.09999999999998,1.9548876285552979
2022-06-09,BNF,0.6,3,33.900000000000006,1.4737780094146729
2022-06-16,BNF,0.6,3,78.05000000000001,1.4304959774017334
2022-06-23,BNF,0.6,3,63.95000000000002,1.5320212841033936
2022-06-30,BNF,0.6,3,-52.39999999999998,4.0907087326049805
2022-07-07,BNF,0.6,3,118.30000000000001,1.3065426349639893
2022-07-14,BNF,0.6,3,117.7,1.592050313949585
2022-07-21,BNF,0.6,3,25.399999999999984,1.0772008895874023
2022-07-28,BNF,0.6,3,33.20000000000002,1.447772741317749
2022-08-04,BNF,0.6,3,202.14999999999998,1.6246049404144287
2022-08-11,BNF,0.6,3,51.14999999999999,1.2415015697479248
2022-08-18,BNF,0.6,3,-23.500000000000007,1.267915964126587
2022-08-25,BNF,0.6,3,-30.05000000000003,2.1410393714904785
2021-08-18,BNF,0.65,3,-41.19999999999999,1.8561489582061768
2021-08-26,BNF,0.65,3,62.499999999999964,4.856898546218872
2021-09-02,BNF,0.65,3,-21.250000000000053,1.5802721977233887
2021-09-09,BNF,0.65,3,94.0,1.8827629089355469
2021-09-16,BNF,0.65,3,-65.20000000000002,2.5036215782165527
2021-09-23,BNF,0.65,3,103.95,1.679692268371582
2021-09-30,BNF,0.65,3,163.5,2.23983097076416
2021-10-07,BNF,0.65,3,131.64999999999995,1.999058485031128
2021-10-14,BNF,0.65,3,29.80000000000001,1.4039030075073242
2021-10-21,BNF,0.65,3,77.69999999999999,1.1738300323486328
2021-10-28,BNF,0.65,3,90.30000000000001,1.4346888065338135
2021-11-03,BNF,0.65,3,149.64999999999998,1.9004247188568115
2021-11-11,BNF,0.65,3,203.85,1.3765778541564941
2021-11-18,BNF,0.65,3,91.19999999999996,1.2142925262451172
2021-11-25,BNF,0.65,3,85.35000000000001,1.4729905128479004
2021-12-02,BNF,0.65,3,20.19999999999999,1.5165350437164307
2021-12-09,BNF,0.65,3,19.10000000000001,1.3851757049560547
2021-12-16,BNF,0.65,3,-70.5,1.971402645111084
2021-12-23,BNF,0.65,3,174.19999999999996,1.215613603591919
2021-12-30,BNF,0.65,3,-30.49999999999995,2.7000179290771484
2022-01-06,BNF,0.65,3,0,22.855865240097046
2022-01-13,BNF,0.65,3,91.55,1.1272621154785156
2022-01-20,BNF,0.65,3,139.75000000000006,2.480928421020508
2022-01-27,BNF,0.65,3,20.94999999999989,2.368774890899658
2022-02-03,BNF,0.65,3,140.60000000000002,1.193331241607666
2022-02-10,BNF,0.65,3,125.55,1.968207836151123
2022-02-17,BNF,0.65,3,0.8000000000000114,1.5534179210662842
2022-02-24,BNF,0.65,3,19.850000000000065,1.384202241897583
2022-03-03,BNF,0.65,3,142.60000000000002,1.5710761547088623
2022-03-10,BNF,0.65,3,259.34999999999997,2.373321533203125
2022-03-17,BNF,0.65,3,123.50000000000001,2.1085877418518066
2022-03-24,BNF,0.65,3,112.25000000000003,2.2171690464019775
2022-03-31,BNF,0.65,3,11.950000000000003,2.3068535327911377
2022-04-07,BNF,0.65,3,45.95,1.5055177211761475
2022-04-13,BNF,0.65,3,89.5,1.1614868640899658
2022-04-21,BNF,0.65,3,72.60000000000001,1.8361144065856934
2022-04-28,BNF,0.65,3,-103.69999999999999,2.7820420265197754
2022-05-05,BNF,0.65,3,-1.5999999999999694,1.6168851852416992
2022-05-12,BNF,0.65,3,19.700000000000035,1.2332193851470947
2022-05-19,BNF,0.65,3,161.3,1.1717150211334229
2022-05-26,BNF,0.65,3,118.50000000000001,2.287128210067749
2022-06-02,BNF,0.65,3,21.150000000000034,2.026665210723877
2022-06-09,BNF,0.65,3,20.499999999999986,1.4094958305358887
2022-06-16,BNF,0.65,3,72.85,1.454817771911621
2022-06-23,BNF,0.65,3,49.65000000000002,1.544933795928955
2022-06-30,BNF,0.65,3,19.100000000000016,3.027714252471924
2022-07-07,BNF,0.65,3,112.30000000000001,1.2732415199279785
2022-07-14,BNF,0.65,3,103.49999999999997,1.7066118717193604
2022-07-21,BNF,0.65,3,17.899999999999988,1.0774636268615723
2022-07-28,BNF,0.65,3,25.300000000000015,1.7668569087982178
2022-08-04,BNF,0.65,3,191.69999999999996,2.2994518280029297
2022-08-11,BNF,0.65,3,44.349999999999994,1.6512408256530762
2022-08-18,BNF,0.65,3,-7.59999999999998,1.2821669578552246
2022-08-25,BNF,0.65,3,-47.05,2.064650058746338
2021-08-18,BNF,0.7,3,-46.599999999999994,1.9904232025146484
2021-08-26,BNF,0.7,3,47.05,4.884692192077637
2021-09-02,BNF,0.7,3,-43.30000000000002,1.4530293941497803
2021-09-09,BNF,0.7,3,88.49999999999999,1.8423597812652588
2021-09-16,BNF,0.7,3,-77.6,2.909156560897827
2021-09-23,BNF,0.7,3,96.64999999999999,2.51633882522583
2021-09-30,BNF,0.7,3,53.50000000000001,2.5344550609588623
2021-10-07,BNF,0.7,3,110.25,1.9369676113128662
2021-10-14,BNF,0.7,3,22.200000000000017,1.433960199356079
2021-10-21,BNF,0.7,3,70.1,0.987299919128418
2021-10-28,BNF,0.7,3,73.30000000000001,1.41849946975708
2021-11-03,BNF,0.7,3,143.95,1.891343116760254
2021-11-11,BNF,0.7,3,198.15,1.2010257244110107
2021-11-18,BNF,0.7,3,217.70000000000005,1.579329013824463
2021-11-25,BNF,0.7,3,68.75000000000004,1.519592046737671
2021-12-02,BNF,0.7,3,51.89999999999999,1.3325798511505127
2021-12-09,BNF,0.7,3,-1.1999999999999886,1.3007442951202393
2021-12-16,BNF,0.7,3,-77.69999999999999,1.7398490905761719
2021-12-23,BNF,0.7,3,170.39999999999998,1.2082805633544922
2021-12-30,BNF,0.7,3,-15.599999999999966,1.528738260269165
2022-01-06,BNF,0.7,3,0,22.703736782073975
2022-01-13,BNF,0.7,3,83.95,1.133970022201538
2022-01-20,BNF,0.7,3,123.35000000000004,2.2917861938476562
2022-01-27,BNF,0.7,3,-13.450000000000056,2.154232978820801
2022-02-03,BNF,0.7,3,135.0,1.0346524715423584
2022-02-10,BNF,0.7,3,111.65,1.6374518871307373
2022-02-17,BNF,0.7,3,-4.050000000000011,1.89176344871521
2022-02-24,BNF,0.7,3,-14.049999999999976,1.4574227333068848
2022-03-03,BNF,0.7,3,132.4,1.4325320720672607
2022-03-10,BNF,0.7,3,266.3999999999999,2.1395881175994873
2022-03-17,BNF,0.7,3,175.5,2.2986502647399902
2022-03-24,BNF,0.7,3,94.35000000000001,2.1564135551452637
2022-03-31,BNF,0.7,3,84.05,2.689209222793579
2022-04-07,BNF,0.7,3,38.050000000000004,1.2843966484069824
2022-04-13,BNF,0.7,3,83.69999999999999,1.0741324424743652
2022-04-21,BNF,0.7,3,71.70000000000005,1.6743049621582031
2022-04-28,BNF,0.7,3,16.799999999999997,3.2855591773986816
2022-05-05,BNF,0.7,3,84.49999999999997,1.9227721691131592
2022-05-12,BNF,0.7,3,11.200000000000012,1.5357444286346436
2022-05-19,BNF,0.7,3,152.8,1.1841108798980713
2022-05-26,BNF,0.7,3,95.00000000000001,2.330204725265503
2022-06-02,BNF,0.7,3,4.850000000000037,2.1623952388763428
2022-06-09,BNF,0.7,3,84.65,1.1761057376861572
2022-06-16,BNF,0.7,3,67.05000000000001,1.4137098789215088
2022-06-23,BNF,0.7,3,61.45,1.6042108535766602
2022-06-30,BNF,0.7,3,-0.9999999999999503,2.94289493560791
2022-07-07,BNF,0.7,3,106.30000000000001,1.1708776950836182
2022-07-14,BNF,0.7,3,89.29999999999998,1.6928820610046387
2022-07-21,BNF,0.7,3,10.2,1.1736879348754883
2022-07-28,BNF,0.7,3,17.30000000000002,1.463371753692627
2022-08-04,BNF,0.7,3,122.24999999999999,1.5082628726959229
2022-08-11,BNF,0.7,3,37.55,1.4292492866516113
2022-08-18,BNF,0.7,3,-22.599999999999994,1.3096766471862793
2022-08-25,BNF,0.7,3,81.24999999999999,3.023237705230713
2021-08-18,BNF,0.75,3,-52.0,2.120116949081421
2021-08-26,BNF,0.75,3,35.44999999999998,4.773433685302734
2021-09-02,BNF,0.75,3,-59.55000000000003,1.719594955444336
2021-09-09,BNF,0.75,3,82.99999999999999,2.604275703430176
2021-09-16,BNF,0.75,3,-89.9,2.7074332237243652
2021-09-23,BNF,0.75,3,89.35,1.8607308864593506
2021-09-30,BNF,0.75,3,235.05,2.329441547393799
2021-10-07,BNF,0.75,3,89.05,1.6949515342712402
2021-10-14,BNF,0.75,3,14.599999999999994,1.4726829528808594
2021-10-21,BNF,0.75,3,82.89999999999999,1.4778649806976318
2021-10-28,BNF,0.75,3,56.20000000000002,1.9835011959075928
2021-11-03,BNF,0.75,3,138.25,2.12155818939209
2021-11-11,BNF,0.75,3,192.45000000000002,1.4276084899902344
2021-11-18,BNF,0.75,3,194.45,0.9830212593078613
2021-11-25,BNF,0.75,3,125.4,1.9429311752319336
2021-12-02,BNF,0.75,3,106.65000000000003,1.4819762706756592
2021-12-09,BNF,0.75,3,-30.30000000000001,1.635498046875
2021-12-16,BNF,0.75,3,-84.80000000000001,2.4772934913635254
2021-12-23,BNF,0.75,3,166.59999999999997,1.3733813762664795
2021-12-30,BNF,0.75,3,-25.399999999999977,1.8565950393676758
2022-01-06,BNF,0.75,3,0,25.40657925605774
2022-01-13,BNF,0.75,3,76.35000000000002,1.1787586212158203
2022-01-20,BNF,0.75,3,112.75000000000001,2.3697168827056885
2022-01-27,BNF,0.75,3,-30.60000000000004,2.725149154663086
2022-02-03,BNF,0.75,3,129.3,1.251990556716919
2022-02-10,BNF,0.75,3,145.54999999999998,1.9170124530792236
2022-02-17,BNF,0.75,3,-32.14999999999995,2.336371421813965
2022-02-24,BNF,0.75,3,-48.05000000000002,1.2414774894714355
2022-03-03,BNF,0.75,3,122.19999999999997,1.5386624336242676
2022-03-10,BNF,0.75,3,246.79999999999998,2.8642609119415283
2022-03-17,BNF,0.75,3,174.0,2.2506325244903564
2022-03-24,BNF,0.75,3,41.749999999999986,2.5366573333740234
2022-03-31,BNF,0.75,3,55.79999999999998,2.183892011642456
2022-04-07,BNF,0.75,3,30.35,1.2020556926727295
2022-04-13,BNF,0.75,3,77.79999999999998,1.1094474792480469
2022-04-21,BNF,0.75,3,51.099999999999994,1.5721099376678467
2022-04-28,BNF,0.75,3,3.3999999999999915,3.0995638370513916
2022-05-05,BNF,0.75,3,63.55000000000001,1.5818965435028076
2022-05-12,BNF,0.75,3,2.6000000000000227,1.0296382904052734
2022-05-19,BNF,0.75,3,144.4,1.3172330856323242
2022-05-26,BNF,0.75,3,81.80000000000003,2.2576916217803955
2022-06-02,BNF,0.75,3,44.500000000000014,2.2352991104125977
2022-06-09,BNF,0.75,3,79.25,1.3038301467895508
2022-06-16,BNF,0.75,3,61.150000000000006,1.879079818725586
2022-06-23,BNF,0.75,3,33.199999999999974,1.5733489990234375
2022-06-30,BNF,0.75,3,-155.0,3.141456127166748
2022-07-07,BNF,0.75,3,100.4,1.401426076889038
2022-07-14,BNF,0.75,3,75.39999999999999,1.664931297302246
2022-07-21,BNF,0.75,3,2.4999999999999822,1.153581142425537
2022-07-28,BNF,0.75,3,37.8,1.8693578243255615
2022-08-04,BNF,0.75,3,117.14999999999996,1.0284039974212646
2022-08-11,BNF,0.75,3,30.849999999999994,1.2989578247070312
2022-08-18,BNF,0.75,3,-37.29999999999998,1.228882074356079
2022-08-25,BNF,0.75,3,69.64999999999999,2.817089796066284
2021-08-18,BNF,0.8,3,-57.30000000000001,1.718928337097168
2021-08-26,BNF,0.8,3,14.500000000000028,4.483672618865967
2021-09-02,BNF,0.8,3,-129.3,1.7909109592437744
2021-09-09,BNF,0.8,3,77.49999999999999,1.7837531566619873
2021-09-16,BNF,0.8,3,-66.8,1.970543384552002
2021-09-23,BNF,0.8,3,82.04999999999998,1.8255367279052734
2021-09-30,BNF,0.8,3,231.05,2.1623640060424805
2021-10-07,BNF,0.8,3,83.75,1.679166555404663
2021-10-14,BNF,0.8,3,7.0,1.1266272068023682
2021-10-21,BNF,0.8,3,75.79999999999997,1.1790716648101807
2021-10-28,BNF,0.8,3,126.49999999999997,1.768080472946167
2021-11-03,BNF,0.8,3,132.64999999999998,2.209029197692871
2021-11-11,BNF,0.8,3,186.65,1.5902931690216064
2021-11-18,BNF,0.8,3,187.95,1.1794240474700928
2021-11-25,BNF,0.8,3,157.20000000000002,1.9367914199829102
2021-12-02,BNF,0.8,3,97.15,1.3408918380737305
2021-12-09,BNF,0.8,3,-45.499999999999986,1.7196366786956787
2021-12-16,BNF,0.8,3,-92.0,2.175031900405884
2021-12-23,BNF,0.8,3,162.79999999999995,1.2991750240325928
2021-12-30,BNF,0.8,3,-35.10000000000002,1.6846776008605957
2022-01-06,BNF,0.8,3,0,21.47124934196472
2022-01-13,BNF,0.8,3,68.65,1.1194698810577393
2022-01-20,BNF,0.8,3,104.50000000000001,2.3370461463928223
2022-01-27,BNF,0.8,3,-64.30000000000007,1.9549736976623535
2022-02-03,BNF,0.8,3,123.70000000000002,1.0459675788879395
2022-02-10,BNF,0.8,3,139.54999999999998,1.7643256187438965
2022-02-17,BNF,0.8,3,-79.34999999999995,1.4913721084594727
2022-02-24,BNF,0.8,3,-37.64999999999994,1.3922834396362305
2022-03-03,BNF,0.8,3,111.9,1.5344460010528564
2022-03-10,BNF,0.8,3,227.2,2.1985926628112793
2022-03-17,BNF,0.8,3,172.4,2.5177814960479736
2022-03-24,BNF,0.8,3,22.849999999999987,2.1877307891845703
2022-03-31,BNF,0.8,3,47.599999999999994,2.2095248699188232
2022-04-07,BNF,0.8,3,22.45,1.361806869506836
2022-04-13,BNF,0.8,3,72.0,1.278620719909668
2022-04-21,BNF,0.8,3,38.90000000000002,1.7515671253204346
2022-04-28,BNF,0.8,3,-10.19999999999998,2.828300952911377
2022-05-05,BNF,0.8,3,45.75000000000002,1.4395413398742676
2022-05-12,BNF,0.8,3,-6.0,1.085000991821289
2022-05-19,BNF,0.8,3,135.99999999999997,1.3257677555084229
2022-05-26,BNF,0.8,3,68.30000000000003,2.1997997760772705
2022-06-02,BNF,0.8,3,18.250000000000004,1.5552771091461182
2022-06-09,BNF,0.8,3,73.74999999999999,1.0890414714813232
2022-06-16,BNF,0.8,3,55.35000000000002,1.4782600402832031
2022-06-23,BNF,0.8,3,37.09999999999998,1.3533787727355957
2022-06-30,BNF,0.8,3,-172.75000000000003,2.835724353790283
2022-07-07,BNF,0.8,3,94.39999999999999,1.2317085266113281
2022-07-14,BNF,0.8,3,61.19999999999998,1.4408659934997559
2022-07-21,BNF,0.8,3,-5.200000000000006,0.984471321105957
2022-07-28,BNF,0.8,3,30.699999999999996,1.6223640441894531
2022-08-04,BNF,0.8,3,112.15,1.056476354598999
2022-08-11,BNF,0.8,3,23.95,1.1449556350708008
2022-08-18,BNF,0.8,3,-52.30000000000001,1.065603256225586
2022-08-25,BNF,0.8,3,57.95000000000002,2.382208824157715
2021-08-18,BNF,0.85,3,-62.69999999999999,1.7671144008636475
2021-08-26,BNF,0.85,3,2.900000000000013,4.055575847625732
2021-09-02,BNF,0.85,3,8.549999999999986,1.5616068840026855
2021-09-09,BNF,0.85,3,72.10000000000001,1.7845518589019775
2021-09-16,BNF,0.85,3,-76.9,1.6438636779785156
2021-09-23,BNF,0.85,3,74.75,1.4394068717956543
2021-09-30,BNF,0.85,3,226.95000000000002,1.8794162273406982
2021-10-07,BNF,0.85,3,78.35000000000001,1.578233003616333
2021-10-14,BNF,0.85,3,-0.5999999999999943,1.1378872394561768
2021-10-21,BNF,0.85,3,68.79999999999998,1.0685107707977295
2021-10-28,BNF,0.85,3,111.79999999999998,1.6906323432922363
2021-11-03,BNF,0.85,3,127.05,1.84983229637146
2021-11-11,BNF,0.85,3,180.95,1.1417479515075684
2021-11-18,BNF,0.85,3,181.45000000000002,0.7772228717803955
2021-11-25,BNF,0.85,3,144.40000000000003,1.6665432453155518
2021-12-02,BNF,0.85,3,87.75,1.125227689743042
2021-12-09,BNF,0.85,3,-60.79999999999998,1.1516311168670654
2021-12-16,BNF,0.85,3,-99.10000000000002,1.4412214756011963
2021-12-23,BNF,0.85,3,158.99999999999997,1.2923734188079834
2021-12-30,BNF,0.85,3,-44.900000000000006,1.6271905899047852
2022-01-06,BNF,0.85,3,0,18.92969012260437
2022-01-13,BNF,0.85,3,61.05000000000003,0.9640293121337891
2022-01-20,BNF,0.85,3,94.00000000000004,1.9865474700927734
2022-01-27,BNF,0.85,3,142.6,2.047121524810791
2022-02-03,BNF,0.85,3,118.10000000000002,0.7592840194702148
2022-02-10,BNF,0.85,3,138.25,1.5232665538787842
2022-02-17,BNF,0.85,3,-73.64999999999993,1.3210318088531494
2022-02-24,BNF,0.85,3,-70.25000000000001,1.168398380279541
2022-03-03,BNF,0.85,3,101.69999999999999,1.2469487190246582
2022-03-10,BNF,0.85,3,200.95000000000005,1.7836344242095947
2022-03-17,BNF,0.85,3,170.9,1.7271201610565186
2022-03-24,BNF,0.85,3,3.8500000000000227,1.7981202602386475
2022-03-31,BNF,0.85,3,39.3,1.744758129119873
2022-04-07,BNF,0.85,3,14.750000000000023,1.0575368404388428
2022-04-13,BNF,0.85,3,66.09999999999998,0.9539403915405273
2022-04-21,BNF,0.85,3,32.75,1.2963132858276367
2022-04-28,BNF,0.85,3,-23.199999999999996,2.3122332096099854
2022-05-05,BNF,0.85,3,84.45000000000002,1.5196950435638428
2022-05-12,BNF,0.85,3,-14.599999999999989,0.8740811347961426
2022-05-19,BNF,0.85,3,127.49999999999997,1.0694143772125244
2022-05-26,BNF,0.85,3,216.95000000000005,1.7456738948822021
2022-06-02,BNF,0.85,3,10.750000000000025,1.403491735458374
2022-06-09,BNF,0.85,3,68.35000000000001,1.0194849967956543
2022-06-16,BNF,0.85,3,49.45000000000002,1.2405476570129395
2022-06-23,BNF,0.85,3,5.799999999999983,1.1529715061187744
2022-06-30,BNF,0.85,3,-191.35,2.423475980758667
2022-07-07,BNF,0.85,3,88.40000000000002,1.062326431274414
