date,expiry_date,time,stoploss,strike_price,actual_strike_price,call_start,call_stop,call_stop_time,put_start,put_stop,put_stop_time,net,net_gain,net_loss
02-06-2022,02-06-2022,11:20,0.05,35500,35526.65,122.5,103.25,2022-06-02 13:04:00,134.2,123.4,2022-06-02 11:21:00,-30.049999999999983,,-30.049999999999983
09-06-2022,09-06-2022,11:20,0.05,34800,34816.75,110.45,101.3,2022-06-09 11:24:00,94.7,85.55,2022-06-09 11:36:00,-18.30000000000001,,-18.30000000000001
16-06-2022,16-06-2022,11:20,0.05,33300,33335.05,138.8,131.85,2022-06-16 11:22:00,160.3,150.55,2022-06-16 11:21:00,-16.700000000000017,,-16.700000000000017
23-06-2022,23-06-2022,11:20,0.05,33300,33372.4,161.75,150.35,2022-06-23 11:24:00,103.25,81.6,2022-06-23 11:26:00,-33.05000000000001,,-33.05000000000001
30-06-2022,30-06-2022,11:20,0.05,33400,33413.75,145.9,132.4,2022-06-30 12:12:00,153.3,130.7,2022-06-30 11:26:00,-36.10000000000002,,-36.10000000000002
07-07-2022,07-07-2022,11:20,0.05,34600,34642.55,119.8,100.1,2022-07-07 14:14:00,109.45,99.85,2022-07-07 11:21:00,-29.30000000000001,,-29.30000000000001
14-07-2022,14-07-2022,11:20,0.05,34800,34800.95,116.85,109.3,2022-07-14 11:23:00,118.3,108.45,2022-07-14 11:40:00,-17.39999999999999,,-17.39999999999999
21-07-2022,21-07-2022,11:20,0.05,36100,36157.2,141.45,132.75,2022-07-21 13:20:00,77.1,71.35,2022-07-21 11:22:00,-14.449999999999989,,-14.449999999999989
28-07-2022,28-07-2022,11:20,0.05,37200,37285.95,143.0,132.55,2022-07-28 11:57:00,65.65,62.25,2022-07-28 11:23:00,-13.849999999999994,,-13.849999999999994
04-08-2022,04-08-2022,11:20,0.05,37800,37803.65,143.8,111.65,2022-08-04 11:24:00,137.1,128.1,2022-08-04 11:21:00,-41.150000000000006,,-41.150000000000006
11-08-2022,11-08-2022,11:20,0.05,38800,38850.65,129.6,121.0,2022-08-11 11:22:00,86.2,80.65,2022-08-11 11:59:00,-14.149999999999991,,-14.149999999999991
18-08-2022,18-08-2022,11:20,0.05,39400,39484.9,143.6,127.4,2022-08-18 11:23:00,65.0,54.35,2022-08-18 12:44:00,-26.849999999999987,,-26.849999999999987
25-08-2022,25-08-2022,11:20,0.05,39300,39327.75,112.95,100.4,2022-08-25 11:24:00,97.7,83.15,2022-08-25 11:43:00,-27.099999999999994,,-27.099999999999994
01-09-2022,01-09-2022,11:20,0.05,39600,39611.15,155.7,143.8,2022-09-01 11:29:00,169.2,157.45,2022-09-01 11:22:00,-23.649999999999977,,-23.649999999999977
08-09-2022,08-09-2022,11:20,0.05,39800,39899.65,182.6,411.85,2022-09-08 15:20:00,86.3,78.05,2022-09-08 11:22:00,221.00000000000003,221.00000000000003,
15-09-2022,15-09-2022,11:20,0.05,41200,41237.35,193.0,182.7,2022-09-15 11:43:00,150.2,125.75,2022-09-15 11:23:00,-34.75,,-34.75
22-09-2022,22-09-2022,11:20,0.05,40600,40698.35,182.7,172.6,2022-09-22 11:22:00,127.9,112.8,2022-09-22 11:33:00,-25.200000000000003,,-25.200000000000003
29-09-2022,29-09-2022,11:20,0.05,37800,37889.85,213.45,199.6,2022-09-29 11:21:00,97.8,90.45,2022-09-29 11:30:00,-21.19999999999999,,-21.19999999999999
06-10-2022,06-10-2022,11:20,0.05,39400,39430.9,140.0,127.4,2022-10-06 11:25:00,111.85,105.85,2022-10-06 11:22:00,-18.599999999999994,,-18.599999999999994
13-10-2022,13-10-2022,11:20,0.05,38500,38565.8,183.05,168.7,2022-10-13 11:21:00,113.2,106.6,2022-10-13 11:22:00,-20.95000000000003,,-20.95000000000003
20-10-2022,20-10-2022,11:20,0.05,39900,39904.9,120.65,113.3,2022-10-20 11:21:00,126.25,116.2,2022-10-20 11:22:00,-17.400000000000006,,-17.400000000000006
27-10-2022,27-10-2022,11:20,0.05,41300,41313.3,116.0,100.1,2022-10-27 11:32:00,107.25,99.05,2022-10-27 11:21:00,-24.10000000000001,,-24.10000000000001
03-11-2022,03-11-2022,11:20,0.05,41400,41434.6,121.95,113.95,2022-11-03 11:30:00,112.6,96.8,2022-11-03 11:21:00,-23.799999999999997,,-23.799999999999997
10-11-2022,10-11-2022,11:20,0.05,41400,41453.15,124.6,117.1,2022-11-10 12:00:00,58.05,52.65,2022-11-10 11:22:00,-12.899999999999999,,-12.899999999999999
17-11-2022,17-11-2022,11:20,0.05,42400,42432.15,100.75,92.5,2022-11-17 11:21:00,61.15,57.9,2022-11-17 11:34:00,-11.5,,-11.5
24-11-2022,24-11-2022,11:20,0.05,42900,42979.45,94.55,88.8,2022-11-24 11:24:00,44.25,40.05,2022-11-24 11:32:00,-9.950000000000003,,-9.950000000000003
01-12-2022,01-12-2022,11:20,0.05,43300,43370.05,132.25,123.05,2022-12-01 11:44:00,39.55,36.9,2022-12-01 11:23:00,-11.850000000000001,,-11.850000000000001
08-12-2022,08-12-2022,11:20,0.05,43400,43417.4,86.85,82.25,2022-12-08 11:27:00,84.75,80.1,2022-12-08 11:22:00,-9.25,,-9.25
15-12-2022,15-12-2022,11:20,0.05,44000,44030.95,91.9,84.55,2022-12-15 11:22:00,60.25,485.0,2022-12-15 15:20:00,417.4,417.4,
22-12-2022,22-12-2022,11:20,0.05,42500,42565.2,167.15,149.65,2022-12-22 11:22:00,102.55,93.5,2022-12-22 13:51:00,-26.549999999999997,,-26.549999999999997
29-12-2022,29-12-2022,11:20,0.05,42500,42578.2,134.85,122.65,2022-12-29 11:34:00,75.55,70.9,2022-12-29 11:29:00,-16.84999999999998,,-16.84999999999998
05-01-2023,05-01-2023,11:20,0.05,42700,42773.15,166.15,149.95,2023-01-05 11:21:00,85.95,80.95,2023-01-05 15:03:00,-21.200000000000017,,-21.200000000000017
12-01-2023,12-01-2023,11:20,0.05,41900,41971.85,153.5,145.65,2023-01-12 11:21:00,107.3,98.8,2023-01-12 11:30:00,-16.349999999999994,,-16.349999999999994
19-01-2023,19-01-2023,11:20,0.05,42300,42341.0,128.5,111.8,2023-01-19 11:22:00,94.3,81.9,2023-01-19 11:42:00,-29.099999999999994,,-29.099999999999994
25-01-2023,25-01-2023,11:20,0.05,41900,41980.95,166.5,110.5,2023-01-25 11:21:00,68.2,63.85,2023-01-25 14:05:00,-60.35,,-60.35
