date,expiry_date,time,stoploss,strike_price,actual_strike_price,call_start,call_stop,call_stop_time,put_start,put_stop,put_stop_time,net,net_gain,net_loss
02-06-2022,02-06-2022,12:00,0.05,35400,35494.35,178.75,155.25,2022-06-02 13:04:00,84.1,79.05,2022-06-02 12:02:00,-28.549999999999997,,-28.549999999999997
09-06-2022,09-06-2022,12:00,0.05,34700,34780.55,153.5,144.25,2022-06-09 12:01:00,59.5,52.0,2022-06-09 12:08:00,-16.75,,-16.75
16-06-2022,16-06-2022,12:00,0.05,33100,33144.75,150.65,126.75,2022-06-16 12:01:00,118.3,102.95,2022-06-16 12:15:00,-39.25,,-39.25
23-06-2022,23-06-2022,12:00,0.05,33100,33145.65,119.1,109.05,2022-06-23 12:03:00,109.4,102.5,2022-06-23 12:01:00,-16.950000000000003,,-16.950000000000003
30-06-2022,30-06-2022,12:00,0.05,33400,33439.6,149.8,132.4,2022-06-30 12:12:00,145.8,101.9,2022-06-30 12:39:00,-61.30000000000001,,-61.30000000000001
07-07-2022,07-07-2022,12:00,0.05,34700,34730.05,114.35,108.55,2022-07-07 12:02:00,101.0,95.9,2022-07-07 12:30:00,-10.899999999999991,,-10.899999999999991
14-07-2022,14-07-2022,12:00,0.05,34700,34758.5,128.8,118.55,2022-07-14 12:06:00,104.35,99.0,2022-07-14 12:13:00,-15.600000000000009,,-15.600000000000009
21-07-2022,21-07-2022,12:00,0.05,36200,36274.8,137.35,130.0,2022-07-21 12:02:00,78.7,73.0,2022-07-21 12:09:00,-13.049999999999997,,-13.049999999999997
28-07-2022,28-07-2022,12:00,0.05,37200,37252.7,120.1,111.5,2022-07-28 13:02:00,74.55,68.8,2022-07-28 12:01:00,-14.349999999999994,,-14.349999999999994
04-08-2022,04-08-2022,12:00,0.05,37500,37547.2,167.05,157.7,2022-08-04 12:32:00,134.1,123.65,2022-08-04 12:01:00,-19.80000000000001,,-19.80000000000001
11-08-2022,11-08-2022,12:00,0.05,38800,38823.1,109.7,98.85,2022-08-11 12:05:00,71.95,67.15,2022-08-11 12:01:00,-15.650000000000006,,-15.650000000000006
18-08-2022,18-08-2022,12:00,0.05,39300,39355.2,119.0,112.5,2022-08-18 12:02:00,81.9,64.35,2022-08-18 12:06:00,-24.05000000000001,,-24.05000000000001
25-08-2022,25-08-2022,12:00,0.05,39300,39392.85,187.15,166.8,2022-08-25 12:01:00,49.6,42.4,2022-08-25 12:04:00,-27.549999999999997,,-27.549999999999997
01-09-2022,01-09-2022,12:00,0.05,39300,39381.95,199.35,173.85,2022-09-01 12:58:00,137.95,87.0,2022-09-01 12:01:00,-76.44999999999999,,-76.44999999999999
08-09-2022,08-09-2022,12:00,0.05,40000,40029.2,157.35,144.4,2022-09-08 12:07:00,112.5,101.4,2022-09-08 12:29:00,-24.049999999999983,,-24.049999999999983
