date,expiry_date,time,stoploss,strike_price,actual_strike_price,call_start,call_stop,call_stop_time,put_start,put_stop,put_stop_time,net,net_gain,net_loss
02-06-2022,02-06-2022,13:00,0.05,35600,35537.2,95.05,74.7,2022-06-02 13:03:00,153.25,132.8,2022-06-02 13:34:00,-40.79999999999998,,-40.79999999999998
09-06-2022,09-06-2022,13:00,0.05,34900,34861.95,64.15,47.8,2022-06-09 13:01:00,110.65,101.05,2022-06-09 14:00:00,-25.950000000000017,,-25.950000000000017
16-06-2022,16-06-2022,13:00,0.05,33200,33118.3,65.0,57.35,2022-06-16 13:01:00,179.4,593.75,2022-06-16 15:20:00,406.70000000000005,406.70000000000005,
23-06-2022,23-06-2022,13:00,0.05,32900,32835.95,68.95,62.7,2022-06-23 13:06:00,160.5,151.85,2022-06-23 13:02:00,-14.900000000000006,,-14.900000000000006
30-06-2022,30-06-2022,13:00,0.05,33500,33424.15,82.65,70.35,2022-06-30 13:59:00,198.0,182.6,2022-06-30 13:02:00,-27.700000000000017,,-27.700000000000017
07-07-2022,07-07-2022,13:00,0.05,34800,34728.25,71.0,61.2,2022-07-07 13:01:00,127.7,117.5,2022-07-07 13:04:00,-20.0,,-20.0
14-07-2022,14-07-2022,13:00,0.05,34800,34731.65,74.2,67.5,2022-07-14 13:02:00,132.9,124.6,2022-07-14 13:45:00,-15.000000000000014,,-15.000000000000014
21-07-2022,21-07-2022,13:00,0.05,36300,36273.35,50.15,39.8,2022-07-21 13:01:00,134.4,115.45,2022-07-21 13:10:00,-29.300000000000004,,-29.300000000000004
28-07-2022,28-07-2022,13:00,0.05,37300,37299.9,75.2,67.9,2022-07-28 13:01:00,85.1,76.0,2022-07-28 13:06:00,-16.39999999999999,,-16.39999999999999
04-08-2022,04-08-2022,13:00,0.05,37800,37711.7,67.85,64.25,2022-08-04 13:01:00,122.65,112.05,2022-08-04 13:02:00,-14.200000000000003,,-14.200000000000003
11-08-2022,11-08-2022,13:00,0.05,38900,38890.6,65.1,60.55,2022-08-11 13:01:00,87.85,78.6,2022-08-11 13:03:00,-13.799999999999997,,-13.799999999999997
