datetime,stock_code,exchange_code,product_type,expiry_date,right,strike_price,open,high,low,close,volume,open_interest,count
2018-08-30 10:15:00,NIFTY,NSE,,,,,11665.65,11667.6,11665.35,11667.0,0,,60
2018-08-30 10:16:00,NIFTY,NSE,,,,,11667.05,11667.9,11666.45,11667.6,0,,61
2018-08-30 10:17:00,NIFTY,NSE,,,,,11667.5,11667.9,11666.95,11667.2,0,,62
2018-08-30 10:18:00,NIFTY,NSE,,,,,11667.0,11667.5,11664.95,11665.1,0,,63
2018-08-30 10:19:00,NIFTY,NSE,,,,,11664.65,11665.1,11663.75,11665.1,0,,64
2018-08-30 10:20:00,NIFTY,NSE,,,,,11665.45,11667.25,11665.45,11666.95,0,,65
2018-08-30 10:21:00,NIFTY,NSE,,,,,11667.35,11669.75,11667.3,11669.1,0,,66
2018-08-30 10:22:00,NIFTY,NSE,,,,,11668.9,11670.35,11668.65,11669.6,0,,67
2018-08-30 10:23:00,NIFTY,NSE,,,,,11669.0,11670.1,11668.75,11668.8,0,,68
2018-08-30 10:24:00,NIFTY,NSE,,,,,11669.3,11670.2,11668.25,11670.1,0,,69
2018-08-30 10:25:00,NIFTY,NSE,,,,,11670.0,11671.15,11669.35,11670.3,0,,70
2018-08-30 10:26:00,NIFTY,NSE,,,,,11670.4,11674.25,11670.05,11673.7,0,,71
2018-08-30 10:27:00,NIFTY,NSE,,,,,11673.65,11674.05,11672.55,11673.05,0,,72
2018-08-30 10:28:00,NIFTY,NSE,,,,,11672.85,11673.35,11670.15,11670.55,0,,73
2018-08-30 10:29:00,NIFTY,NSE,,,,,11670.55,11670.75,11668.65,11668.8,0,,74
2018-08-30 10:30:00,NIFTY,NSE,,,,,11669.3,11670.5,11668.9,11669.65,0,,75
2018-08-30 10:31:00,NIFTY,NSE,,,,,11669.65,11673.1,11669.1,11672.65,0,,76
2018-08-30 10:32:00,NIFTY,NSE,,,,,11672.95,11673.15,11670.65,11671.25,0,,77
2018-08-30 10:33:00,NIFTY,NSE,,,,,11670.85,11672.4,11670.85,11671.9,0,,78
2018-08-30 10:34:00,NIFTY,NSE,,,,,11672.1,11672.25,11670.45,11671.35,0,,79
2018-08-30 10:35:00,NIFTY,NSE,,,,,11671.2,11672.6,11670.8,11671.35,0,,80
2018-08-30 10:36:00,NIFTY,NSE,,,,,11671.2,11672.75,11671.05,11671.15,0,,81
2018-08-30 10:37:00,NIFTY,NSE,,,,,11671.15,11671.25,11667.2,11667.2,0,,82
2018-08-30 10:38:00,NIFTY,NSE,,,,,11667.4,11669.6,11666.5,11668.85,0,,83
2018-08-30 10:39:00,NIFTY,NSE,,,,,11668.95,11669.2,11667.6,11668.9,0,,84
2018-08-30 10:40:00,NIFTY,NSE,,,,,11668.8,11671.2,11668.1,11670.9,0,,85
2018-08-30 10:41:00,NIFTY,NSE,,,,,11670.85,11671.6,11670.0,11670.6,0,,86
2018-08-30 10:42:00,NIFTY,NSE,,,,,11670.3,11670.4,11668.2,11668.6,0,,87
2018-08-30 10:43:00,NIFTY,NSE,,,,,11668.5,11668.6,11665.5,11665.55,0,,88
2018-08-30 10:44:00,NIFTY,NSE,,,,,11665.85,11667.55,11665.3,11666.9,0,,89
2018-08-30 10:45:00,NIFTY,NSE,,,,,11667.15,11667.8,11666.2,11666.6,0,,90
2018-08-30 10:46:00,NIFTY,NSE,,,,,11667.05,11668.05,11666.55,11666.95,0,,91
2018-08-30 10:47:00,NIFTY,NSE,,,,,11666.6,11670.15,11666.6,11670.0,0,,92
2018-08-30 10:48:00,NIFTY,NSE,,,,,11670.2,11671.45,11668.8,11671.45,0,,93
2018-08-30 10:49:00,NIFTY,NSE,,,,,11671.55,11673.25,11670.95,11673.25,0,,94
2018-08-30 10:50:00,NIFTY,NSE,,,,,11672.7,11674.05,11670.85,11671.15,0,,95
2018-08-30 10:51:00,NIFTY,NSE,,,,,11671.8,11672.3,11670.6,11671.5,0,,96
2018-08-30 10:52:00,NIFTY,NSE,,,,,11671.55,11673.2,11670.95,11672.25,0,,97
2018-08-30 10:53:00,NIFTY,NSE,,,,,11672.25,11673.35,11670.9,11670.9,0,,98
2018-08-30 10:54:00,NIFTY,NSE,,,,,11670.85,11671.3,11669.75,11670.1,0,,99
2018-08-30 10:55:00,NIFTY,NSE,,,,,11670.25,11671.65,11669.55,11671.05,0,,100
2018-08-30 10:56:00,NIFTY,NSE,,,,,11671.0,11671.8,11670.15,11670.55,0,,101
2018-08-30 10:57:00,NIFTY,NSE,,,,,11670.85,11672.95,11670.25,11670.25,0,,102
2018-08-30 10:58:00,NIFTY,NSE,,,,,11670.55,11671.25,11669.85,11671.25,0,,103
2018-08-30 10:59:00,NIFTY,NSE,,,,,11671.15,11671.6,11669.5,11670.8,0,,104
2018-08-30 11:00:00,NIFTY,NSE,,,,,11670.8,11673.65,11670.8,11673.65,0,,105
2018-08-30 11:01:00,NIFTY,NSE,,,,,11673.55,11677.35,11673.55,11677.2,0,,106
2018-08-30 11:02:00,NIFTY,NSE,,,,,11676.45,11677.1,11673.25,11674.1,0,,107
2018-08-30 11:03:00,NIFTY,NSE,,,,,11674.35,11674.9,11672.7,11672.95,0,,108
2018-08-30 11:04:00,NIFTY,NSE,,,,,11672.9,11674.25,11672.9,11673.55,0,,109
2018-08-30 11:05:00,NIFTY,NSE,,,,,11674.0,11676.6,11673.25,11676.1,0,,110
2018-08-30 11:06:00,NIFTY,NSE,,,,,11675.95,11676.25,11673.85,11673.9,0,,111
2018-08-30 11:07:00,NIFTY,NSE,,,,,11673.9,11674.25,11671.1,11671.35,0,,112
2018-08-30 11:08:00,NIFTY,NSE,,,,,11671.3,11672.5,11670.9,11671.75,0,,113
2018-08-30 11:09:00,NIFTY,NSE,,,,,11671.85,11672.05,11670.9,11671.4,0,,114
2018-08-30 11:10:00,NIFTY,NSE,,,,,11671.65,11671.95,11670.75,11671.95,0,,115
2018-08-30 11:11:00,NIFTY,NSE,,,,,11672.2,11672.2,11669.85,11670.35,0,,116
2018-08-30 11:12:00,NIFTY,NSE,,,,,11670.4,11672.3,11670.4,11671.8,0,,117
2018-08-30 11:13:00,NIFTY,NSE,,,,,11671.8,11672.2,11669.7,11669.95,0,,118
2018-08-30 11:14:00,NIFTY,NSE,,,,,11670.9,11671.1,11669.55,11669.6,0,,119
2018-08-30 11:15:00,NIFTY,NSE,,,,,11669.85,11671.1,11669.4,11669.9,0,,120
2018-08-30 11:16:00,NIFTY,NSE,,,,,11670.0,11672.75,11669.55,11672.25,0,,121
2018-08-30 11:17:00,NIFTY,NSE,,,,,11672.6,11672.65,11670.2,11670.55,0,,122
2018-08-30 11:18:00,NIFTY,NSE,,,,,11670.7,11670.7,11669.3,11669.55,0,,123
2018-08-30 11:19:00,NIFTY,NSE,,,,,11669.65,11670.3,11669.1,11669.8,0,,124
2018-08-30 11:20:00,NIFTY,NSE,,,,,11670.0,11670.85,11668.8,11670.7,0,,125
2018-08-30 11:21:00,NIFTY,NSE,,,,,11670.65,11670.8,11669.05,11670.05,0,,126
2018-08-30 11:22:00,NIFTY,NSE,,,,,11670.25,11671.1,11669.35,11671.05,0,,127
2018-08-30 11:23:00,NIFTY,NSE,,,,,11670.9,11672.35,11670.9,11671.6,0,,128
2018-08-30 11:24:00,NIFTY,NSE,,,,,11671.75,11672.15,11670.1,11671.0,0,,129
2018-08-30 11:25:00,NIFTY,NSE,,,,,11671.05,11674.85,11670.5,11674.8,0,,130
2018-08-30 11:26:00,NIFTY,NSE,,,,,11674.7,11674.9,11674.05,11674.2,0,,131
2018-08-30 11:27:00,NIFTY,NSE,,,,,11674.4,11674.4,11673.3,11673.4,0,,132
2018-08-30 11:28:00,NIFTY,NSE,,,,,11673.45,11673.85,11672.95,11673.05,0,,133
2018-08-30 11:29:00,NIFTY,NSE,,,,,11673.2,11673.6,11670.3,11670.3,0,,134
2018-08-30 11:30:00,NIFTY,NSE,,,,,11670.6,11670.9,11668.45,11668.9,0,,135
2018-08-30 11:31:00,NIFTY,NSE,,,,,11669.1,11669.55,11668.45,11669.3,0,,136
2018-08-30 11:32:00,NIFTY,NSE,,,,,11669.45,11669.85,11668.2,11669.0,0,,137
2018-08-30 11:33:00,NIFTY,NSE,,,,,11668.85,11668.85,11666.3,11666.3,0,,138
2018-08-30 11:34:00,NIFTY,NSE,,,,,11666.4,11667.6,11666.1,11666.6,0,,139
2018-08-30 11:35:00,NIFTY,NSE,,,,,11666.7,11669.35,11666.7,11669.2,0,,140
2018-08-30 11:36:00,NIFTY,NSE,,,,,11669.5,11671.85,11669.1,11671.75,0,,141
2018-08-30 11:37:00,NIFTY,NSE,,,,,11671.5,11672.4,11670.65,11671.3,0,,142
2018-08-30 11:38:00,NIFTY,NSE,,,,,11671.4,11672.7,11670.9,11672.5,0,,143
2018-08-30 11:39:00,NIFTY,NSE,,,,,11672.5,11672.6,11671.05,11671.4,0,,144
2018-08-30 11:40:00,NIFTY,NSE,,,,,11671.65,11673.7,11671.3,11673.5,0,,145
2018-08-30 11:41:00,NIFTY,NSE,,,,,11673.6,11674.7,11673.2,11674.25,0,,146
2018-08-30 11:42:00,NIFTY,NSE,,,,,11674.55,11674.8,11673.25,11673.4,0,,147
2018-08-30 11:43:00,NIFTY,NSE,,,,,11673.25,11673.6,11672.2,11672.9,0,,148
2018-08-30 11:44:00,NIFTY,NSE,,,,,11673.0,11673.3,11671.15,11671.85,0,,149
2018-08-30 11:45:00,NIFTY,NSE,,,,,11671.6,11672.55,11671.4,11672.55,0,,150
2018-08-30 11:46:00,NIFTY,NSE,,,,,11672.45,11673.25,11671.8,11672.95,0,,151
2018-08-30 11:47:00,NIFTY,NSE,,,,,11672.6,11673.1,11671.4,11672.0,0,,152
2018-08-30 11:48:00,NIFTY,NSE,,,,,11672.0,11672.15,11670.55,11671.3,0,,153
2018-08-30 11:49:00,NIFTY,NSE,,,,,11671.4,11671.8,11670.75,11671.05,0,,154
2018-08-30 11:50:00,NIFTY,NSE,,,,,11671.4,11671.65,11670.7,11671.1,0,,155
2018-08-30 11:51:00,NIFTY,NSE,,,,,11671.3,11672.55,11671.1,11672.15,0,,156
2018-08-30 11:52:00,NIFTY,NSE,,,,,11672.25,11672.95,11671.3,11672.95,0,,157
2018-08-30 11:53:00,NIFTY,NSE,,,,,11672.65,11673.4,11672.2,11672.85,0,,158
2018-08-30 11:54:00,NIFTY,NSE,,,,,11673.05,11674.5,11672.6,11674.05,0,,159
2018-08-30 11:55:00,NIFTY,NSE,,,,,11674.05,11675.0,11673.25,11674.35,0,,160
2018-08-30 11:56:00,NIFTY,NSE,,,,,11675.2,11675.2,11673.65,11674.3,0,,161
2018-08-30 11:57:00,NIFTY,NSE,,,,,11674.15,11674.45,11673.6,11674.0,0,,162
2018-08-30 11:58:00,NIFTY,NSE,,,,,11673.8,11674.55,11673.1,11674.0,0,,163
2018-08-30 11:59:00,NIFTY,NSE,,,,,11673.95,11674.15,11671.5,11672.05,0,,164
2018-08-30 12:00:00,NIFTY,NSE,,,,,11672.0,11672.4,11671.25,11672.0,0,,165
2018-08-30 12:01:00,NIFTY,NSE,,,,,11672.25,11672.25,11670.2,11670.25,0,,166
2018-08-30 12:02:00,NIFTY,NSE,,,,,11670.6,11671.05,11667.8,11667.8,0,,167
2018-08-30 12:03:00,NIFTY,NSE,,,,,11667.7,11667.95,11665.25,11665.25,0,,168
2018-08-30 12:04:00,NIFTY,NSE,,,,,11665.5,11667.55,11664.65,11667.2,0,,169
2018-08-30 12:05:00,NIFTY,NSE,,,,,11667.6,11669.1,11667.6,11669.1,0,,170
2018-08-30 12:06:00,NIFTY,NSE,,,,,11669.1,11670.7,11668.4,11669.85,0,,171
2018-08-30 12:07:00,NIFTY,NSE,,,,,11669.75,11673.25,11669.35,11673.0,0,,172
2018-08-30 12:08:00,NIFTY,NSE,,,,,11673.05,11673.75,11671.65,11672.9,0,,173
2018-08-30 12:09:00,NIFTY,NSE,,,,,11672.45,11674.0,11671.45,11674.0,0,,174
2018-08-30 12:10:00,NIFTY,NSE,,,,,11674.1,11674.7,11672.65,11673.25,0,,175
2018-08-30 12:11:00,NIFTY,NSE,,,,,11673.05,11674.3,11672.9,11674.3,0,,176
2018-08-30 12:12:00,NIFTY,NSE,,,,,11674.6,11674.65,11673.2,11674.0,0,,177
2018-08-30 12:13:00,NIFTY,NSE,,,,,11674.05,11674.8,11673.65,11674.3,0,,178
2018-08-30 12:14:00,NIFTY,NSE,,,,,11674.35,11674.85,11673.95,11674.65,0,,179
2018-08-30 12:15:00,NIFTY,NSE,,,,,11674.9,11677.4,11674.65,11677.4,0,,180
2018-08-30 12:16:00,NIFTY,NSE,,,,,11677.2,11677.75,11675.45,11675.65,0,,181
2018-08-30 12:17:00,NIFTY,NSE,,,,,11675.4,11677.45,11674.65,11677.45,0,,182
2018-08-30 12:18:00,NIFTY,NSE,,,,,11677.55,11680.1,11677.45,11678.65,0,,183
2018-08-30 12:19:00,NIFTY,NSE,,,,,11678.95,11680.0,11678.55,11679.8,0,,184
2018-08-30 12:20:00,NIFTY,NSE,,,,,11679.85,11680.85,11679.0,11679.15,0,,185
2018-08-30 12:21:00,NIFTY,NSE,,,,,11679.1,11680.85,11678.6,11679.3,0,,186
2018-08-30 12:22:00,NIFTY,NSE,,,,,11679.3,11680.2,11678.8,11679.1,0,,187
2018-08-30 12:23:00,NIFTY,NSE,,,,,11678.9,11680.1,11678.6,11679.7,0,,188
2018-08-30 12:24:00,NIFTY,NSE,,,,,11679.8,11680.85,11678.9,11678.9,0,,189
2018-08-30 12:25:00,NIFTY,NSE,,,,,11679.6,11680.0,11678.5,11679.95,0,,190
2018-08-30 12:26:00,NIFTY,NSE,,,,,11679.8,11683.05,11679.1,11682.8,0,,191
2018-08-30 12:27:00,NIFTY,NSE,,,,,11682.7,11685.8,11682.7,11684.25,0,,192
2018-08-30 12:28:00,NIFTY,NSE,,,,,11684.6,11685.55,11683.6,11683.6,0,,193
2018-08-30 12:29:00,NIFTY,NSE,,,,,11684.0,11684.8,11681.15,11681.15,0,,194
2018-08-30 12:30:00,NIFTY,NSE,,,,,11681.65,11681.75,11679.75,11680.45,0,,195
2018-08-30 12:31:00,NIFTY,NSE,,,,,11680.3,11681.4,11679.8,11680.25,0,,196
2018-08-30 12:32:00,NIFTY,NSE,,,,,11680.3,11681.1,11678.05,11679.3,0,,197
2018-08-30 12:33:00,NIFTY,NSE,,,,,11679.15,11681.35,11679.05,11681.15,0,,198
2018-08-30 12:34:00,NIFTY,NSE,,,,,11681.2,11682.55,11680.8,11681.85,0,,199
2018-08-30 12:35:00,NIFTY,NSE,,,,,11681.85,11682.25,11680.35,11680.8,0,,200
2018-08-30 12:36:00,NIFTY,NSE,,,,,11680.75,11681.6,11680.05,11680.5,0,,201
2018-08-30 12:37:00,NIFTY,NSE,,,,,11680.6,11682.45,11680.5,11682.45,0,,202
2018-08-30 12:38:00,NIFTY,NSE,,,,,11682.7,11683.8,11682.25,11682.9,0,,203
2018-08-30 12:39:00,NIFTY,NSE,,,,,11682.55,11682.6,11680.1,11681.35,0,,204
2018-08-30 12:40:00,NIFTY,NSE,,,,,11681.15,11681.45,11679.6,11680.0,0,,205
2018-08-30 12:41:00,NIFTY,NSE,,,,,11679.8,11680.6,11676.65,11677.2,0,,206
2018-08-30 12:42:00,NIFTY,NSE,,,,,11677.3,11679.15,11677.3,11678.15,0,,207
2018-08-30 12:43:00,NIFTY,NSE,,,,,11677.9,11678.35,11674.75,11675.2,0,,208
2018-08-30 12:44:00,NIFTY,NSE,,,,,11674.85,11675.85,11674.3,11674.8,0,,209
2018-08-30 12:45:00,NIFTY,NSE,,,,,11674.95,11677.3,11674.75,11677.3,0,,210
2018-08-30 12:46:00,NIFTY,NSE,,,,,11677.25,11678.4,11677.15,11677.8,0,,211
2018-08-30 12:47:00,NIFTY,NSE,,,,,11677.55,11678.7,11677.3,11678.0,0,,212
2018-08-30 12:48:00,NIFTY,NSE,,,,,11677.95,11678.5,11677.25,11677.45,0,,213
2018-08-30 12:49:00,NIFTY,NSE,,,,,11677.55,11677.9,11674.7,11674.9,0,,214
2018-08-30 12:50:00,NIFTY,NSE,,,,,11674.8,11676.3,11674.05,11674.55,0,,215
2018-08-30 12:51:00,NIFTY,NSE,,,,,11674.8,11676.5,11674.1,11676.4,0,,216
2018-08-30 12:52:00,NIFTY,NSE,,,,,11676.1,11676.45,11671.35,11672.2,0,,217
2018-08-30 12:53:00,NIFTY,NSE,,,,,11672.45,11673.2,11669.95,11670.3,0,,218
2018-08-30 12:54:00,NIFTY,NSE,,,,,11669.85,11670.05,11668.1,11668.65,0,,219
2018-08-30 12:55:00,NIFTY,NSE,,,,,11668.75,11669.05,11667.55,11668.2,0,,220
2018-08-30 12:56:00,NIFTY,NSE,,,,,11668.1,11670.85,11667.7,11670.8,0,,221
2018-08-30 12:57:00,NIFTY,NSE,,,,,11670.55,11671.15,11670.05,11670.6,0,,222
2018-08-30 12:58:00,NIFTY,NSE,,,,,11670.95,11672.9,11670.45,11672.7,0,,223
2018-08-30 12:59:00,NIFTY,NSE,,,,,11672.85,11672.95,11670.3,11670.45,0,,224
2018-08-30 13:00:00,NIFTY,NSE,,,,,11670.55,11672.15,11669.45,11671.45,0,,225
2018-08-30 13:01:00,NIFTY,NSE,,,,,11671.45,11671.55,11668.6,11669.05,0,,226
2018-08-30 13:02:00,NIFTY,NSE,,,,,11669.0,11669.65,11668.0,11668.75,0,,227
2018-08-30 13:03:00,NIFTY,NSE,,,,,11669.05,11670.85,11668.35,11669.8,0,,228
2018-08-30 13:04:00,NIFTY,NSE,,,,,11670.2,11670.4,11668.7,11669.4,0,,229
2018-08-30 13:05:00,NIFTY,NSE,,,,,11669.2,11669.5,11667.45,11668.0,0,,230
2018-08-30 13:06:00,NIFTY,NSE,,,,,11668.25,11668.25,11666.0,11666.7,0,,231
2018-08-30 13:07:00,NIFTY,NSE,,,,,11666.35,11666.9,11664.55,11665.45,0,,232
2018-08-30 13:08:00,NIFTY,NSE,,,,,11665.65,11665.65,11663.45,11663.45,0,,233
2018-08-30 13:09:00,NIFTY,NSE,,,,,11663.8,11664.35,11663.15,11663.9,0,,234
2018-08-30 13:10:00,NIFTY,NSE,,,,,11663.8,11664.05,11662.4,11663.05,0,,235
2018-08-30 13:11:00,NIFTY,NSE,,,,,11663.05,11663.15,11661.05,11661.3,0,,236
2018-08-30 13:12:00,NIFTY,NSE,,,,,11661.1,11661.2,11658.2,11658.55,0,,237
2018-08-30 13:13:00,NIFTY,NSE,,,,,11658.1,11658.6,11655.95,11656.0,0,,238
2018-08-30 13:14:00,NIFTY,NSE,,,,,11656.35,11656.35,11653.5,11654.0,0,,239
2018-08-30 13:15:00,NIFTY,NSE,,,,,11653.55,11653.55,11651.85,11653.05,0,,240
2018-08-30 13:16:00,NIFTY,NSE,,,,,11652.85,11657.85,11652.7,11657.85,0,,241
2018-08-30 13:17:00,NIFTY,NSE,,,,,11657.8,11659.85,11657.2,11659.7,0,,242
2018-08-30 13:18:00,NIFTY,NSE,,,,,11660.2,11660.2,11659.1,11659.35,0,,243
2018-08-30 13:19:00,NIFTY,NSE,,,,,11659.05,11659.05,11657.7,11658.5,0,,244
2018-08-30 13:20:00,NIFTY,NSE,,,,,11658.5,11658.6,11656.4,11656.7,0,,245
2018-08-30 13:21:00,NIFTY,NSE,,,,,11656.5,11659.85,11656.0,11659.15,0,,246
2018-08-30 13:22:00,NIFTY,NSE,,,,,11659.4,11660.0,11658.05,11658.7,0,,247
2018-08-30 13:23:00,NIFTY,NSE,,,,,11658.9,11659.7,11657.75,11658.85,0,,248
2018-08-30 13:24:00,NIFTY,NSE,,,,,11659.25,11661.3,11658.65,11660.9,0,,249
2018-08-30 13:25:00,NIFTY,NSE,,,,,11661.1,11663.2,11660.8,11663.2,0,,250
2018-08-30 13:26:00,NIFTY,NSE,,,,,11663.15,11664.3,11663.05,11663.15,0,,251
2018-08-30 13:27:00,NIFTY,NSE,,,,,11663.45,11664.05,11662.8,11662.85,0,,252
2018-08-30 13:28:00,NIFTY,NSE,,,,,11662.85,11662.85,11661.25,11661.6,0,,253
2018-08-30 13:29:00,NIFTY,NSE,,,,,11661.65,11661.75,11659.15,11659.4,0,,254
2018-08-30 13:30:00,NIFTY,NSE,,,,,11659.1,11659.15,11657.7,11658.8,0,,255
2018-08-30 13:31:00,NIFTY,NSE,,,,,11659.1,11659.85,11658.2,11659.1,0,,256
2018-08-30 13:32:00,NIFTY,NSE,,,,,11659.3,11659.6,11658.35,11658.75,0,,257
2018-08-30 13:33:00,NIFTY,NSE,,,,,11658.8,11658.8,11657.2,11657.5,0,,258
2018-08-30 13:34:00,NIFTY,NSE,,,,,11657.1,11658.5,11656.8,11658.2,0,,259
2018-08-30 13:35:00,NIFTY,NSE,,,,,11658.2,11660.25,11658.1,11659.3,0,,260
2018-08-30 13:36:00,NIFTY,NSE,,,,,11659.05,11662.1,11658.7,11662.1,0,,261
2018-08-30 13:37:00,NIFTY,NSE,,,,,11662.0,11663.1,11661.35,11661.6,0,,262
2018-08-30 13:38:00,NIFTY,NSE,,,,,11661.25,11664.0,11661.05,11663.95,0,,263
2018-08-30 13:39:00,NIFTY,NSE,,,,,11664.1,11666.4,11663.9,11666.25,0,,264
2018-08-30 13:40:00,NIFTY,NSE,,,,,11666.2,11666.75,11665.3,11665.55,0,,265
2018-08-30 13:41:00,NIFTY,NSE,,,,,11665.6,11666.1,11664.5,11665.5,0,,266
