date,expiry_date,time,stoploss,strike_price,actual_strike_price,call_start,call_stop,call_stop_time,put_start,put_stop,put_stop_time,net,net_gain,net_loss
02-06-2022,02-06-2022,10:06,0.05,35500,35576.95,193.3,208.8,2022-06-02 10:07:00,105.5,114.55,2022-06-02 10:15:00,-24.549999999999997,,-24.549999999999997
09-06-2022,09-06-2022,10:06,0.05,34700,34742.7,135.05,142.1,2022-06-09 10:22:00,88.3,99.8,2022-06-09 10:11:00,-18.549999999999983,,-18.549999999999983
16-06-2022,16-06-2022,10:06,0.05,33500,33591.2,181.4,0.15,2022-06-16 15:20:00,81.3,85.55,2022-06-16 10:11:00,177.0,177.0,
23-06-2022,23-06-2022,10:06,0.05,33300,33394.15,200.15,0.1,2022-06-23 15:20:00,108.5,117.65,2022-06-23 10:07:00,190.9,190.9,
30-06-2022,30-06-2022,10:06,0.05,33400,33469.7,207.45,220.6,2022-06-30 10:45:00,134.1,141.5,2022-06-30 10:08:00,-20.55000000000001,,-20.55000000000001
07-07-2022,07-07-2022,10:06,0.05,34600,34635.05,141.2,148.85,2022-07-07 10:25:00,120.3,128.35,2022-07-07 10:07:00,-15.700000000000003,,-15.700000000000003
14-07-2022,14-07-2022,10:06,0.05,35000,35017.4,129.65,0.1,2022-07-14 15:20:00,142.15,151.95,2022-07-14 10:11:00,119.75000000000003,119.75000000000003,
21-07-2022,21-07-2022,10:06,0.05,36000,36091.85,153.35,168.35,2022-07-21 10:08:00,94.4,0.1,2022-07-21 15:20:00,79.30000000000001,79.30000000000001,
28-07-2022,28-07-2022,10:06,0.05,37200,37203.95,125.15,133.55,2022-07-28 10:07:00,109.85,0.15,2022-07-28 15:20:00,101.29999999999998,101.29999999999998,
04-08-2022,04-08-2022,10:06,0.05,38100,38111.35,133.35,0.15,2022-08-04 15:20:00,112.75,131.05,2022-08-04 10:09:00,114.89999999999998,114.89999999999998,
11-08-2022,11-08-2022,10:06,0.05,38800,38810.35,132.0,142.1,2022-08-11 10:10:00,112.0,0.3,2022-08-11 15:20:00,101.60000000000001,101.60000000000001,
18-08-2022,18-08-2022,10:06,0.05,39600,39601.0,122.55,47.4,2022-08-18 15:20:00,103.9,112.45,2022-08-18 10:14:00,66.60000000000001,66.60000000000001,
