date,expiry_date,time,stoploss,strike_price,actual_strike_price,call_start,call_stop,call_stop_time,put_start,put_stop,put_stop_time,net,net_gain,net_loss
02-06-2022,02-06-2022,10:09,0.05,35700,35604.85,102.75,108.05,2022-06-02 10:11:00,207.55,225.5,2022-06-02 10:15:00,-23.249999999999986,,-23.249999999999986
09-06-2022,09-06-2022,10:09,0.05,34800,34739.35,85.4,90.5,2022-06-09 10:21:00,144.65,155.0,2022-06-09 10:11:00,-15.449999999999989,,-15.449999999999989
16-06-2022,16-06-2022,10:09,0.05,33700,33610.6,75.2,0.15,2022-06-16 15:20:00,178.9,189.6,2022-06-16 10:16:00,64.35000000000001,64.35000000000001,
23-06-2022,23-06-2022,10:09,0.05,33400,33374.45,122.0,137.25,2022-06-23 10:12:00,169.6,178.8,2022-06-23 10:54:00,-24.450000000000017,,-24.450000000000017
30-06-2022,30-06-2022,10:09,0.05,33500,33454.4,145.35,163.1,2022-06-30 10:45:00,180.45,193.65,2022-06-30 10:11:00,-30.950000000000017,,-30.950000000000017
07-07-2022,07-07-2022,10:09,0.05,34700,34619.15,88.3,98.15,2022-07-07 10:25:00,179.45,188.9,2022-07-07 10:11:00,-19.300000000000026,,-19.300000000000026
14-07-2022,14-07-2022,10:09,0.05,35000,34990.55,130.1,0.1,2022-07-14 15:20:00,142.0,151.95,2022-07-14 10:11:00,120.05000000000001,120.05000000000001,
21-07-2022,21-07-2022,10:09,0.05,36100,36074.7,121.45,128.05,2022-07-21 10:11:00,115.8,123.4,2022-07-21 10:25:00,-14.200000000000017,,-14.200000000000017
28-07-2022,28-07-2022,10:09,0.05,37300,37220.7,81.85,92.8,2022-07-28 10:13:00,158.0,0.2,2022-07-28 15:20:00,146.85000000000002,146.85000000000002,
04-08-2022,04-08-2022,10:09,0.05,38200,38102.1,76.0,0.1,2022-08-04 15:20:00,187.0,205.45,2022-08-04 10:11:00,57.45000000000002,57.45000000000002,
11-08-2022,11-08-2022,10:09,0.05,38900,38823.75,86.9,91.25,2022-08-11 10:10:00,159.9,18.55,2022-08-11 15:20:00,137.0,137.0,
18-08-2022,18-08-2022,10:09,0.05,39700,39612.7,77.45,0.1,2022-08-18 15:20:00,153.7,168.6,2022-08-18 10:14:00,62.45,62.45,
25-08-2022,25-08-2022,10:09,0.05,39400,39347.1,89.7,96.85,2022-08-25 10:59:00,150.0,158.75,2022-08-25 10:10:00,-15.899999999999991,,-15.899999999999991
02-06-2022,02-06-2022,10:09,0.06,35700,35604.85,102.75,0.6,2022-06-02 15:20:00,207.55,225.5,2022-06-02 10:15:00,84.20000000000002,84.20000000000002,
09-06-2022,09-06-2022,10:09,0.06,34800,34739.35,85.4,92.15,2022-06-09 10:22:00,144.65,155.0,2022-06-09 10:11:00,-17.099999999999994,,-17.099999999999994
16-06-2022,16-06-2022,10:09,0.06,33700,33610.6,75.2,0.15,2022-06-16 15:20:00,178.9,191.15,2022-06-16 10:17:00,62.8,62.8,
23-06-2022,23-06-2022,10:09,0.06,33400,33374.45,122.0,137.25,2022-06-23 10:12:00,169.6,187.5,2022-06-23 11:32:00,-33.150000000000006,,-33.150000000000006
30-06-2022,30-06-2022,10:09,0.06,33500,33454.4,145.35,163.1,2022-06-30 10:45:00,180.45,193.65,2022-06-30 10:11:00,-30.950000000000017,,-30.950000000000017
07-07-2022,07-07-2022,10:09,0.06,34700,34619.15,88.3,98.15,2022-07-07 10:25:00,179.45,0.2,2022-07-07 15:20:00,169.39999999999998,169.39999999999998,
