date,expiry_date,time,stoploss,strike_price,actual_strike_price,call_start,call_stop,call_stop_time,put_start,put_stop,put_stop_time,net,net_gain,net_loss
02-06-2022,02-06-2022,09:17,0.05,35400,35428.0,162.95,198.0,2022-06-02 09:28:00,124.1,139.5,2022-06-02 09:20:00,-50.45000000000002,,-50.45000000000002
09-06-2022,09-06-2022,09:17,0.05,34700,34781.95,163.4,175.35,2022-06-09 09:19:00,99.45,105.7,2022-06-09 09:22:00,-18.19999999999999,,-18.19999999999999
16-06-2022,16-06-2022,09:17,0.05,33600,33698.45,191.55,0.15,2022-06-16 15:20:00,85.55,90.5,2022-06-16 09:22:00,186.45,186.45,
23-06-2022,23-06-2022,09:17,0.05,32800,32881.45,162.2,205.7,2022-06-23 09:19:00,112.45,118.25,2022-06-23 12:48:00,-49.3,,-49.3
30-06-2022,30-06-2022,09:17,0.05,33300,33318.55,209.4,232.4,2022-06-30 09:20:00,128.75,139.75,2022-06-30 10:19:00,-34.0,,-34.0
07-07-2022,07-07-2022,09:17,0.05,34600,34663.35,185.05,199.6,2022-07-07 13:05:00,113.0,124.15,2022-07-07 09:22:00,-25.69999999999999,,-25.69999999999999
14-07-2022,14-07-2022,09:17,0.05,34800,34831.2,157.7,180.7,2022-07-14 09:18:00,149.35,157.7,2022-07-14 11:32:00,-31.349999999999994,,-31.349999999999994
21-07-2022,21-07-2022,09:17,0.05,35900,35905.35,160.0,176.5,2022-07-21 09:29:00,112.0,0.1,2022-07-21 15:20:00,95.4,95.4,
28-07-2022,28-07-2022,09:17,0.05,37100,37167.0,192.65,213.25,2022-07-28 09:26:00,101.25,106.7,2022-07-28 09:35:00,-26.049999999999997,,-26.049999999999997
04-08-2022,04-08-2022,09:17,0.05,38200,38219.95,135.05,0.1,2022-08-04 15:20:00,139.4,147.0,2022-08-04 09:19:00,127.35000000000002,127.35000000000002,
11-08-2022,11-08-2022,09:17,0.05,38700,38700.65,119.6,126.1,2022-08-11 09:33:00,129.8,0.3,2022-08-11 15:20:00,123.0,123.0,
18-08-2022,18-08-2022,09:17,0.05,39300,39379.0,195.2,207.2,2022-08-18 09:18:00,93.45,98.7,2022-08-18 12:01:00,-17.25,,-17.25
25-08-2022,25-08-2022,09:17,0.05,39100,39197.05,214.25,226.6,2022-08-25 09:19:00,76.0,80.85,2022-08-25 15:00:00,-17.19999999999999,,-17.19999999999999
02-06-2022,02-06-2022,09:17,0.06,35400,35428.0,162.95,198.0,2022-06-02 09:28:00,124.1,139.5,2022-06-02 09:20:00,-50.45000000000002,,-50.45000000000002
09-06-2022,09-06-2022,09:17,0.06,34700,34781.95,163.4,175.35,2022-06-09 09:19:00,99.45,105.7,2022-06-09 09:22:00,-18.19999999999999,,-18.19999999999999
16-06-2022,16-06-2022,09:17,0.06,33600,33698.45,191.55,0.15,2022-06-16 15:20:00,85.55,91.6,2022-06-16 09:23:00,185.35000000000002,185.35000000000002,
23-06-2022,23-06-2022,09:17,0.06,32800,32881.45,162.2,205.7,2022-06-23 09:19:00,112.45,121.9,2022-06-23 12:49:00,-52.95,,-52.95
30-06-2022,30-06-2022,09:17,0.06,33300,33318.55,209.4,232.4,2022-06-30 09:20:00,128.75,139.75,2022-06-30 10:19:00,-34.0,,-34.0
07-07-2022,07-07-2022,09:17,0.06,34600,34663.35,185.05,199.6,2022-07-07 13:05:00,113.0,124.15,2022-07-07 09:22:00,-25.69999999999999,,-25.69999999999999
14-07-2022,14-07-2022,09:17,0.06,34800,34831.2,157.7,180.7,2022-07-14 09:18:00,149.35,159.95,2022-07-14 12:03:00,-33.599999999999994,,-33.599999999999994
21-07-2022,21-07-2022,09:17,0.06,35900,35905.35,160.0,176.5,2022-07-21 09:29:00,112.0,0.1,2022-07-21 15:20:00,95.4,95.4,
28-07-2022,28-07-2022,09:17,0.06,37100,37167.0,192.65,213.25,2022-07-28 09:26:00,101.25,113.5,2022-07-28 09:36:00,-32.849999999999994,,-32.849999999999994
04-08-2022,04-08-2022,09:17,0.06,38200,38219.95,135.05,0.1,2022-08-04 15:20:00,139.4,165.0,2022-08-04 09:20:00,109.35000000000002,109.35000000000002,
11-08-2022,11-08-2022,09:17,0.06,38700,38700.65,119.6,127.1,2022-08-11 09:34:00,129.8,0.3,2022-08-11 15:20:00,122.0,122.0,
18-08-2022,18-08-2022,09:17,0.06,39300,39379.0,195.2,207.2,2022-08-18 09:18:00,93.45,0.15,2022-08-18 15:20:00,81.3,81.3,
25-08-2022,25-08-2022,09:17,0.06,39100,39197.05,214.25,235.1,2022-08-25 09:21:00,76.0,80.85,2022-08-25 15:00:00,-25.69999999999999,,-25.69999999999999
02-06-2022,02-06-2022,09:17,0.07,35400,35428.0,162.95,198.0,2022-06-02 09:28:00,124.1,139.5,2022-06-02 09:20:00,-50.45000000000002,,-50.45000000000002
09-06-2022,09-06-2022,09:17,0.07,34700,34781.95,163.4,175.35,2022-06-09 09:19:00,99.45,106.55,2022-06-09 09:24:00,-19.049999999999983,,-19.049999999999983
16-06-2022,16-06-2022,09:17,0.07,33600,33698.45,191.55,0.15,2022-06-16 15:20:00,85.55,91.6,2022-06-16 09:23:00,185.35000000000002,185.35000000000002,
23-06-2022,23-06-2022,09:17,0.07,32800,32881.45,162.2,205.7,2022-06-23 09:19:00,112.45,121.9,2022-06-23 12:49:00,-52.95,,-52.95
30-06-2022,30-06-2022,09:17,0.07,33300,33318.55,209.4,232.4,2022-06-30 09:20:00,128.75,139.75,2022-06-30 10:19:00,-34.0,,-34.0
07-07-2022,07-07-2022,09:17,0.07,34600,34663.35,185.05,199.6,2022-07-07 13:05:00,113.0,124.15,2022-07-07 09:22:00,-25.69999999999999,,-25.69999999999999
