date,expiry_date,time,stoploss,strike_price,actual_strike_price,call_start,call_stop,call_stop_time,put_start,put_stop,put_stop_time,net,net_gain,net_loss
06-06-2019,06-06-2019,09:50,0.2,31500,31435.4,102.35,0.25,2019-06-06 15:20:00,133.65,160.4,2019-06-06 10:07:00,75.35,75.35,
13-06-2019,13-06-2019,09:50,0.2,30800,30787.1,80.35,100.0,2019-06-13 14:12:00,88.3,107.75,2019-06-13 09:59:00,-39.10000000000001,,-39.10000000000001
20-06-2019,20-06-2019,09:50,0.2,30400,30380.0,95.0,114.45,2019-06-20 10:09:00,80.5,0.1,2019-06-20 15:20:00,60.95,60.95,
27-06-2019,27-06-2019,09:50,0.2,31300,31271.75,84.6,101.8,2019-06-27 10:12:00,103.75,143.0,2019-06-27 14:10:00,-56.45,,-56.45
04-07-2019,04-07-2019,09:50,0.2,31600,31573.85,71.4,0.05,2019-07-04 15:20:00,100.1,120.95,2019-07-04 14:13:00,50.5,50.5,
11-07-2019,11-07-2019,09:50,0.2,30700,30611.15,52.05,68.4,2019-07-11 13:00:00,103.3,0.85,2019-07-11 15:20:00,86.1,86.1,
18-07-2019,18-07-2019,09:50,0.2,30700,30671.4,48.55,0.05,2019-07-18 15:20:00,79.25,99.0,2019-07-18 11:20:00,28.75,28.75,
25-07-2019,25-07-2019,09:50,0.2,29300,29212.6,38.35,46.5,2019-07-25 09:54:00,147.75,186.15,2019-07-25 10:34:00,-46.550000000000004,,-46.550000000000004
01-08-2019,01-08-2019,09:50,0.2,28800,28715.8,62.5,0.15,2019-08-01 15:20:00,121.55,146.1,2019-08-01 10:09:00,37.800000000000004,37.800000000000004,
08-08-2019,08-08-2019,09:50,0.2,27700,27604.0,71.1,94.4,2019-08-08 10:10:00,186.15,0.1,2019-08-08 15:20:00,162.75,162.75,
14-08-2019,14-08-2019,09:50,0.2,27900,27815.5,87.0,106.4,2019-08-14 10:21:00,161.85,0.1,2019-08-14 15:20:00,142.35,142.35,
22-08-2019,22-08-2019,09:50,0.2,27600,27544.9,80.7,0.1,2019-08-22 15:20:00,134.25,171.95,2019-08-22 10:36:00,42.90000000000002,42.90000000000002,
29-08-2019,29-08-2019,09:50,0.2,27700,27632.1,96.35,117.2,2019-08-29 09:55:00,152.9,192.7,2019-08-29 10:33:00,-60.64999999999999,,-60.64999999999999
05-09-2019,05-09-2019,09:50,0.2,27100,27013.5,119.75,145.65,2019-09-05 10:00:00,141.3,171.7,2019-09-05 11:45:00,-56.29999999999998,,-56.29999999999998
12-09-2019,12-09-2019,09:50,0.2,28100,28033.85,55.25,0.1,2019-09-12 15:20:00,140.15,173.75,2019-09-12 11:14:00,21.550000000000004,21.550000000000004,
19-09-2019,19-09-2019,09:50,0.2,27000,26934.25,85.65,0.15,2019-09-19 15:20:00,158.1,192.55,2019-09-19 09:54:00,51.04999999999998,51.04999999999998,
26-09-2019,26-09-2019,09:50,0.2,30000,29978.6,152.0,196.2,2019-09-26 10:04:00,139.1,189.45,2019-09-26 12:08:00,-94.54999999999998,,-94.54999999999998
03-10-2019,03-10-2019,09:50,0.2,28700,28672.4,269.0,0.15,2019-10-03 15:20:00,238.2,304.05,2019-10-03 09:53:00,203.0,203.0,
10-10-2019,10-10-2019,09:50,0.2,28300,28239.15,146.0,180.8,2019-10-10 10:08:00,189.4,230.0,2019-10-10 11:16:00,-75.4,,-75.4
17-10-2019,17-10-2019,09:50,0.2,28600,28543.2,108.95,134.2,2019-10-17 10:07:00,170.4,0.2,2019-10-17 15:20:00,144.95000000000005,144.95000000000005,
24-10-2019,24-10-2019,09:50,0.2,29700,29625.7,115.6,0.1,2019-10-24 15:20:00,170.25,277.4,2019-10-24 09:58:00,8.350000000000023,8.350000000000023,
31-10-2019,31-10-2019,09:50,0.2,30200,30180.7,137.85,175.55,2019-10-31 13:57:00,143.4,134.8,2019-10-31 15:20:00,-29.100000000000023,,-29.100000000000023
07-11-2019,07-11-2019,09:50,0.2,30700,30661.3,81.45,0.2,2019-11-07 15:20:00,184.8,228.3,2019-11-07 10:16:00,37.75,37.75,
14-11-2019,14-11-2019,09:50,0.2,30400,30390.9,110.65,137.45,2019-11-14 10:10:00,149.6,0.1,2019-11-14 15:20:00,122.70000000000002,122.70000000000002,
21-11-2019,21-11-2019,09:50,0.2,31400,31368.85,87.15,0.2,2019-11-21 15:20:00,140.8,178.0,2019-11-21 10:22:00,49.750000000000014,49.750000000000014,
28-11-2019,28-11-2019,09:50,0.2,32000,31967.85,62.25,96.7,2019-11-28 09:56:00,119.8,0.1,2019-11-28 15:20:00,85.25,85.25,
05-12-2019,05-12-2019,09:50,0.2,32100,32060.2,94.0,121.25,2019-12-05 11:41:00,161.1,350.05,2019-12-05 11:46:00,-216.20000000000002,,-216.20000000000002
12-12-2019,12-12-2019,09:50,0.2,31500,31438.7,58.55,72.75,2019-12-12 14:09:00,144.0,0.1,2019-12-12 15:20:00,129.7,129.7,
19-12-2019,19-12-2019,09:50,0.2,32200,32111.1,50.0,60.8,2019-12-19 10:55:00,127.55,0.55,2019-12-19 15:20:00,116.2,116.2,
26-12-2019,26-12-2019,09:50,0.2,32300,32267.15,38.85,0.1,2019-12-26 15:20:00,89.65,109.95,2019-12-26 10:50:00,18.450000000000003,18.450000000000003,
02-01-2020,02-01-2020,09:50,0.2,32200,32168.7,60.95,73.6,2020-01-02 10:31:00,77.75,0.1,2020-01-02 15:20:00,65.00000000000001,65.00000000000001,
09-01-2020,09-01-2020,09:50,0.2,31800,31793.45,80.9,108.4,2020-01-09 10:19:00,122.4,0.25,2020-01-09 15:20:00,94.65,94.65,
16-01-2020,16-01-2020,09:50,0.2,32000,31966.0,62.0,0.1,2020-01-16 15:20:00,93.4,113.1,2020-01-16 10:00:00,42.20000000000001,42.20000000000001,
23-01-2020,23-01-2020,09:50,0.2,30900,30846.45,72.7,105.45,2020-01-23 12:34:00,106.15,140.85,2020-01-23 10:28:00,-67.44999999999999,,-67.44999999999999
30-01-2020,30-01-2020,09:50,0.2,30700,30698.8,101.75,0.2,2020-01-30 15:20:00,87.25,107.1,2020-01-30 10:07:00,81.7,81.7,
06-02-2020,06-02-2020,09:50,0.2,31100,31062.15,125.0,151.05,2020-02-06 11:56:00,118.2,143.0,2020-02-06 10:00:00,-50.85000000000001,,-50.85000000000001
13-02-2020,13-02-2020,09:50,0.2,31400,31373.25,62.6,0.1,2020-02-13 15:20:00,82.95,102.55,2020-02-13 09:57:00,42.900000000000006,42.900000000000006,
20-02-2020,20-02-2020,09:50,0.2,31000,30905.1,35.3,48.55,2020-02-20 10:21:00,159.3,49.35,2020-02-20 15:20:00,96.70000000000002,96.70000000000002,
27-02-2020,27-02-2020,09:50,0.2,30100,30054.85,85.75,105.2,2020-02-27 15:13:00,116.05,145.4,2020-02-27 10:03:00,-48.80000000000001,,-48.80000000000001
05-03-2020,05-03-2020,09:50,0.2,28800,28709.75,81.2,99.4,2020-03-05 10:43:00,199.15,253.5,2020-03-05 09:53:00,-72.55,,-72.55
12-03-2020,12-03-2020,09:50,0.2,25100,25040.1,206.65,0.45,2020-03-12 15:20:00,221.9,267.1,2020-03-12 10:05:00,161.0,161.0,
19-03-2020,19-03-2020,09:50,0.2,19100,19001.65,367.7,459.7,2020-03-19 10:10:00,597.15,0.35,2020-03-19 15:20:00,504.79999999999995,504.79999999999995,
26-03-2020,26-03-2020,09:50,0.2,19100,19034.6,404.9,518.55,2020-03-26 09:59:00,477.1,0.45,2020-03-26 15:20:00,363.00000000000006,363.00000000000006,
01-04-2020,01-04-2020,09:50,0.2,18600,18508.35,177.05,0.1,2020-04-01 15:20:00,300.35,365.6,2020-04-01 10:42:00,111.70000000000002,111.70000000000002,
09-04-2020,09-04-2020,09:50,0.2,19600,19585.65,289.65,308.2,2020-04-09 15:20:00,336.0,420.0,2020-04-09 09:52:00,-102.55000000000001,,-102.55000000000001
16-04-2020,16-04-2020,09:50,0.2,19000,18956.15,196.7,261.0,2020-04-16 11:12:00,239.6,305.55,2020-04-16 09:59:00,-130.25000000000003,,-130.25000000000003
