date,expiry_date,time,stoploss,strike_price,actual_strike_price,call_start,call_stop,call_stop_time,put_start,put_stop,put_stop_time,net,net_gain,net_loss
06-06-2019,06-06-2019,12:55,0.2,31200,31170.55,67.1,0.05,2019-06-06 15:20:00,49.8,61.4,2019-06-06 13:06:00,55.449999999999996,55.449999999999996,
13-06-2019,13-06-2019,12:55,0.2,30700,30682.65,59.85,79.8,2019-06-13 13:02:00,64.45,0.1,2019-06-13 15:20:00,44.40000000000001,44.40000000000001,
20-06-2019,20-06-2019,12:55,0.2,30600,30585.2,45.5,55.2,2019-06-20 13:00:00,83.7,103.7,2019-06-20 13:09:00,-29.700000000000003,,-29.700000000000003
27-06-2019,27-06-2019,12:55,0.2,31500,31457.85,41.05,0.05,2019-06-27 15:20:00,93.9,128.1,2019-06-27 13:38:00,6.800000000000011,6.800000000000011,
04-07-2019,04-07-2019,12:55,0.2,31600,31587.5,63.95,0.05,2019-07-04 15:20:00,71.5,88.5,2019-07-04 13:02:00,46.900000000000006,46.900000000000006,
11-07-2019,11-07-2019,12:55,0.2,30700,30699.75,50.4,68.4,2019-07-11 13:00:00,56.8,0.85,2019-07-11 15:20:00,37.94999999999999,37.94999999999999,
18-07-2019,18-07-2019,12:55,0.2,30600,30566.6,33.1,0.05,2019-07-18 15:20:00,59.25,74.6,2019-07-18 13:17:00,17.70000000000001,17.70000000000001,
25-07-2019,25-07-2019,12:55,0.2,29100,29023.8,35.0,42.65,2019-07-25 14:22:00,113.7,157.15,2019-07-25 12:59:00,-51.1,,-51.1
01-08-2019,01-08-2019,12:55,0.2,28600,28506.2,44.45,0.1,2019-08-01 15:20:00,102.6,141.25,2019-08-01 13:04:00,5.699999999999996,5.699999999999996,
08-08-2019,08-08-2019,12:55,0.2,27700,27665.95,61.5,97.0,2019-08-08 13:32:00,127.35,155.7,2019-08-08 13:03:00,-63.849999999999994,,-63.849999999999994
14-08-2019,14-08-2019,12:55,0.2,28000,27978.85,83.5,101.2,2019-08-14 13:05:00,102.25,0.65,2019-08-14 15:20:00,83.89999999999999,83.89999999999999,
22-08-2019,22-08-2019,12:55,0.2,27500,27490.7,100.3,0.1,2019-08-22 15:20:00,70.55,86.2,2019-08-22 13:14:00,84.55,84.55,
29-08-2019,29-08-2019,12:55,0.2,27400,27384.95,93.0,113.7,2019-08-29 13:02:00,118.0,78.05,2019-08-29 15:20:00,19.25,19.25,
05-09-2019,05-09-2019,12:55,0.2,27000,26927.5,65.8,0.15,2019-09-05 15:20:00,133.3,162.25,2019-09-05 13:00:00,36.7,36.7,
12-09-2019,12-09-2019,12:55,0.2,28000,27996.7,62.3,0.1,2019-09-12 15:20:00,58.3,77.65,2019-09-12 13:46:00,42.84999999999999,42.84999999999999,
19-09-2019,19-09-2019,12:55,0.2,26800,26790.8,68.35,1.1,2019-09-19 15:20:00,79.85,101.85,2019-09-19 13:38:00,45.25,45.25,
26-09-2019,26-09-2019,12:55,0.2,30000,29985.55,146.7,184.3,2019-09-26 14:47:00,144.95,174.85,2019-09-26 13:18:00,-67.50000000000003,,-67.50000000000003
03-10-2019,03-10-2019,12:55,0.2,28500,28469.25,112.0,0.15,2019-10-03 15:20:00,132.75,175.15,2019-10-03 13:00:00,69.44999999999999,69.44999999999999,
10-10-2019,10-10-2019,12:55,0.2,28200,28189.35,103.35,0.15,2019-10-10 15:20:00,108.6,136.8,2019-10-10 13:01:00,74.99999999999997,74.99999999999997,
17-10-2019,17-10-2019,12:55,0.2,28800,28725.3,57.35,95.0,2019-10-17 12:59:00,113.0,0.2,2019-10-17 15:20:00,75.15,75.15,
24-10-2019,24-10-2019,12:55,0.2,29600,29506.0,72.5,0.15,2019-10-24 15:20:00,160.0,192.15,2019-10-24 13:02:00,40.19999999999999,40.19999999999999,
31-10-2019,31-10-2019,12:55,0.2,30300,30204.25,52.15,73.7,2019-10-31 13:17:00,142.35,178.25,2019-10-31 15:00:00,-57.45000000000001,,-57.45000000000001
07-11-2019,07-11-2019,12:55,0.2,30700,30631.4,66.75,80.7,2019-11-07 14:01:00,131.15,78.7,2019-11-07 15:20:00,38.5,38.5,
14-11-2019,14-11-2019,12:55,0.2,30600,30503.2,35.4,48.1,2019-11-14 13:04:00,148.6,0.15,2019-11-14 15:20:00,135.75,135.75,
21-11-2019,21-11-2019,12:55,0.2,31400,31396.4,77.8,0.2,2019-11-21 15:20:00,76.5,52.65,2019-11-21 15:20:00,101.44999999999999,101.44999999999999,
28-11-2019,28-11-2019,12:55,0.2,32100,32065.35,48.2,60.65,2019-11-28 13:11:00,87.7,112.0,2019-11-28 13:58:00,-36.74999999999999,,-36.74999999999999
05-12-2019,05-12-2019,12:55,0.2,31900,31857.65,47.2,65.45,2019-12-05 13:10:00,117.0,175.0,2019-12-05 14:39:00,-76.25,,-76.25
12-12-2019,12-12-2019,12:55,0.2,31500,31471.1,45.75,57.6,2019-12-12 13:07:00,89.1,0.1,2019-12-12 15:20:00,77.15,77.15,
19-12-2019,19-12-2019,12:55,0.2,32300,32274.2,44.0,0.35,2019-12-19 15:20:00,76.5,98.95,2019-12-19 12:58:00,21.199999999999996,21.199999999999996,
26-12-2019,26-12-2019,12:55,0.2,32200,32141.85,36.9,0.1,2019-12-26 15:20:00,58.0,84.65,2019-12-26 13:09:00,10.149999999999991,10.149999999999991,
02-01-2020,02-01-2020,12:55,0.2,32300,32247.35,25.0,32.3,2020-01-02 13:05:00,71.8,0.2,2020-01-02 15:20:00,64.3,64.3,
09-01-2020,09-01-2020,12:55,0.2,32100,32052.0,41.25,52.5,2020-01-09 13:11:00,121.15,5.3,2020-01-09 15:20:00,104.60000000000001,104.60000000000001,
16-01-2020,16-01-2020,12:55,0.2,31900,31800.0,23.0,32.2,2020-01-16 13:00:00,107.3,47.7,2020-01-16 15:20:00,50.39999999999999,50.39999999999999,
23-01-2020,23-01-2020,12:55,0.2,31000,30950.05,41.3,50.65,2020-01-23 12:59:00,62.7,2.65,2020-01-23 15:20:00,50.7,50.7,
30-01-2020,30-01-2020,12:55,0.2,30600,30574.4,55.0,72.8,2020-01-30 13:38:00,82.6,0.3,2020-01-30 15:20:00,64.5,64.5,
06-02-2020,06-02-2020,12:55,0.2,31400,31328.25,18.25,22.7,2020-02-06 12:58:00,113.45,150.6,2020-02-06 14:10:00,-41.599999999999994,,-41.599999999999994
13-02-2020,13-02-2020,12:55,0.2,31300,31262.85,30.5,0.3,2020-02-13 15:20:00,81.45,100.7,2020-02-13 13:22:00,10.95,10.95,
20-02-2020,20-02-2020,12:55,0.2,31100,31028.8,21.2,0.15,2020-02-20 15:20:00,94.5,132.65,2020-02-20 13:18:00,-17.100000000000005,,-17.100000000000005
27-02-2020,27-02-2020,12:55,0.2,30100,30055.1,53.8,73.15,2020-02-27 13:22:00,100.0,126.9,2020-02-27 13:38:00,-46.250000000000014,,-46.250000000000014
05-03-2020,05-03-2020,12:55,0.2,29100,29025.25,35.35,44.45,2020-03-05 13:05:00,150.0,189.35,2020-03-05 13:34:00,-48.449999999999996,,-48.449999999999996
