date,expiry_date,time,stoploss,strike_price,actual_strike_price,call_start,call_stop,call_stop_time,put_start,put_stop,put_stop_time,net,net_gain,net_loss
06-06-2019,06-06-2019,12:30,0.2,31300,31215.15,51.0,0.15,2019-06-06 15:20:00,92.0,119.5,2019-06-06 12:34:00,23.35,23.35,
13-06-2019,13-06-2019,12:30,0.2,30700,30685.65,63.1,79.8,2019-06-13 13:02:00,66.6,0.1,2019-06-13 15:20:00,49.800000000000004,49.800000000000004,
20-06-2019,20-06-2019,12:30,0.2,30600,30525.55,32.95,41.0,2019-06-20 12:36:00,122.25,0.05,2019-06-20 15:20:00,114.15,114.15,
27-06-2019,27-06-2019,12:30,0.2,31500,31420.4,34.2,41.45,2019-06-27 12:50:00,125.45,162.0,2019-06-27 13:42:00,-43.8,,-43.8
04-07-2019,04-07-2019,12:30,0.2,31600,31563.9,59.5,0.05,2019-07-04 15:20:00,84.0,105.55,2019-07-04 13:27:00,37.900000000000006,37.900000000000006,
11-07-2019,11-07-2019,12:30,0.2,30800,30701.15,22.25,0.15,2019-07-11 15:20:00,103.05,124.55,2019-07-11 14:03:00,0.6000000000000014,0.6000000000000014,
18-07-2019,18-07-2019,12:30,0.2,30600,30590.75,39.55,0.05,2019-07-18 15:20:00,59.6,74.6,2019-07-18 13:17:00,24.500000000000007,24.500000000000007,
25-07-2019,25-07-2019,12:30,0.2,29100,29022.3,30.55,37.2,2019-07-25 12:33:00,130.25,157.15,2019-07-25 12:59:00,-33.55000000000001,,-33.55000000000001
01-08-2019,01-08-2019,12:30,0.2,28500,28499.1,84.7,0.15,2019-08-01 15:20:00,51.85,62.5,2019-08-01 12:41:00,73.9,73.9,
08-08-2019,08-08-2019,12:30,0.2,27800,27711.35,52.05,65.35,2019-08-08 13:33:00,136.75,181.15,2019-08-08 12:50:00,-57.7,,-57.7
14-08-2019,14-08-2019,12:30,0.2,28000,27998.25,95.05,114.2,2019-08-14 13:34:00,93.5,0.65,2019-08-14 15:20:00,73.69999999999999,73.69999999999999,
22-08-2019,22-08-2019,12:30,0.2,27500,27470.95,80.6,97.8,2019-08-22 12:52:00,94.9,115.0,2019-08-22 12:34:00,-37.3,,-37.3
