instrument_token,last_price,open,high,low,close,change,timestamp
260105,47557.05,47391.05,47642.15,47373.1,47124.6,0.9176735717650747,2024-04-01 12:26:40
260105,47557.75,47391.05,47642.15,47373.1,47124.6,0.9191589955140234,2024-04-01 12:26:41
260105,47558.5,47391.05,47642.15,47373.1,47124.6,0.9207505209593322,2024-04-01 12:26:42
260105,47558.15,47391.05,47642.15,47373.1,47124.6,0.9200078090848579,2024-04-01 12:26:43
260105,47557.6,47391.05,47642.15,47373.1,47124.6,0.9188406904249585,2024-04-01 12:26:44
260105,47560.6,47391.05,47642.15,47373.1,47124.6,0.9252067922061938,2024-04-01 12:26:45
260105,47558.75,47391.05,47642.15,47373.1,47124.6,0.9212810294411018,2024-04-01 12:26:46
260105,47554.2,47391.05,47642.15,47373.1,47124.6,0.9116257750728888,2024-04-01 12:26:47
260105,47555.1,47391.05,47642.15,47373.1,47124.6,0.9135356056072624,2024-04-01 12:26:48
260105,47556.0,47391.05,47642.15,47373.1,47124.6,0.9154454361416362,2024-04-01 12:26:49
260105,47554.35,47391.05,47642.15,47373.1,47124.6,0.9119440801619536,2024-04-01 12:26:50
260105,47555.95,47391.05,47642.15,47373.1,47124.6,0.915339334445276,2024-04-01 12:26:51
260105,47561.05,47391.05,47642.15,47373.1,47124.6,0.9261617074733883,2024-04-01 12:26:52
260105,47557.35,47391.05,47642.15,47373.1,47124.6,0.9183101819431889,2024-04-01 12:26:53
260105,47557.2,47391.05,47642.15,47373.1,47124.6,0.9179918768541241,2024-04-01 12:26:54
260105,47559.25,47391.05,47642.15,47373.1,47124.6,0.922342046404641,2024-04-01 12:26:55
260105,47555.9,47391.05,47642.15,47373.1,47124.6,0.9152332327489314,2024-04-01 12:26:56
260105,47559.75,47391.05,47642.15,47373.1,47124.6,0.9234030633681802,2024-04-01 12:26:57
260105,47561.05,47391.05,47642.15,47373.1,47124.6,0.9261617074733883,2024-04-01 12:26:58
260105,47557.75,47391.05,47642.15,47373.1,47124.6,0.9191589955140234,2024-04-01 12:26:59
260105,47557.6,47391.05,47642.15,47373.1,47124.6,0.9188406904249585,2024-04-01 12:27:00
260105,47557.15,47391.05,47642.15,47373.1,47124.6,0.9178857751577795,2024-04-01 12:27:01
260105,47561.65,47391.05,47642.15,47373.1,47124.6,0.9274349278296323,2024-04-01 12:27:02
260105,47556.2,47391.05,47642.15,47373.1,47124.6,0.9158698429270457,2024-04-01 12:27:03
260105,47555.3,47391.05,47642.15,47373.1,47124.6,0.9139600123926874,2024-04-01 12:27:04
260105,47559.3,47391.05,47642.15,47373.1,47124.6,0.9224481481010012,2024-04-01 12:27:05
260105,47556.0,47391.05,47642.15,47373.1,47124.6,0.9154454361416362,2024-04-01 12:27:06
260105,47558.8,47391.05,47642.15,47373.1,47124.6,0.921387131137462,2024-04-01 12:27:07
260105,47560.75,47391.05,47642.15,47373.1,47124.6,0.9255250972952587,2024-04-01 12:27:08
260105,47559.2,47391.05,47642.15,47373.1,47124.6,0.922235944708281,2024-04-01 12:27:09
260105,47564.8,47391.05,47642.15,47373.1,47124.6,0.9341193346999325,2024-04-01 12:27:10
260105,47562.85,47391.05,47642.15,47373.1,47124.6,0.9299813685421203,2024-04-01 12:27:11
260105,47560.65,47391.05,47642.15,47373.1,47124.6,0.9253128939025539,2024-04-01 12:27:12
260105,47562.6,47391.05,47642.15,47373.1,47124.6,0.9294508600603507,2024-04-01 12:27:13
260105,47558.45,47391.05,47642.15,47373.1,47124.6,0.9206444192629721,2024-04-01 12:27:14
260105,47563.2,47391.05,47642.15,47373.1,47124.6,0.9307240804165946,2024-04-01 12:27:16
260105,47560.25,47391.05,47642.15,47373.1,47124.6,0.9244640803317195,2024-04-01 12:27:18
260105,47569.8,47391.05,47642.15,47373.1,47124.6,0.9447295043353247,2024-04-01 12:27:19
260105,47560.3,47391.05,47642.15,47373.1,47124.6,0.9245701820280796,2024-04-01 12:27:20
260105,47566.5,47391.05,47642.15,47373.1,47124.6,0.9377267923759596,2024-04-01 12:27:21
260105,47568.1,47391.05,47642.15,47373.1,47124.6,0.941122046659282,2024-04-01 12:27:22
260105,47564.7,47391.05,47642.15,47373.1,47124.6,0.9339071313072123,2024-04-01 12:27:23
260105,47566.85,47391.05,47642.15,47373.1,47124.6,0.938469504250434,2024-04-01 12:27:24
260105,47567.7,47391.05,47642.15,47373.1,47124.6,0.9402732330884476,2024-04-01 12:27:25
260105,47567.3,47391.05,47642.15,47373.1,47124.6,0.9394244195176286,2024-04-01 12:27:26
260105,47563.6,47391.05,47642.15,47373.1,47124.6,0.9315728939874292,2024-04-01 12:27:27
260105,47563.5,47391.05,47642.15,47373.1,47124.6,0.9313606905947244,2024-04-01 12:27:28
260105,47559.8,47391.05,47642.15,47373.1,47124.6,0.9235091650645404,2024-04-01 12:27:29
260105,47566.65,47391.05,47642.15,47373.1,47124.6,0.9380450974650245,2024-04-01 12:27:30
260105,47563.95,47391.05,47642.15,47373.1,47124.6,0.9323156058619034,2024-04-01 12:27:31
260105,47565.35,47391.05,47642.15,47373.1,47124.6,0.9352864533598163,2024-04-01 12:27:32
260105,47559.95,47391.05,47642.15,47373.1,47124.6,0.9238274701535898,2024-04-01 12:27:33
260105,47565.9,47391.05,47642.15,47373.1,47124.6,0.9364535720197157,2024-04-01 12:27:34
260105,47565.25,47391.05,47642.15,47373.1,47124.6,0.9350742499671116,2024-04-01 12:27:35
260105,47564.5,47391.05,47642.15,47373.1,47124.6,0.9334827245218028,2024-04-01 12:27:36
260105,47558.85,47391.05,47642.15,47373.1,47124.6,0.9214932328338066,2024-04-01 12:27:37
260105,47563.75,47391.05,47642.15,47373.1,47124.6,0.931891199076494,2024-04-01 12:27:38
260105,47563.75,47391.05,47642.15,47373.1,47124.6,0.931891199076494,2024-04-01 12:27:39
260105,47565.65,47391.05,47642.15,47373.1,47124.6,0.9359230635379461,2024-04-01 12:27:40
260105,47560.7,47391.05,47642.15,47373.1,47124.6,0.9254189955988986,2024-04-01 12:27:41
260105,47563.4,47391.05,47642.15,47373.1,47124.6,0.9311484872020196,2024-04-01 12:27:42
260105,47559.35,47391.05,47642.15,47373.1,47124.6,0.9225542497973458,2024-04-01 12:27:43
260105,47557.5,47391.05,47642.15,47373.1,47124.6,0.9186284870322537,2024-04-01 12:27:44
260105,47558.35,47391.05,47642.15,47373.1,47124.6,0.9204322158702674,2024-04-01 12:27:45
260105,47558.15,47391.05,47642.15,47373.1,47124.6,0.9200078090848579,2024-04-01 12:27:46
260105,47558.35,47391.05,47642.15,47373.1,47124.6,0.9204322158702674,2024-04-01 12:27:47
260105,47560.1,47391.05,47642.15,47373.1,47124.6,0.9241457752426546,2024-04-01 12:27:48
260105,47560.1,47391.05,47642.15,47373.1,47124.6,0.9241457752426546,2024-04-01 12:27:49
260105,47561.5,47391.05,47642.15,47373.1,47124.6,0.9271166227405675,2024-04-01 12:27:50
260105,47561.05,47391.05,47642.15,47373.1,47124.6,0.9261617074733883,2024-04-01 12:27:51
260105,47561.1,47391.05,47642.15,47373.1,47124.6,0.9262678091697331,2024-04-01 12:27:52
260105,47560.5,47391.05,47642.15,47373.1,47124.6,0.9249945888134891,2024-04-01 12:27:53
260105,47560.25,47391.05,47642.15,47373.1,47124.6,0.9244640803317195,2024-04-01 12:27:54
260105,47559.95,47391.05,47642.15,47373.1,47124.6,0.9238274701535898,2024-04-01 12:27:55
260105,47558.85,47391.05,47642.15,47373.1,47124.6,0.9214932328338066,2024-04-01 12:27:56
260105,47561.45,47391.05,47642.15,47373.1,47124.6,0.9270105210442074,2024-04-01 12:27:57
260105,47563.25,47391.05,47642.15,47373.1,47124.6,0.9308301821129548,2024-04-01 12:27:58
260105,47567.2,47391.05,47642.15,47373.1,47124.6,0.9392122161249084,2024-04-01 12:27:59
260105,47563.25,47391.05,47642.15,47373.1,47124.6,0.9308301821129548,2024-04-01 12:28:00
260105,47569.45,47391.05,47642.15,47373.1,47124.6,0.9439867924608348,2024-04-01 12:28:01
260105,47567.0,47391.05,47642.15,47373.1,47124.6,0.9387878093394988,2024-04-01 12:28:02
260105,47563.75,47391.05,47642.15,47373.1,47124.6,0.931891199076494,2024-04-01 12:28:03
260105,47572.0,47391.05,47642.15,47373.1,47124.6,0.949397978974891,2024-04-01 12:28:04
260105,47572.5,47391.05,47642.15,47373.1,47124.6,0.9504589959384302,2024-04-01 12:28:05
260105,47568.65,47391.05,47642.15,47373.1,47124.6,0.9422891653191813,2024-04-01 12:28:06
260105,47564.2,47391.05,47642.15,47373.1,47124.6,0.932846114343673,2024-04-01 12:28:07
260105,47564.65,47391.05,47642.15,47373.1,47124.6,0.9338010296108676,2024-04-01 12:28:08
260105,47569.15,47391.05,47642.15,47373.1,47124.6,0.9433501822827205,2024-04-01 12:28:09
260105,47569.05,47391.05,47642.15,47373.1,47124.6,0.9431379788900158,2024-04-01 12:28:10
260105,47569.8,47391.05,47642.15,47373.1,47124.6,0.9447295043353247,2024-04-01 12:28:11
260105,47563.7,47391.05,47642.15,47373.1,47124.6,0.9317850973801338,2024-04-01 12:28:12
260105,47571.65,47391.05,47642.15,47373.1,47124.6,0.9486552671004166,2024-04-01 12:28:14
260105,47570.1,47391.05,47642.15,47373.1,47124.6,0.9453661145134389,2024-04-01 12:28:15
260105,47568.7,47391.05,47642.15,47373.1,47124.6,0.942395267015526,2024-04-01 12:28:16
260105,47565.45,47391.05,47642.15,47373.1,47124.6,0.9354986567525211,2024-04-01 12:28:17
260105,47565.1,47391.05,47642.15,47373.1,47124.6,0.9347559448780467,2024-04-01 12:28:18
260105,47563.1,47391.05,47642.15,47373.1,47124.6,0.9305118770238899,2024-04-01 12:28:19
260105,47562.9,47391.05,47642.15,47373.1,47124.6,0.9300874702384804,2024-04-01 12:28:20
260105,47563.15,47391.05,47642.15,47373.1,47124.6,0.93061797872025,2024-04-01 12:28:21
260105,47559.4,47391.05,47642.15,47373.1,47124.6,0.9226603514937058,2024-04-01 12:28:22
260105,47558.6,47391.05,47642.15,47373.1,47124.6,0.920962724352037,2024-04-01 12:28:23
260105,47560.6,47391.05,47642.15,47373.1,47124.6,0.9252067922061938,2024-04-01 12:28:24
260105,47557.55,47391.05,47642.15,47373.1,47124.6,0.9187345887286139,2024-04-01 12:28:26
260105,47562.65,47391.05,47642.15,47373.1,47124.6,0.9295569617567108,2024-04-01 12:28:27
260105,47559.05,47391.05,47642.15,47373.1,47124.6,0.9219176396192316,2024-04-01 12:28:28
260105,47561.15,47391.05,47642.15,47373.1,47124.6,0.9263739108660931,2024-04-01 12:28:30
260105,47566.05,47391.05,47642.15,47373.1,47124.6,0.9367718771087805,2024-04-01 12:28:32
260105,47567.55,47391.05,47642.15,47373.1,47124.6,0.9399549279993982,2024-04-01 12:28:33
260105,47565.55,47391.05,47642.15,47373.1,47124.6,0.9357108601452413,2024-04-01 12:28:34
260105,47563.8,47391.05,47642.15,47373.1,47124.6,0.931997300772854,2024-04-01 12:28:35
260105,47565.35,47391.05,47642.15,47373.1,47124.6,0.9352864533598163,2024-04-01 12:28:36
260105,47566.35,47391.05,47642.15,47373.1,47124.6,0.9374084872868947,2024-04-01 12:28:38
260105,47568.4,47391.05,47642.15,47373.1,47124.6,0.9417586568374117,2024-04-01 12:28:39
260105,47567.75,47391.05,47642.15,47373.1,47124.6,0.9403793347848076,2024-04-01 12:28:40
260105,47568.75,47391.05,47642.15,47373.1,47124.6,0.9425013687118861,2024-04-01 12:28:41
260105,47570.25,47391.05,47642.15,47373.1,47124.6,0.9456844196025037,2024-04-01 12:28:42
260105,47565.55,47391.05,47642.15,47373.1,47124.6,0.9357108601452413,2024-04-01 12:28:43
260105,47568.7,47391.05,47642.15,47373.1,47124.6,0.942395267015526,2024-04-01 12:28:44
260105,47567.4,47391.05,47642.15,47373.1,47124.6,0.9396366229103333,2024-04-01 12:28:45
260105,47568.05,47391.05,47642.15,47373.1,47124.6,0.9410159449629374,2024-04-01 12:28:46
260105,47567.7,47391.05,47642.15,47373.1,47124.6,0.9402732330884476,2024-04-01 12:28:47
260105,47569.35,47391.05,47642.15,47373.1,47124.6,0.94377458906813,2024-04-01 12:28:48
260105,47567.15,47391.05,47642.15,47373.1,47124.6,0.9391061144285637,2024-04-01 12:28:49
260105,47568.5,47391.05,47642.15,47373.1,47124.6,0.9419708602301164,2024-04-01 12:28:50
260105,47569.9,47391.05,47642.15,47373.1,47124.6,0.9449417077280293,2024-04-01 12:28:51
260105,47567.0,47391.05,47642.15,47373.1,47124.6,0.9387878093394988,2024-04-01 12:28:52
260105,47565.45,47391.05,47642.15,47373.1,47124.6,0.9354986567525211,2024-04-01 12:28:53
260105,47566.65,47391.05,47642.15,47373.1,47124.6,0.9380450974650245,2024-04-01 12:28:54
260105,47566.05,47391.05,47642.15,47373.1,47124.6,0.9367718771087805,2024-04-01 12:28:55
260105,47566.8,47391.05,47642.15,47373.1,47124.6,0.9383634025540893,2024-04-01 12:28:56
260105,47562.75,47391.05,47642.15,47373.1,47124.6,0.9297691651494155,2024-04-01 12:28:57
260105,47563.45,47391.05,47642.15,47373.1,47124.6,0.9312545888983642,2024-04-01 12:28:58
260105,47562.2,47391.05,47642.15,47373.1,47124.6,0.9286020464895162,2024-04-01 12:28:59
260105,47562.25,47391.05,47642.15,47373.1,47124.6,0.9287081481858763,2024-04-01 12:29:00
260105,47562.75,47391.05,47642.15,47373.1,47124.6,0.9297691651494155,2024-04-01 12:29:01
260105,47561.6,47391.05,47642.15,47373.1,47124.6,0.9273288261332723,2024-04-01 12:29:02
260105,47561.8,47391.05,47642.15,47373.1,47124.6,0.9277532329186972,2024-04-01 12:29:03
260105,47562.2,47391.05,47642.15,47373.1,47124.6,0.9286020464895162,2024-04-01 12:29:04
260105,47562.75,47391.05,47642.15,47373.1,47124.6,0.9297691651494155,2024-04-01 12:29:05
260105,47563.45,47391.05,47642.15,47373.1,47124.6,0.9312545888983642,2024-04-01 12:29:06
260105,47563.45,47391.05,47642.15,47373.1,47124.6,0.9312545888983642,2024-04-01 12:29:07
260105,47563.75,47391.05,47642.15,47373.1,47124.6,0.931891199076494,2024-04-01 12:29:08
260105,47564.2,47391.05,47642.15,47373.1,47124.6,0.932846114343673,2024-04-01 12:29:09
260105,47562.1,47391.05,47642.15,47373.1,47124.6,0.9283898430968115,2024-04-01 12:29:10
260105,47561.75,47391.05,47642.15,47373.1,47124.6,0.9276471312223371,2024-04-01 12:29:11
260105,47561.2,47391.05,47642.15,47373.1,47124.6,0.9264800125624378,2024-04-01 12:29:12
260105,47563.35,47391.05,47642.15,47373.1,47124.6,0.9310423855056595,2024-04-01 12:29:13
260105,47565.9,47391.05,47642.15,47373.1,47124.6,0.9364535720197157,2024-04-01 12:29:14
260105,47567.85,47391.05,47642.15,47373.1,47124.6,0.9405915381775124,2024-04-01 12:29:15
260105,47566.7,47391.05,47642.15,47373.1,47124.6,0.9381511991613691,2024-04-01 12:29:16
260105,47563.45,47391.05,47642.15,47373.1,47124.6,0.9312545888983642,2024-04-01 12:29:17
260105,47559.55,47391.05,47642.15,47373.1,47124.6,0.9229786565827708,2024-04-01 12:29:18
260105,47562.55,47391.05,47642.15,47373.1,47124.6,0.929344758364006,2024-04-01 12:29:19
260105,47559.35,47391.05,47642.15,47373.1,47124.6,0.9225542497973458,2024-04-01 12:29:21
260105,47561.35,47391.05,47642.15,47373.1,47124.6,0.9267983176515027,2024-04-01 12:29:22
260105,47560.15,47391.05,47642.15,47373.1,47124.6,0.9242518769390147,2024-04-01 12:29:23
260105,47561.35,47391.05,47642.15,47373.1,47124.6,0.9267983176515027,2024-04-01 12:29:24
260105,47563.0,47391.05,47642.15,47373.1,47124.6,0.9302996736311852,2024-04-01 12:29:25
260105,47559.0,47391.05,47642.15,47373.1,47124.6,0.9218115379228714,2024-04-01 12:29:26
260105,47558.1,47391.05,47642.15,47373.1,47124.6,0.9199017073884977,2024-04-01 12:29:27
260105,47559.45,47391.05,47642.15,47373.1,47124.6,0.9227664531900506,2024-04-01 12:29:28
260105,47561.0,47391.05,47642.15,47373.1,47124.6,0.9260556057770283,2024-04-01 12:29:30
260105,47559.35,47391.05,47642.15,47373.1,47124.6,0.9225542497973458,2024-04-01 12:29:31
260105,47560.75,47391.05,47642.15,47373.1,47124.6,0.9255250972952587,2024-04-01 12:29:32
260105,47563.45,47391.05,47642.15,47373.1,47124.6,0.9312545888983642,2024-04-01 12:29:33
260105,47554.0,47391.05,47642.15,47373.1,47124.6,0.9112013682874793,2024-04-01 12:29:34
260105,47557.8,47391.05,47642.15,47373.1,47124.6,0.9192650972103835,2024-04-01 12:29:35
260105,47560.75,47391.05,47642.15,47373.1,47124.6,0.9255250972952587,2024-04-01 12:29:37
260105,47555.85,47391.05,47642.15,47373.1,47124.6,0.9151271310525713,2024-04-01 12:29:38
260105,47560.85,47391.05,47642.15,47373.1,47124.6,0.9257373006879634,2024-04-01 12:29:39
260105,47555.15,47391.05,47642.15,47373.1,47124.6,0.9136417073036226,2024-04-01 12:29:41
260105,47554.85,47391.05,47642.15,47373.1,47124.6,0.9130050971254928,2024-04-01 12:29:42
260105,47554.9,47391.05,47642.15,47373.1,47124.6,0.913111198821853,2024-04-01 12:29:43
260105,47554.4,47391.05,47642.15,47373.1,47124.6,0.9120501818583138,2024-04-01 12:29:44
260105,47553.6,47391.05,47642.15,47373.1,47124.6,0.9103525547166449,2024-04-01 12:29:45
260105,47555.25,47391.05,47642.15,47373.1,47124.6,0.9138539106963274,2024-04-01 12:29:46
260105,47553.55,47391.05,47642.15,47373.1,47124.6,0.9102464530203002,2024-04-01 12:29:47
260105,47551.0,47391.05,47642.15,47373.1,47124.6,0.904835266506244,2024-04-01 12:29:48
260105,47550.75,47391.05,47642.15,47373.1,47124.6,0.9043047580244744,2024-04-01 12:29:49
260105,47552.5,47391.05,47642.15,47373.1,47124.6,0.9080183173968617,2024-04-01 12:29:50
260105,47551.9,47391.05,47642.15,47373.1,47124.6,0.9067450970406177,2024-04-01 12:29:51
260105,47553.5,47391.05,47642.15,47373.1,47124.6,0.9101403513239401,2024-04-01 12:29:52
260105,47553.0,47391.05,47642.15,47373.1,47124.6,0.9090793343604009,2024-04-01 12:29:53
260105,47554.4,47391.05,47642.15,47373.1,47124.6,0.9120501818583138,2024-04-01 12:29:54
260105,47551.4,47391.05,47642.15,47373.1,47124.6,0.9056840800770785,2024-04-01 12:29:55
260105,47547.4,47391.05,47642.15,47373.1,47124.6,0.8971959443687648,2024-04-01 12:29:56
260105,47547.7,47391.05,47642.15,47373.1,47124.6,0.897832554546879,2024-04-01 12:29:57
260105,47552.75,47391.05,47642.15,47373.1,47124.6,0.9085488258786313,2024-04-01 12:29:58
260105,47550.85,47391.05,47642.15,47373.1,47124.6,0.9045169614171792,2024-04-01 12:29:59
260105,47550.2,47391.05,47642.15,47373.1,47124.6,0.9031376393645751,2024-04-01 12:30:00
260105,47554.95,47391.05,47642.15,47373.1,47124.6,0.9132173005181976,2024-04-01 12:30:01
260105,47555.65,47391.05,47642.15,47373.1,47124.6,0.9147027242671618,2024-04-01 12:30:02
260105,47553.15,47391.05,47642.15,47373.1,47124.6,0.9093976394494657,2024-04-01 12:30:03
260105,47551.4,47391.05,47642.15,47373.1,47124.6,0.9056840800770785,2024-04-01 12:30:04
260105,47547.1,47391.05,47642.15,47373.1,47124.6,0.896559334190635,2024-04-01 12:30:05
260105,47551.65,47391.05,47642.15,47373.1,47124.6,0.9062145885588481,2024-04-01 12:30:06
260105,47553.6,47391.05,47642.15,47373.1,47124.6,0.9103525547166449,2024-04-01 12:30:07
260105,47551.2,47391.05,47642.15,47373.1,47124.6,0.9052596732916536,2024-04-01 12:30:08
260105,47551.8,47391.05,47642.15,47373.1,47124.6,0.9065328936479129,2024-04-01 12:30:09
260105,47553.95,47391.05,47642.15,47373.1,47124.6,0.9110952665911192,2024-04-01 12:30:10
260105,47553.1,47391.05,47642.15,47373.1,47124.6,0.9092915377531057,2024-04-01 12:30:11
260105,47549.85,47391.05,47642.15,47373.1,47124.6,0.9023949274901008,2024-04-01 12:30:12
260105,47553.3,47391.05,47642.15,47373.1,47124.6,0.9097159445385306,2024-04-01 12:30:13
260105,47553.05,47391.05,47642.15,47373.1,47124.6,0.9091854360567609,2024-04-01 12:30:14
260105,47553.0,47391.05,47642.15,47373.1,47124.6,0.9090793343604009,2024-04-01 12:30:15
260105,47547.75,47391.05,47642.15,47373.1,47124.6,0.8979386562432391,2024-04-01 12:30:16
260105,47553.0,47391.05,47642.15,47373.1,47124.6,0.9090793343604009,2024-04-01 12:30:17
260105,47548.3,47391.05,47642.15,47373.1,47124.6,0.8991057749031385,2024-04-01 12:30:18
260105,47552.5,47391.05,47642.15,47373.1,47124.6,0.9080183173968617,2024-04-01 12:30:19
260105,47550.6,47391.05,47642.15,47373.1,47124.6,0.9039864529354096,2024-04-01 12:30:20
260105,47548.15,47391.05,47642.15,47373.1,47124.6,0.8987874698140735,2024-04-01 12:30:21
260105,47547.85,47391.05,47642.15,47373.1,47124.6,0.8981508596359439,2024-04-01 12:30:22
260105,47546.5,47391.05,47642.15,47373.1,47124.6,0.895286113834391,2024-04-01 12:30:23
260105,47547.75,47391.05,47642.15,47373.1,47124.6,0.8979386562432391,2024-04-01 12:30:24
260105,47547.55,47391.05,47642.15,47373.1,47124.6,0.8975142494578296,2024-04-01 12:30:25
260105,47545.45,47391.05,47642.15,47373.1,47124.6,0.8930579782109526,2024-04-01 12:30:26
260105,47545.6,47391.05,47642.15,47373.1,47124.6,0.8933762833000174,2024-04-01 12:30:27
260105,47548.1,47391.05,47642.15,47373.1,47124.6,0.8986813681177135,2024-04-01 12:30:28
260105,47548.45,47391.05,47642.15,47373.1,47124.6,0.8994240799921879,2024-04-01 12:30:29
260105,47547.0,47391.05,47642.15,47373.1,47124.6,0.8963471307979303,2024-04-01 12:30:30
260105,47546.4,47391.05,47642.15,47373.1,47124.6,0.8950739104416864,2024-04-01 12:30:31
260105,47550.4,47391.05,47642.15,47373.1,47124.6,0.90356204615,2024-04-01 12:30:32
260105,47547.25,47391.05,47642.15,47373.1,47124.6,0.8968776392796999,2024-04-01 12:30:33
260105,47551.45,47391.05,47642.15,47373.1,47124.6,0.9057901817734232,2024-04-01 12:30:34
260105,47548.55,47391.05,47642.15,47373.1,47124.6,0.8996362833849081,2024-04-01 12:30:35
260105,47549.55,47391.05,47642.15,47373.1,47124.6,0.9017583173119865,2024-04-01 12:30:36
260105,47545.6,47391.05,47642.15,47373.1,47124.6,0.8933762833000174,2024-04-01 12:30:37
260105,47546.55,47391.05,47642.15,47373.1,47124.6,0.8953922155307512,2024-04-01 12:30:38
260105,47549.35,47391.05,47642.15,47373.1,47124.6,0.9013339105265615,2024-04-01 12:30:39
260105,47551.45,47391.05,47642.15,47373.1,47124.6,0.9057901817734232,2024-04-01 12:30:40
260105,47549.95,47391.05,47642.15,47373.1,47124.6,0.9026071308828055,2024-04-01 12:30:41
260105,47547.5,47391.05,47642.15,47373.1,47124.6,0.8974081477614695,2024-04-01 12:30:42
260105,47552.4,47391.05,47642.15,47373.1,47124.6,0.9078061140041569,2024-04-01 12:30:43
260105,47549.95,47391.05,47642.15,47373.1,47124.6,0.9026071308828055,2024-04-01 12:30:44
260105,47551.2,47391.05,47642.15,47373.1,47124.6,0.9052596732916536,2024-04-01 12:30:46
260105,47552.8,47391.05,47642.15,47373.1,47124.6,0.9086549275749913,2024-04-01 12:30:47
260105,47554.0,47391.05,47642.15,47373.1,47124.6,0.9112013682874793,2024-04-01 12:30:48
260105,47552.25,47391.05,47642.15,47373.1,47124.6,0.9074878089150921,2024-04-01 12:30:49
260105,47549.2,47391.05,47642.15,47373.1,47124.6,0.9010156054374967,2024-04-01 12:30:51
260105,47552.15,47391.05,47642.15,47373.1,47124.6,0.9072756055223873,2024-04-01 12:30:52
260105,47551.25,47391.05,47642.15,47373.1,47124.6,0.9053657749880136,2024-04-01 12:30:53
260105,47550.45,47391.05,47642.15,47373.1,47124.6,0.9036681478463447,2024-04-01 12:30:54
260105,47550.15,47391.05,47642.15,47373.1,47124.6,0.9030315376682304,2024-04-01 12:30:55
260105,47547.85,47391.05,47642.15,47373.1,47124.6,0.8981508596359439,2024-04-01 12:30:56
260105,47546.85,47391.05,47642.15,47373.1,47124.6,0.8960288257088654,2024-04-01 12:30:57
260105,47547.5,47391.05,47642.15,47373.1,47124.6,0.8974081477614695,2024-04-01 12:30:58
260105,47549.25,47391.05,47642.15,47373.1,47124.6,0.9011217071338568,2024-04-01 12:30:59
260105,47545.6,47391.05,47642.15,47373.1,47124.6,0.8933762833000174,2024-04-01 12:31:00
260105,47548.1,47391.05,47642.15,47373.1,47124.6,0.8986813681177135,2024-04-01 12:31:01
260105,47546.3,47391.05,47642.15,47373.1,47124.6,0.8948617070489816,2024-04-01 12:31:02
260105,47548.5,47391.05,47642.15,47373.1,47124.6,0.8995301816885479,2024-04-01 12:31:03
260105,47547.35,47391.05,47642.15,47373.1,47124.6,0.8970898426724047,2024-04-01 12:31:04
